season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id,home_shots,home_sot,away_shots,away_sot,home_xg_est,away_xg_est
2023,2023-08-18,Bari,Palermo,0.0,0.0,0,0,1063003,136,11,,16,,0.33,0.48
2023,2023-08-19,Ternana,Sampdoria,0.0,1.0,1,2,1063010,136,14,,13,,0.42,0.39
2023,2023-08-19,Cremonese,Catanzaro,0.0,0.0,0,0,1063006,136,17,,6,,0.51,0.18
2023,2023-08-19,Cosenza,Ascoli,1.0,0.0,3,0,1063005,136,22,,4,,0.66,0.12
2023,2023-08-20,Sudtirol,Spezia,1.0,2.0,3,3,1063009,136,10,,17,,0.3,0.51
2023,2023-08-20,Cittadella,Reggiana,1.0,0.0,1,0,1063004,136,13,,8,,0.39,0.24
2023,2023-08-20,Venezia,Como,2.0,0.0,3,0,1063011,136,18,,12,,0.54,0.36
2023,2023-08-20,Parma,Feralpisalo,1.0,0.0,2,0,1063007,136,15,,13,,0.45,0.39
2023,2023-08-25,Sampdoria,Pisa,0.0,1.0,0,2,1063019,136,12,,8,,0.36,0.24
2023,2023-08-26,Venezia,Cosenza,0.0,1.0,1,1,1063020,136,20,,4,,0.6,0.12
2023,2023-08-26,Cremonese,Bari,0.0,1.0,0,1,1063014,136,25,,6,,0.75,0.18
2023,2023-08-26,Parma,Cittadella,1.0,0.0,2,0,1063018,136,10,,19,,0.3,0.57
2023,2023-08-26,Feralpisalo,Sudtirol,0.0,1.0,0,2,1063015,136,7,,9,,0.21,0.27
2023,2023-08-26,Como,Reggiana,1.0,0.0,2,2,1063013,136,10,,12,,0.3,0.36
2023,2023-08-26,Modena,Ascoli,0.0,0.0,1,0,1063017,136,13,,8,,0.39,0.24
2023,2023-08-27,Catanzaro,Ternana,1.0,1.0,2,1,1063012,136,15,,25,,0.45,0.75
2023,2023-08-29,Ascoli,Feralpisalo,2.0,0.0,3,0,1063021,136,19,,5,,0.57,0.15
2023,2023-08-29,Pisa,Parma,0.0,1.0,1,2,1063026,136,16,,9,,0.48,0.27
2023,2023-08-29,Reggiana,Palermo,0.0,1.0,1,3,1063027,136,15,,18,,0.45,0.54
2023,2023-08-29,Cosenza,Modena,1.0,1.0,1,2,1063025,136,12,,10,,0.36,0.3
2023,2023-08-30,Sampdoria,Venezia,0.0,0.0,1,2,1063028,136,17,,13,,0.51,0.39
2023,2023-08-30,Bari,Cittadella,1.0,0.0,1,1,1063022,136,14,,17,,0.42,0.51
2023,2023-08-30,Ternana,Cremonese,0.0,0.0,0,1,1063029,136,10,,17,,0.3,0.51
2023,2023-08-30,Catanzaro,Spezia,0.0,0.0,3,0,1063023,136,10,,8,,0.3,0.24
2023,2023-09-02,Palermo,Feralpisalo,1.0,0.0,3,0,1063034,136,16,,8,,0.48,0.24
2023,2023-09-02,Parma,Reggiana,0.0,0.0,0,0,1063035,136,18,,8,,0.54,0.24
2023,2023-09-02,Modena,Pisa,1.0,0.0,2,0,1063033,136,14,,6,,0.42,0.18
2023,2023-09-02,Sudtirol,Ascoli,0.0,1.0,3,1,1063037,136,7,,14,,0.21,0.42
2023,2023-09-03,Brescia,Cosenza,0.0,0.0,1,0,1125198,136,7,,13,,0.21,0.39
2023,2023-09-03,Spezia,Como,0.0,1.0,0,1,1063036,136,9,,12,,0.27,0.36
2023,2023-09-03,Ternana,Bari,0.0,0.0,0,0,1063038,136,13,,10,,0.39,0.3
2023,2023-09-03,Cremonese,Sampdoria,1.0,0.0,1,1,1063031,136,19,,8,,0.57,0.24
2023,2023-09-03,Lecco,Catanzaro,0.0,1.0,3,4,1063032,136,17,,20,,0.51,0.6
2023,2023-09-03,Cittadella,Venezia,0.0,0.0,0,0,1063030,136,8,,10,,0.24,0.3
2023,2023-09-15,Venezia,Spezia,0.0,0.0,1,0,1063047,136,9,,23,,0.27,0.69
2023,2023-09-16,Ascoli,Palermo,0.0,0.0,0,1,1063039,136,16,,11,,0.48,0.33
2023,2023-09-16,Pisa,Bari,1.0,0.0,1,1,1063044,136,7,,10,,0.21,0.3
2023,2023-09-16,Feralpisalo,Modena,1.0,1.0,1,1,1063043,136,10,,17,,0.3,0.51
2023,2023-09-16,Lecco,Brescia,0.0,1.0,0,2,1125199,136,24,,11,,0.72,0.33
2023,2023-09-16,Cosenza,Sudtirol,1.0,0.0,2,2,1063042,136,12,,6,,0.36,0.18
2023,2023-09-16,Reggiana,Cremonese,2.0,0.0,2,2,1063045,136,7,,37,,0.21,1.11
2023,2023-09-17,Como,Ternana,0.0,0.0,2,1,1063041,136,19,,10,,0.57,0.3
2023,2023-09-17,Catanzaro,Parma,0.0,3.0,0,5,1063040,136,12,,10,,0.36,0.3
2023,2023-09-18,Sampdoria,Cittadella,1.0,0.0,1,2,1063046,136,12,,11,,0.36,0.33
2023,2023-09-22,Palermo,Cosenza,0.0,0.0,0,1,1063053,136,20,,14,,0.6,0.42
2023,2023-09-23,Ternana,Sudtirol,1.0,0.0,1,1,1063056,136,10,,10,,0.3,0.3
2023,2023-09-23,Brescia,Venezia,0.0,0.0,0,0,1125200,136,11,,15,,0.33,0.45
2023,2023-09-23,Cremonese,Ascoli,1.0,1.0,2,2,1063050,136,13,,17,,0.39,0.51
2023,2023-09-23,Feralpisalo,Pisa,0.0,0.0,0,1,1063051,136,12,,16,,0.36,0.48
2023,2023-09-23,Modena,Lecco,0.0,0.0,0,0,1063052,136,17,,14,,0.51,0.42
2023,2023-09-23,Spezia,Reggiana,0.0,0.0,1,2,1063055,136,15,,11,,0.45,0.33
2023,2023-09-24,Bari,Catanzaro,1.0,2.0,2,2,1063048,136,14,,11,,0.42,0.33
2023,2023-09-24,Cittadella,Como,0.0,2.0,0,3,1063049,136,12,,9,,0.36,0.27
2023,2023-09-24,Parma,Sampdoria,0.0,1.0,1,1,1063054,136,12,,8,,0.36,0.24
2023,2023-09-26,Lecco,Feralpisalo,0.0,0.0,1,2,1063061,136,13,,12,,0.39,0.36
2023,2023-09-26,Cosenza,Cremonese,0.0,0.0,1,2,1063060,136,9,,20,,0.27,0.6
2023,2023-09-26,Ascoli,Ternana,1.0,0.0,2,0,1063057,136,13,,17,,0.39,0.51
2023,2023-09-26,Spezia,Brescia,0.0,0.0,0,0,1125201,136,12,,11,,0.36,0.33
2023,2023-09-26,Venezia,Palermo,1.0,1.0,1,3,1063065,136,17,,7,,0.51,0.21
2023,2023-09-26,Reggiana,Pisa,0.0,0.0,0,0,1063063,136,13,,12,,0.39,0.36
2023,2023-09-26,Sudtirol,Modena,0.0,0.0,0,0,1063064,136,7,,25,,0.21,0.75
2023,2023-09-27,Parma,Bari,1.0,0.0,2,1,1063062,136,12,,14,,0.36,0.42
2023,2023-09-27,Como,Sampdoria,0.0,0.0,1,0,1063059,136,8,,13,,0.24,0.39
2023,2023-09-27,Catanzaro,Cittadella,1.0,1.0,1,1,1063058,136,14,,10,,0.42,0.3
2023,2023-09-30,Brescia,Ascoli,0.0,1.0,1,1,1125202,136,21,,9,,0.63,0.27
2023,2023-09-30,Pisa,Cosenza,0.0,1.0,1,2,1063072,136,8,,15,,0.24,0.45
2023,2023-09-30,Feralpisalo,Spezia,0.0,2.0,1,2,1063069,136,9,,13,,0.27,0.39
2023,2023-09-30,Modena,Venezia,0.0,0.0,1,3,1063070,136,14,,9,,0.42,0.27
2023,2023-09-30,Ternana,Reggiana,2.0,0.0,3,0,1063074,136,13,,10,,0.39,0.3
2023,2023-10-01,Sampdoria,Catanzaro,1.0,2.0,1,2,1063073,136,17,,4,,0.51,0.12
2023,2023-10-01,Bari,Como,0.0,0.0,1,1,1063066,136,18,,9,,0.54,0.27
2023,2023-10-01,Cittadella,Lecco,0.0,1.0,2,1,1063067,136,15,,16,,0.45,0.48
2023,2023-10-01,Palermo,Sudtirol,0.0,1.0,2,1,1063071,136,24,,8,,0.72,0.24
2023,2023-10-01,Cremonese,Parma,0.0,0.0,1,2,1063068,136,15,,9,,0.45,0.27
2023,2023-10-06,Brescia,Feralpisalo,0.0,1.0,1,1,1125203,136,19,,16,,0.57,0.48
2023,2023-10-07,Reggiana,Bari,1.0,1.0,1,1,1063080,136,14,,10,,0.42,0.3
2023,2023-10-07,Modena,Palermo,0.0,0.0,0,2,1063079,136,11,,11,,0.33,0.33
2023,2023-10-07,Sudtirol,Catanzaro,0.0,1.0,0,1,1063082,136,9,,13,,0.27,0.39
2023,2023-10-07,Cosenza,Lecco,2.0,0.0,3,0,1063078,136,22,,15,,0.66,0.45
2023,2023-10-07,Ascoli,Sampdoria,1.0,0.0,1,1,1063075,136,14,,12,,0.42,0.36
