season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id
2024,2024-07-20,Lokomotiv,Akron,2.0,2.0,3.0,2.0,1212964,235
2024,2024-07-20,Krylia Sovetov,Zenit,0.0,3.0,0.0,4.0,1212962,235
2024,2024-07-20,FC Rostov,CSKA Moscow,0.0,0.0,0.0,0.0,1212961,235
2024,2024-07-20,Dynamo,Fakel,3.0,0.0,3.0,1.0,1212963,235
2024,2024-07-21,FC Orenburg,Spartak Moscow,0.0,0.0,2.0,0.0,1212967,235
2024,2024-07-21,Akhmat,FC Krasnodar,1.0,1.0,1.0,1.0,1212965,235
2024,2024-07-21,Khimki,Makhachkala,0.0,1.0,1.0,1.0,1212968,235
2024,2024-07-22,Nizhny Novgorod,Rubin,1.0,3.0,2.0,4.0,1212966,235
2024,2024-07-26,Krylia Sovetov,FC Rostov,0.0,1.0,1.0,3.0,1212970,235
2024,2024-07-27,Nizhny Novgorod,CSKA Moscow,0.0,1.0,0.0,3.0,1212974,235
2024,2024-07-27,Rubin,Zenit,0.0,2.0,0.0,4.0,1212973,235
2024,2024-07-27,Dynamo,Lokomotiv,1.0,1.0,3.0,1.0,1212971,235
2024,2024-07-27,Fakel,Akron,0.0,0.0,0.0,2.0,1212972,235
2024,2024-07-28,Khimki,Spartak Moscow,0.0,0.0,1.0,3.0,1212976,235
2024,2024-07-28,FC Orenburg,Akhmat,0.0,0.0,0.0,0.0,1212975,235
2024,2024-07-28,FC Krasnodar,Makhachkala,0.0,0.0,0.0,0.0,1212969,235
2024,2024-08-03,Akron,Dynamo,0.0,1.0,0.0,2.0,1212984,235
2024,2024-08-03,Zenit,FC Rostov,4.0,0.0,5.0,0.0,1212977,235
2024,2024-08-03,Rubin,Khimki,1.0,0.0,2.0,3.0,1212982,235
2024,2024-08-04,CSKA Moscow,FC Orenburg,3.0,1.0,5.0,1.0,1212979,235
2024,2024-08-04,Fakel,FC Krasnodar,0.0,0.0,0.0,0.0,1212981,235
2024,2024-08-04,Akhmat,Lokomotiv,0.0,3.0,0.0,5.0,1212980,235
2024,2024-08-04,Makhachkala,Nizhny Novgorod,0.0,0.0,0.0,1.0,1212983,235
2024,2024-08-05,Spartak Moscow,Krylia Sovetov,2.0,0.0,3.0,0.0,1212978,235
2024,2024-08-09,Nizhny Novgorod,Khimki,1.0,0.0,1.0,0.0,1212991,235
2024,2024-08-09,FC Rostov,Rubin,1.0,0.0,1.0,1.0,1212987,235
2024,2024-08-10,Lokomotiv,Makhachkala,1.0,0.0,2.0,0.0,1212990,235
2024,2024-08-10,Zenit,Dynamo,0.0,0.0,1.0,0.0,1212985,235
2024,2024-08-10,FC Orenburg,Akron,0.0,1.0,2.0,2.0,1212992,235
2024,2024-08-10,FC Krasnodar,CSKA Moscow,1.0,0.0,2.0,1.0,1212988,235
2024,2024-08-11,Krylia Sovetov,Fakel,0.0,0.0,2.0,0.0,1212989,235
2024,2024-08-11,Spartak Moscow,Akhmat,0.0,0.0,0.0,0.0,1212986,235
2024,2024-08-17,Dynamo,Krylia Sovetov,0.0,0.0,1.0,0.0,1212996,235
2024,2024-08-17,FC Rostov,FC Orenburg,0.0,2.0,3.0,2.0,1212993,235
2024,2024-08-18,Khimki,Zenit,0.0,0.0,1.0,1.0,1213000,235
2024,2024-08-18,CSKA Moscow,Lokomotiv,0.0,0.0,0.0,1.0,1212995,235
2024,2024-08-18,Spartak Moscow,Fakel,2.0,0.0,3.0,0.0,1213170,235
2024,2024-08-18,FC Krasnodar,Nizhny Novgorod,0.0,1.0,2.0,1.0,1212994,235
2024,2024-08-19,Akron,Rubin,1.0,0.0,1.0,2.0,1212999,235
2024,2024-08-19,Makhachkala,Akhmat,0.0,0.0,1.0,0.0,1212998,235
2024,2024-08-23,Rubin,Makhachkala,1.0,0.0,2.0,0.0,1213008,235
2024,2024-08-24,CSKA Moscow,Akron,0.0,0.0,4.0,0.0,1213003,235
2024,2024-08-24,Zenit,Spartak Moscow,0.0,0.0,0.0,0.0,1213001,235
2024,2024-08-24,Fakel,FC Orenburg,0.0,0.0,1.0,0.0,1213007,235
2024,2024-08-24,Akhmat,Khimki,0.0,1.0,3.0,3.0,1213006,235
2024,2024-08-25,Krylia Sovetov,Nizhny Novgorod,0.0,0.0,3.0,1.0,1213002,235
2024,2024-08-25,Dynamo,FC Krasnodar,0.0,1.0,0.0,1.0,1213004,235
2024,2024-08-25,Lokomotiv,FC Rostov,2.0,1.0,3.0,2.0,1213005,235
