season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id,home_shots,home_sot,away_shots,away_sot,home_xg_est,away_xg_est
2024,2024-08-09,Preston,Sheffield Utd,0.0,1.0,0.0,2.0,1215844,40,12.0,,11.0,,0.36,0.33
2024,2024-08-09,Blackburn,Derby,1.0,0.0,4.0,2.0,1215843,40,11.0,,12.0,,0.33,0.36
2024,2024-08-10,Cardiff,Sunderland,0.0,1.0,0.0,2.0,1215845,40,12.0,,11.0,,0.36,0.33
2024,2024-08-10,Millwall,Watford,0.0,1.0,2.0,3.0,1215849,40,16.0,,10.0,,0.48,0.3
2024,2024-08-10,Leeds,Portsmouth,1.0,2.0,3.0,3.0,1215847,40,22.0,,5.0,,0.66,0.15
2024,2024-08-10,Hull City,Bristol City,0.0,0.0,1.0,1.0,1215846,40,11.0,,15.0,,0.33,0.45
2024,2024-08-10,Middlesbrough,Swansea,1.0,0.0,1.0,0.0,1215848,40,18.0,,5.0,,0.54,0.15
2024,2024-08-10,QPR,West Brom,1.0,1.0,1.0,3.0,1215851,40,11.0,,7.0,,0.33,0.21
2024,2024-08-10,Stoke City,Coventry,0.0,0.0,1.0,0.0,1215852,40,11.0,,8.0,,0.33,0.24
2024,2024-08-10,Oxford United,Norwich,1.0,0.0,2.0,0.0,1215850,40,12.0,,10.0,,0.36,0.3
2024,2024-08-11,Sheffield Wednesday,Plymouth,1.0,0.0,4.0,0.0,1215853,40,31.0,,5.0,,0.93,0.15
2024,2024-08-12,Luton,Burnley,0.0,2.0,1.0,4.0,1215854,40,10.0,,11.0,,0.3,0.33
2024,2024-08-16,Coventry,Oxford United,2.0,1.0,3.0,2.0,1215857,40,26.0,,7.0,,0.78,0.21
2024,2024-08-17,West Brom,Leeds,0.0,0.0,0.0,0.0,1215866,40,8.0,,8.0,,0.24,0.24
2024,2024-08-17,Derby,Middlesbrough,1.0,0.0,1.0,0.0,1215858,40,3.0,,20.0,,0.09,0.6
