season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id,home_shots,home_sot,away_shots,away_sot,home_xg_est,away_xg_est
2024,2024-07-19,Jagiellonia,Puszcza Niepołomice,0.0,0.0,2.0,0.0,1202952,106,20.0,,9.0,,0.6,0.27
2024,2024-07-19,Slask Wroclaw,Lechia Gdansk,0.0,1.0,1.0,1.0,1202958,106,20.0,,3.0,,0.6,0.09
2024,2024-07-20,GKS Katowice,Radomiak Radom,0.0,2.0,1.0,2.0,1202951,106,18.0,,14.0,,0.54,0.42
2024,2024-07-20,Pogon Szczecin,Korona Kielce,1.0,0.0,3.0,0.0,1202956,106,17.0,,12.0,,0.51,0.36
2024,2024-07-20,Legia Warszawa,Zaglebie Lubin,0.0,0.0,2.0,0.0,1202954,106,19.0,,6.0,,0.57,0.18
2024,2024-07-21,Cracovia Krakow,Piast Gliwice,0.0,1.0,1.0,1.0,1202950,106,4.0,,25.0,,0.12,0.75
2024,2024-07-21,Lech Poznan,Gornik Zabrze,1.0,0.0,2.0,0.0,1202953,106,17.0,,6.0,,0.51,0.18
2024,2024-07-21,Motor Lublin,Raków Częstochowa,0.0,1.0,0.0,2.0,1202955,106,10.0,,16.0,,0.3,0.48
2024,2024-07-22,Stal Mielec,Widzew Łódź,1.0,0.0,1.0,1.0,1202957,106,9.0,,12.0,,0.27,0.36
2024,2024-07-26,Puszcza Niepołomice,Gornik Zabrze,0.0,1.0,2.0,2.0,1202963,106,9.0,,17.0,,0.27,0.51
2024,2024-07-26,Lechia Gdansk,Motor Lublin,0.0,0.0,0.0,2.0,1202961,106,11.0,,13.0,,0.33,0.39
2024,2024-07-27,Stal Mielec,GKS Katowice,0.0,1.0,0.0,1.0,1202966,106,15.0,,9.0,,0.45,0.27
2024,2024-07-27,Radomiak Radom,Jagiellonia,0.0,2.0,2.0,3.0,1202964,106,26.0,,10.0,,0.78,0.3
2024,2024-07-27,Widzew Łódź,Lech Poznan,2.0,1.0,2.0,1.0,1202967,106,11.0,,17.0,,0.33,0.51
2024,2024-07-28,Zaglebie Lubin,Pogon Szczecin,2.0,1.0,2.0,2.0,1202959,106,7.0,,20.0,,0.21,0.6
2024,2024-07-28,Piast Gliwice,Slask Wroclaw,2.0,0.0,2.0,0.0,1202962,106,11.0,,8.0,,0.33,0.24
2024,2024-07-28,Korona Kielce,Legia Warszawa,0.0,0.0,0.0,1.0,1202960,106,7.0,,10.0,,0.21,0.3
2024,2024-07-29,Raków Częstochowa,Cracovia Krakow,0.0,0.0,0.0,1.0,1202965,106,18.0,,3.0,,0.54,0.09
2024,2024-08-02,Zaglebie Lubin,Puszcza Niepołomice,0.0,0.0,1.0,0.0,1202972,106,19.0,,9.0,,0.57,0.27
2024,2024-08-02,Gornik Zabrze,Pogon Szczecin,0.0,0.0,1.0,0.0,1202970,106,19.0,,5.0,,0.57,0.15
2024,2024-08-03,GKS Katowice,Raków Częstochowa,0.0,1.0,0.0,1.0,1202969,106,,,,,,
2024,2024-08-03,Jagiellonia,Stal Mielec,1.0,0.0,2.0,0.0,1202971,106,13.0,,3.0,,0.39,0.09
2024,2024-08-03,Lech Poznan,Lechia Gdansk,3.0,0.0,3.0,1.0,1202973,106,19.0,,10.0,,0.57,0.3
2024,2024-08-04,Motor Lublin,Korona Kielce,0.0,1.0,1.0,1.0,1202975,106,16.0,,13.0,,0.48,0.39
2024,2024-08-04,Legia Warszawa,Piast Gliwice,1.0,1.0,1.0,2.0,1202974,106,7.0,,8.0,,0.21,0.24
2024,2024-08-05,Cracovia Krakow,Widzew Łódź,1.0,1.0,1.0,3.0,1202968,106,9.0,,9.0,,0.27,0.27
2024,2024-08-09,Radomiak Radom,Gornik Zabrze,0.0,0.0,1.0,2.0,1202983,106,10.0,,8.0,,0.3,0.24
2024,2024-08-09,Raków Częstochowa,Lech Poznan,0.0,0.0,0.0,0.0,1202984,106,13.0,,6.0,,0.39,0.18
2024,2024-08-10,Korona Kielce,Cracovia Krakow,0.0,1.0,0.0,2.0,1202977,106,14.0,,13.0,,0.42,0.39
2024,2024-08-10,Pogon Szczecin,Stal Mielec,0.0,0.0,1.0,0.0,1202981,106,16.0,,10.0,,0.48,0.3
2024,2024-08-11,Lechia Gdansk,Zaglebie Lubin,0.0,0.0,1.0,1.0,1202978,106,9.0,,18.0,,0.27,0.54
2024,2024-08-11,Puszcza Niepołomice,Legia Warszawa,2.0,2.0,2.0,2.0,1202982,106,14.0,,11.0,,0.42,0.33
2024,2024-08-11,Widzew Łódź,Slask Wroclaw,0.0,0.0,0.0,0.0,1202985,106,6.0,,17.0,,0.18,0.51
2024,2024-08-12,Piast Gliwice,GKS Katowice,1.0,1.0,2.0,2.0,1202980,106,18.0,,6.0,,0.54,0.18
2024,2024-08-16,Puszcza Niepołomice,Lechia Gdansk,2.0,0.0,4.0,1.0,1202992,106,14.0,,16.0,,0.42,0.48
2024,2024-08-16,GKS Katowice,Motor Lublin,0.0,0.0,0.0,0.0,1202986,106,16.0,,10.0,,0.48,0.3
2024,2024-08-17,Jagiellonia,Cracovia Krakow,2.0,2.0,2.0,4.0,1202988,106,23.0,,13.0,,0.69,0.39
2024,2024-08-17,Zaglebie Lubin,Lech Poznan,0.0,1.0,0.0,1.0,1202989,106,19.0,,13.0,,0.57,0.39
2024,2024-08-17,Pogon Szczecin,Widzew Łódź,1.0,0.0,2.0,0.0,1202991,106,23.0,,5.0,,0.69,0.15
2024,2024-08-18,Slask Wroclaw,Korona Kielce,0.0,0.0,1.0,1.0,1202994,106,16.0,,17.0,,0.48,0.51
2024,2024-08-18,Legia Warszawa,Radomiak Radom,2.0,0.0,4.0,1.0,1202990,106,14.0,,13.0,,0.42,0.39
2024,2024-08-18,Gornik Zabrze,Raków Częstochowa,0.0,0.0,0.0,0.0,1202987,106,10.0,,15.0,,0.3,0.45
2024,2024-08-19,Stal Mielec,Piast Gliwice,0.0,0.0,2.0,0.0,1202993,106,5.0,,7.0,,0.15,0.21
2024,2024-08-23,Widzew Łódź,Radomiak Radom,2.0,1.0,3.0,2.0,1203002,106,16.0,,6.0,,0.48,0.18
2024,2024-08-23,Lechia Gdansk,Raków Częstochowa,0.0,0.0,1.0,2.0,1202999,106,8.0,,14.0,,0.24,0.42
2024,2024-08-24,Motor Lublin,Puszcza Niepołomice,0.0,0.0,0.0,0.0,1203000,106,16.0,,10.0,,0.48,0.3
2024,2024-08-24,Cracovia Krakow,Gornik Zabrze,1.0,2.0,3.0,2.0,1202995,106,18.0,,8.0,,0.54,0.24
2024,2024-08-24,Piast Gliwice,Zaglebie Lubin,1.0,0.0,1.0,0.0,1203001,106,10.0,,13.0,,0.3,0.39
2024,2024-08-25,GKS Katowice,Jagiellonia,1.0,1.0,3.0,1.0,1202996,106,20.0,,9.0,,0.6,0.27
2024,2024-08-25,Lech Poznan,Pogon Szczecin,0.0,0.0,2.0,0.0,1202998,106,22.0,,11.0,,0.66,0.33
2024,2024-08-25,Slask Wroclaw,Legia Warszawa,0.0,0.0,1.0,1.0,1203003,106,10.0,,11.0,,0.3,0.33
2024,2024-08-26,Korona Kielce,Stal Mielec,0.0,0.0,2.0,1.0,1202997,106,10.0,,13.0,,0.3,0.39
2024,2024-08-30,Raków Częstochowa,Piast Gliwice,0.0,0.0,0.0,1.0,1203011,106,5.0,,12.0,,0.15,0.36
2024,2024-08-30,Stal Mielec,Lech Poznan,0.0,2.0,0.0,2.0,1203012,106,11.0,,12.0,,0.33,0.36
