season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id,home_shots,home_sot,away_shots,away_sot,home_xg_est,away_xg_est
2023,2023-08-11,Amorebieta,Levante,0,1,1,1,1045188,141,11.0,,7.0,,0.33,0.21
2023,2023-08-11,Valladolid,Sporting Gijon,1,0,2,0,1045196,141,17.0,,9.0,,0.51,0.27
2023,2023-08-12,Racing Santander,Eibar,3,0,4,0,1045194,141,11.0,,14.0,,0.33,0.42
2023,2023-08-12,Zaragoza,Villarreal II,0,0,2,0,1045197,141,16.0,,11.0,,0.48,0.33
2023,2023-08-12,Elche,Racing Ferrol,0,0,0,1,1045191,141,14.0,,10.0,,0.42,0.3
2023,2023-08-13,Burgos,Huesca,1,1,1,1,1045189,141,19.0,,4.0,,0.57,0.12
2023,2023-08-13,Albacete,Espanyol,0,1,1,1,1045187,141,17.0,,8.0,,0.51,0.24
2023,2023-08-13,FC Cartagena,Eldense,0,1,0,1,1045190,141,12.0,,8.0,,0.36,0.24
2023,2023-08-13,Leganes,FC Andorra,0,1,0,1,1045193,141,12.0,,14.0,,0.36,0.42
2023,2023-08-14,Mirandes,Alcorcon,2,0,4,0,1045192,141,17.0,,18.0,,0.51,0.54
2023,2023-08-14,Tenerife,Oviedo,1,0,1,0,1045195,141,10.0,,7.0,,0.3,0.21
2023,2023-08-18,FC Andorra,FC Cartagena,0,0,3,2,1045200,141,17.0,,5.0,,0.51,0.15
2023,2023-08-18,Zaragoza,Valladolid,1,0,1,0,1045208,141,12.0,,11.0,,0.36,0.33
2023,2023-08-19,Eibar,Elche,1,0,2,1,1045201,141,11.0,,13.0,,0.33,0.39
2023,2023-08-19,Espanyol,Racing Santander,1,0,2,0,1045202,141,20.0,,12.0,,0.6,0.36
2023,2023-08-19,Levante,Burgos,2,1,3,2,1045204,141,18.0,,16.0,,0.54,0.48
2023,2023-08-19,Alcorcon,Leganes,0,0,0,2,1045199,141,15.0,,7.0,,0.45,0.21
2023,2023-08-20,Oviedo,Racing Ferrol,0,1,1,1,1045206,141,16.0,,5.0,,0.48,0.15
2023,2023-08-20,Sporting Gijon,Mirandes,3,0,3,0,1045207,141,12.0,,22.0,,0.36,0.66
2023,2023-08-20,Albacete,Amorebieta,1,2,2,2,1045198,141,18.0,,13.0,,0.54,0.39
2023,2023-08-21,Villarreal II,Eldense,2,1,3,1,1045205,141,13.0,,11.0,,0.39,0.33
2023,2023-08-21,Huesca,Tenerife,0,1,0,2,1045203,141,12.0,,11.0,,0.36,0.33
2023,2023-08-25,FC Cartagena,Levante,0,1,0,1,1045211,141,9.0,,13.0,,0.27,0.39
2023,2023-08-26,Burgos,Oviedo,1,0,1,0,1045210,141,16.0,,9.0,,0.48,0.27
2023,2023-08-26,Tenerife,Zaragoza,0,0,0,1,1045214,141,14.0,,7.0,,0.42,0.21
2023,2023-08-26,Valladolid,Alcorcon,0,1,0,2,1045216,141,28.0,,12.0,,0.84,0.36
2023,2023-08-26,Elche,Villarreal II,1,0,1,0,1045212,141,19.0,,12.0,,0.57,0.36
