season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id,home_shots,home_sot,away_shots,away_sot,home_xg_est,away_xg_est
2024,2024-07-19,Neuchatel Xamax FC,Stade Lausanne-Ouchy,2.0,1.0,3.0,2.0,1209452,208,,,,,,
2024,2024-07-19,FC Schaffhausen,Étoile Carouge,1.0,2.0,2.0,3.0,1209453,208,,,,,,
2024,2024-07-19,FC Aarau,FC Thun,0.0,2.0,1.0,3.0,1209454,208,,,,,,
2024,2024-07-20,Bellinzona,FC WIL 1900,1.0,1.0,2.0,1.0,1209455,208,,,,,,
2024,2024-07-21,FC Vaduz,Stade Nyonnais,0.0,0.0,0.0,0.0,1209456,208,,,,,,
2024,2024-07-26,Stade Lausanne-Ouchy,FC Schaffhausen,0.0,1.0,0.0,1.0,1209457,208,,,,,,
2024,2024-07-26,Stade Nyonnais,Bellinzona,0.0,1.0,2.0,1.0,1209458,208,,,,,,
2024,2024-07-26,FC WIL 1900,FC Aarau,2.0,0.0,2.0,2.0,1209460,208,,,,,,
2024,2024-07-26,Étoile Carouge,Neuchatel Xamax FC,3.0,0.0,3.0,1.0,1209459,208,,,,,,
2024,2024-07-28,FC Thun,FC Vaduz,0.0,0.0,2.0,0.0,1209461,208,,,,,,
2024,2024-08-02,Stade Nyonnais,FC Schaffhausen,0.0,1.0,0.0,3.0,1209462,208,,,,,,
2024,2024-08-02,FC Thun,Stade Lausanne-Ouchy,1.0,0.0,1.0,1.0,1209463,208,,,,,,
2024,2024-08-03,FC Aarau,Neuchatel Xamax FC,1.0,0.0,1.0,3.0,1209464,208,,,,,,
2024,2024-08-03,Bellinzona,Étoile Carouge,1.0,0.0,1.0,1.0,1209465,208,,,,,,
2024,2024-08-04,FC Vaduz,FC WIL 1900,0.0,1.0,3.0,2.0,1209466,208,,,,,,
2024,2024-08-09,Stade Lausanne-Ouchy,FC Aarau,1.0,1.0,1.0,1.0,1209467,208,,,,,,
2024,2024-08-09,Neuchatel Xamax FC,Bellinzona,2.0,1.0,2.0,2.0,1209469,208,,,,,,
2024,2024-08-09,Étoile Carouge,FC Thun,0.0,2.0,0.0,2.0,1209468,208,,,,,,
2024,2024-08-10,FC WIL 1900,Stade Nyonnais,0.0,2.0,0.0,3.0,1209470,208,,,,,,
2024,2024-08-11,FC Schaffhausen,FC Vaduz,0.0,1.0,1.0,1.0,1209471,208,,,,,,
2024,2024-08-23,FC WIL 1900,Neuchatel Xamax FC,1.0,0.0,4.0,0.0,1209472,208,,,,,,
2024,2024-08-24,FC Aarau,Étoile Carouge,1.0,0.0,1.0,0.0,1209473,208,,,,,,
2024,2024-08-24,Bellinzona,FC Schaffhausen,2.0,0.0,2.0,1.0,1209474,208,,,,,,
2024,2024-08-25,FC Vaduz,Stade Lausanne-Ouchy,2.0,0.0,3.0,1.0,1209475,208,,,,,,
2024,2024-08-25,FC Thun,Stade Nyonnais,1.0,1.0,4.0,2.0,1209476,208,,,,,,
2024,2024-08-30,Neuchatel Xamax FC,FC Vaduz,1.0,1.0,4.0,1.0,1209477,208,,,,,,
2024,2024-08-30,Stade Nyonnais,Stade Lausanne-Ouchy,0.0,2.0,0.0,3.0,1209478,208,,,,,,
2024,2024-08-30,FC Schaffhausen,FC Thun,2.0,1.0,2.0,2.0,1209480,208,,,,,,
2024,2024-08-30,Étoile Carouge,FC WIL 1900,1.0,0.0,3.0,1.0,1209479,208,,,,,,
2024,2024-08-31,FC Aarau,Bellinzona,1.0,1.0,1.0,2.0,1209481,208,,,,,,
2024,2024-09-20,FC Schaffhausen,Neuchatel Xamax FC,1.0,0.0,1.0,2.0,1209482,208,,,,,,
