season,date,home,away,ht_home,ht_away,ft_home,ft_away
2024,2024-08-09,Vitesse,Telstar,0,1,2,3
2024,2024-08-09,Emmen,Dordrecht,0,2,1,2
2024,2024-08-09,MVV,Cambuur,0,0,0,1
2024,2024-08-09,FC Eindhoven,Den Bosch,1,0,2,0
2024,2024-08-09,FC OSS,Excelsior,0,1,3,1
2024,2024-08-09,Helmond Sport,Jong Utrecht,1,1,1,1
2024,2024-08-10,ADO Den Haag,VVV Venlo,1,0,1,1
2024,2024-08-11,De Graafschap,FC Volendam,2,1,4,3
2024,2024-08-12,Jong PSV,Jong Ajax,0,0,2,2
2024,2024-08-12,Jong AZ,Roda,4,1,6,1
2024,2024-08-16,Excelsior,De Graafschap,1,0,3,1
2024,2024-08-16,VVV Venlo,Vitesse,0,0,0,1
2024,2024-08-16,Roda,FC OSS,0,0,0,0
2024,2024-08-16,Den Bosch,Jong AZ,3,0,6,0
2024,2024-08-16,Telstar,FC Eindhoven,0,1,0,3
2024,2024-08-16,Jong Utrecht,Jong PSV,0,1,0,2
2024,2024-08-17,Dordrecht,ADO Den Haag,0,1,1,1
2024,2024-08-18,Cambuur,Helmond Sport,0,1,0,1
2024,2024-08-18,FC Volendam,Emmen,0,0,0,1
2024,2024-08-19,Jong Ajax,MVV,0,0,0,0
2024,2024-08-23,ADO Den Haag,FC Volendam,1,0,2,1
2024,2024-08-23,De Graafschap,Jong Utrecht,1,0,2,2
2024,2024-08-23,Emmen,Helmond Sport,0,0,0,0
2024,2024-08-23,Den Bosch,MVV,1,0,1,1
2024,2024-08-23,FC OSS,Cambuur,0,0,1,0
2024,2024-08-24,FC Eindhoven,Jong Ajax,0,1,0,3
2024,2024-08-25,Vitesse,Excelsior,0,0,1,1
2024,2024-08-25,VVV Venlo,Roda,1,0,1,1
2024,2024-08-26,Jong PSV,Telstar,0,1,0,2
2024,2024-08-26,Jong AZ,Dordrecht,0,0,3,1
2024,2024-08-30,ADO Den Haag,Excelsior,0,1,0,5
2024,2024-08-30,Vitesse,FC Eindhoven,1,0,1,1
