season,date,home,away,ht_home,ht_away,ft_home,ft_away
2024,2024-08-02,1.FC Köln,Hamburger SV,0,2,1,2
2024,2024-08-03,Hertha BSC,SC Paderborn 07,0,1,1,2
2024,2024-08-03,Hannover 96,SSV Jahn Regensburg,2,0,2,0
2024,2024-08-03,1. FC Magdeburg,SV Elversberg,0,0,0,0
2024,2024-08-03,Karlsruher SC,1. FC Nürnberg,1,2,3,2
2024,2024-08-03,FC Schalke 04,Eintracht Braunschweig,2,1,5,1
2024,2024-08-04,SpVgg Greuther Fürth,Preußen Münster,1,1,3,1
2024,2024-08-04,SV Darmstadt 98,Fortuna Düsseldorf,0,0,0,2
2024,2024-08-04,SSV Ulm 1846,1. FC Kaiserslautern,0,0,1,2
2024,2024-08-09,SSV Jahn Regensburg,SSV Ulm 1846,1,0,1,0
2024,2024-08-09,1. FC Kaiserslautern,SpVgg Greuther Fürth,1,2,2,2
2024,2024-08-10,Fortuna Düsseldorf,Karlsruher SC,0,0,0,0
2024,2024-08-10,1. FC Nürnberg,FC Schalke 04,0,1,3,1
2024,2024-08-10,SV Elversberg,1.FC Köln,0,1,2,2
2024,2024-08-10,Hamburger SV,Hertha BSC,1,0,1,1
2024,2024-08-11,SC Paderborn 07,SV Darmstadt 98,0,1,3,1
2024,2024-08-11,Eintracht Braunschweig,1. FC Magdeburg,0,1,1,3
2024,2024-08-11,Preußen Münster,Hannover 96,0,0,0,0
2024,2024-08-23,Hannover 96,Hamburger SV,0,0,1,0
2024,2024-08-23,Karlsruher SC,SV Elversberg,1,1,3,2
2024,2024-08-24,Hertha BSC,SSV Jahn Regensburg,0,0,2,0
2024,2024-08-24,SpVgg Greuther Fürth,SC Paderborn 07,0,0,1,1
2024,2024-08-24,Preußen Münster,1. FC Kaiserslautern,0,0,0,1
2024,2024-08-24,1.FC Köln,Eintracht Braunschweig,2,0,5,0
2024,2024-08-25,1. FC Magdeburg,FC Schalke 04,2,1,2,2
2024,2024-08-25,SV Darmstadt 98,1. FC Nürnberg,1,0,1,1
2024,2024-08-25,SSV Ulm 1846,Fortuna Düsseldorf,1,0,1,2
2024,2024-08-30,Fortuna Düsseldorf,Hannover 96,0,0,1,0
2024,2024-08-30,SSV Jahn Regensburg,SpVgg Greuther Fürth,0,1,0,4
2024,2024-08-31,1. FC Nürnberg,1. FC Magdeburg,0,1,0,4
2024,2024-08-31,Hamburger SV,Preußen Münster,3,0,4,1
2024,2024-08-31,SV Elversberg,SV Darmstadt 98,2,0,4,0
2024,2024-08-31,1. FC Kaiserslautern,Hertha BSC,2,1,3,4
2024,2024-09-01,FC Schalke 04,1.FC Köln,0,2,1,3
2024,2024-09-01,SC Paderborn 07,SSV Ulm 1846,0,0,0,0
2024,2024-09-01,Eintracht Braunschweig,Karlsruher SC,1,0,1,2
2024,2024-09-13,Karlsruher SC,FC Schalke 04,1,0,2,0
2024,2024-09-13,Preußen Münster,SC Paderborn 07,1,1,3,3
2024,2024-09-14,Hannover 96,1. FC Kaiserslautern,1,0,3,1
2024,2024-09-14,SV Darmstadt 98,Eintracht Braunschweig,1,0,1,1
2024,2024-09-14,SSV Ulm 1846,1. FC Nürnberg,0,0,1,2
2024,2024-09-14,1.FC Köln,1. FC Magdeburg,0,0,1,2
2024,2024-09-15,Hertha BSC,Fortuna Düsseldorf,0,1,0,2
2024,2024-09-15,Hamburger SV,SSV Jahn Regensburg,2,0,5,0
2024,2024-09-15,SpVgg Greuther Fürth,SV Elversberg,0,0,0,0
2024,2024-09-20,FC Schalke 04,SV Darmstadt 98,3,1,3,5
2024,2024-09-20,SC Paderborn 07,Hannover 96,1,1,2,1
2024,2024-09-21,Fortuna Düsseldorf,1.FC Köln,1,1,2,2
2024,2024-09-21,1. FC Nürnberg,Hertha BSC,0,1,0,2
2024,2024-09-21,Eintracht Braunschweig,SpVgg Greuther Fürth,1,0,2,0
2024,2024-09-21,1. FC Kaiserslautern,Hamburger SV,1,0,2,2
2024,2024-09-22,SSV Jahn Regensburg,Preußen Münster,0,1,0,3
2024,2024-09-22,1. FC Magdeburg,Karlsruher SC,1,2,2,2
2024,2024-09-22,SV Elversberg,SSV Ulm 1846,0,1,1,3
2024,2024-09-27,SpVgg Greuther Fürth,Fortuna Düsseldorf,1,1,1,2
2024,2024-09-27,SSV Ulm 1846,Eintracht Braunschweig,2,0,3,1
2024,2024-09-28,Hamburger SV,SC Paderborn 07,0,0,2,2
2024,2024-09-28,SSV Jahn Regensburg,1. FC Kaiserslautern,0,0,0,0
2024,2024-09-28,SV Darmstadt 98,1. FC Magdeburg,1,1,1,2
2024,2024-09-28,Preußen Münster,FC Schalke 04,0,0,1,2
2024,2024-09-29,Hertha BSC,SV Elversberg,0,2,1,4
2024,2024-09-29,Hannover 96,1. FC Nürnberg,0,0,2,0
2024,2024-09-29,1.FC Köln,Karlsruher SC,4,2,4,4
2024,2024-10-04,SC Paderborn 07,SSV Jahn Regensburg,1,0,3,0
2024,2024-10-04,Karlsruher SC,SV Darmstadt 98,2,1,3,3
2024,2024-10-05,1. FC Nürnberg,Preußen Münster,1,2,3,2
2024,2024-10-05,1.FC Köln,SSV Ulm 1846,1,0,2,0
2024,2024-10-05,SV Elversberg,1. FC Kaiserslautern,0,0,1,0
2024,2024-10-05,FC Schalke 04,Hertha BSC,2,1,2,2
2024,2024-10-06,Fortuna Düsseldorf,Hamburger SV,0,1,0,3
2024,2024-10-06,1. FC Magdeburg,SpVgg Greuther Fürth,2,1,2,2
2024,2024-10-06,Eintracht Braunschweig,Hannover 96,1,0,2,0
2024,2024-10-18,Hertha BSC,Eintracht Braunschweig,0,1,3,1
2024,2024-10-18,SV Darmstadt 98,1.FC Köln,2,1,5,1
2024,2024-10-19,Hannover 96,FC Schalke 04,1,0,1,0
2024,2024-10-19,SSV Jahn Regensburg,Fortuna Düsseldorf,0,1,0,3
2024,2024-10-19,Preußen Münster,SV Elversberg,1,0,1,1
2024,2024-10-19,1. FC Kaiserslautern,SC Paderborn 07,1,0,3,0
2024,2024-10-20,Hamburger SV,1. FC Magdeburg,3,0,3,1
2024,2024-10-20,SpVgg Greuther Fürth,1. FC Nürnberg,0,3,0,4
2024,2024-10-20,SSV Ulm 1846,Karlsruher SC,0,0,0,1
2024,2024-10-25,1. FC Nürnberg,SSV Jahn Regensburg,3,2,8,3
2024,2024-10-25,1.FC Köln,SC Paderborn 07,0,0,1,2
2024,2024-10-26,FC Schalke 04,SpVgg Greuther Fürth,1,3,3,4
2024,2024-10-26,Karlsruher SC,Hertha BSC,1,1,1,3
2024,2024-10-26,SV Elversberg,Hamburger SV,1,1,4,2
2024,2024-10-26,Fortuna Düsseldorf,1. FC Kaiserslautern,1,1,3,4
2024,2024-10-27,1. FC Magdeburg,Hannover 96,0,2,0,3
2024,2024-10-27,SV Darmstadt 98,SSV Ulm 1846,1,1,1,1
2024,2024-10-27,Eintracht Braunschweig,Preußen Münster,1,1,1,1
2024,2024-11-01,Preußen Münster,Fortuna Düsseldorf,1,0,1,0
2024,2024-11-01,SSV Ulm 1846,FC Schalke 04,0,0,0,0
2024,2024-11-02,Hannover 96,Karlsruher SC,0,1,2,1
2024,2024-11-02,SSV Jahn Regensburg,SV Elversberg,1,0,1,0
2024,2024-11-02,SpVgg Greuther Fürth,SV Darmstadt 98,0,3,1,5
2024,2024-11-02,Hertha BSC,1.FC Köln,0,1,0,1
2024,2024-11-03,Hamburger SV,1. FC Nürnberg,1,0,1,1
2024,2024-11-03,SC Paderborn 07,Eintracht Braunschweig,0,0,0,0
