season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id,home_shots,home_sot,away_shots,away_sot,home_xg_est,away_xg_est
2024,2024-07-26,Club Brugge KV,KV Mechelen,0.0,0.0,1.0,1.0,1213201,144,27.0,,5.0,,0.81,0.15
2024,2024-07-27,Dender,Union St. Gilloise,0.0,0.0,0.0,0.0,1213202,144,5.0,,12.0,,0.15,0.36
2024,2024-07-27,Beerschot Wilrijk,OH Leuven,0.0,0.0,0.0,0.0,1213203,144,1.0,,9.0,,0.03,0.27
2024,2024-07-27,Anderlecht,St. Truiden,0.0,0.0,1.0,0.0,1213204,144,11.0,,2.0,,0.33,0.06
2024,2024-07-28,Genk,Standard Liege,0.0,0.0,0.0,0.0,1213205,144,20.0,,4.0,,0.6,0.12
2024,2024-07-28,Kortrijk,Gent,0.0,0.0,0.0,1.0,1213206,144,15.0,,8.0,,0.45,0.24
2024,2024-07-28,Charleroi,Antwerp,0.0,1.0,0.0,1.0,1213207,144,11.0,,12.0,,0.33,0.36
2024,2024-07-28,KVC Westerlo,Cercle Brugge,1.0,0.0,3.0,0.0,1213208,144,10.0,,12.0,,0.3,0.36
2024,2024-08-02,Union St. Gilloise,Beerschot Wilrijk,2.0,0.0,3.0,1.0,1213209,144,10.0,,6.0,,0.3,0.18
2024,2024-08-03,KV Mechelen,KVC Westerlo,0.0,2.0,2.0,4.0,1213210,144,12.0,,21.0,,0.36,0.63
2024,2024-08-03,OH Leuven,Genk,2.0,0.0,3.0,1.0,1213211,144,11.0,,18.0,,0.33,0.54
2024,2024-08-03,St. Truiden,Charleroi,0.0,4.0,1.0,4.0,1213212,144,7.0,,19.0,,0.21,0.57
2024,2024-08-04,Antwerp,Anderlecht,1.0,1.0,1.0,2.0,1213213,144,29.0,,10.0,,0.87,0.3
2024,2024-08-04,Cercle Brugge,Kortrijk,1.0,1.0,1.0,2.0,1213214,144,23.0,,11.0,,0.69,0.33
2024,2024-08-04,Standard Liege,Club Brugge KV,0.0,0.0,1.0,0.0,1213215,144,10.0,,16.0,,0.3,0.48
2024,2024-08-04,Gent,Dender,0.0,1.0,1.0,2.0,1213216,144,15.0,,17.0,,0.45,0.51
