season,date,home,away,ht_home,ht_away,ft_home,ft_away
2024,2024-04-06,Vikingur Reykjavik,Stjarnan,1,0,2,0
2024,2024-04-07,KA Akureyri,HK Kopavogur,1,1,1,1
2024,2024-04-07,Fram Reykjavik,Vestri,2,0,2,0
2024,2024-04-07,Fylkir,KR Reykjavik,1,1,3,4
2024,2024-04-07,Valur Reykjavik,IA Akranes,1,0,2,0
2024,2024-04-08,Breidablik,FH hafnarfjordur,1,0,2,0
2024,2024-04-12,Stjarnan,KR Reykjavik,1,1,1,3
2024,2024-04-13,Breidablik,Vestri,0,0,4,0
2024,2024-04-13,KA Akureyri,FH hafnarfjordur,1,2,2,3
2024,2024-04-14,HK Kopavogur,IA Akranes,0,0,0,4
2024,2024-04-14,Fylkir,Valur Reykjavik,0,0,0,0
2024,2024-04-15,Fram Reykjavik,Vikingur Reykjavik,0,0,0,1
2024,2024-04-19,Stjarnan,Valur Reykjavik,1,0,1,0
2024,2024-04-20,HK Kopavogur,FH hafnarfjordur,0,0,0,2
2024,2024-04-20,KR Reykjavik,Fram Reykjavik,0,1,0,1
2024,2024-04-21,KA Akureyri,Vestri,0,0,0,1
2024,2024-04-21,IA Akranes,Fylkir,1,0,5,1
2024,2024-04-21,Vikingur Reykjavik,Breidablik,2,1,4,1
2024,2024-04-28,IA Akranes,FH hafnarfjordur,1,1,1,2
2024,2024-04-28,Vestri,HK Kopavogur,0,0,1,0
2024,2024-04-28,Vikingur Reykjavik,KA Akureyri,3,1,4,2
2024,2024-04-28,KR Reykjavik,Breidablik,0,0,2,3
2024,2024-04-29,Valur Reykjavik,Fram Reykjavik,0,0,1,1
2024,2024-04-29,Fylkir,Stjarnan,0,0,0,1
2024,2024-05-04,FH hafnarfjordur,Vestri,1,2,3,2
2024,2024-05-05,KA Akureyri,KR Reykjavik,0,1,1,1
2024,2024-05-05,Stjarnan,IA Akranes,1,1,4,1
2024,2024-05-05,HK Kopavogur,Vikingur Reykjavik,1,0,3,1
2024,2024-05-05,Fram Reykjavik,Fylkir,2,1,2,1
2024,2024-05-06,Breidablik,Valur Reykjavik,1,2,2,3
2024,2024-05-10,Stjarnan,Fram Reykjavik,1,0,1,1
2024,2024-05-11,IA Akranes,Vestri,1,0,3,0
2024,2024-05-11,Valur Reykjavik,KA Akureyri,1,1,3,1
2024,2024-05-12,KR Reykjavik,HK Kopavogur,0,1,1,2
2024,2024-05-12,Fylkir,Breidablik,0,1,0,3
2024,2024-05-12,Vikingur Reykjavik,FH hafnarfjordur,1,0,2,0
2024,2024-05-20,Vestri,Vikingur Reykjavik,1,3,1,4
2024,2024-05-20,KA Akureyri,Fylkir,3,0,4,2
2024,2024-05-20,FH hafnarfjordur,KR Reykjavik,0,2,1,2
2024,2024-05-21,Breidablik,Stjarnan,2,1,2,1
2024,2024-05-21,HK Kopavogur,Valur Reykjavik,0,0,1,2
2024,2024-05-21,Fram Reykjavik,IA Akranes,0,0,1,1
2024,2024-05-25,KR Reykjavik,Vestri,2,0,2,2
2024,2024-05-25,IA Akranes,Vikingur Reykjavik,0,0,0,1
2024,2024-05-25,Valur Reykjavik,FH hafnarfjordur,1,1,2,2
2024,2024-05-26,Stjarnan,KA Akureyri,2,0,5,0
2024,2024-05-26,Fram Reykjavik,Breidablik,1,1,1,4
2024,2024-05-27,Fylkir,HK Kopavogur,2,0,3,1
2024,2024-05-30,Valur Reykjavik,Stjarnan,2,0,5,1
2024,2024-05-30,Breidablik,Vikingur Reykjavik,0,0,1,1
2024,2024-05-31,FH hafnarfjordur,Fram Reykjavik,2,0,3,3
2024,2024-06-01,KA Akureyri,IA Akranes,2,3,2,3
2024,2024-06-02,Vestri,Stjarnan,3,2,4,2
2024,2024-06-02,Vikingur Reykjavik,Fylkir,2,1,5,2
2024,2024-06-02,HK Kopavogur,Breidablik,0,1,0,2
2024,2024-06-03,KR Reykjavik,Valur Reykjavik,2,4,3,5
2024,2024-06-18,Fylkir,Vestri,1,1,3,2
2024,2024-06-18,Stjarnan,FH hafnarfjordur,1,1,4,2
2024,2024-06-18,IA Akranes,KR Reykjavik,0,0,2,1
2024,2024-06-18,Fram Reykjavik,HK Kopavogur,1,0,1,2
2024,2024-06-18,Valur Reykjavik,Vikingur Reykjavik,0,1,2,2
2024,2024-06-19,Breidablik,KA Akureyri,1,0,2,1
2024,2024-06-22,Vestri,Valur Reykjavik,1,1,1,5
2024,2024-06-22,HK Kopavogur,Stjarnan,2,1,4,3
2024,2024-06-22,Vikingur Reykjavik,KR Reykjavik,1,1,1,1
2024,2024-06-23,KA Akureyri,Fram Reykjavik,1,2,3,2
2024,2024-06-23,FH hafnarfjordur,Fylkir,1,0,3,1
2024,2024-06-23,Breidablik,IA Akranes,0,0,1,1
2024,2024-06-27,Vestri,Fram Reykjavik,0,2,1,3
