season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id
2024,2024-07-19,Aarhus,FC Midtjylland,1.0,0.0,1.0,1.0,1205424,119
2024,2024-07-19,FC Nordsjaelland,Aalborg,2.0,0.0,3.0,0.0,1205425,119
2024,2024-07-21,Silkeborg,Sonderjyske,0.0,0.0,1.0,0.0,1205426,119
2024,2024-07-21,Vejle,Randers FC,1.0,0.0,2.0,3.0,1205427,119
2024,2024-07-21,Viborg,Brondby,2.0,1.0,3.0,3.0,1205428,119
2024,2024-07-22,Lyngby,FC Copenhagen,0.0,2.0,0.0,2.0,1205429,119
2024,2024-07-26,Sonderjyske,Lyngby,1.0,1.0,1.0,1.0,1205430,119
2024,2024-07-27,FC Nordsjaelland,FC Midtjylland,2.0,2.0,2.0,2.0,1205431,119
2024,2024-07-28,Randers FC,Viborg,2.0,1.0,3.0,1.0,1205432,119
2024,2024-07-28,Aalborg,Silkeborg,1.0,0.0,2.0,1.0,1205433,119
2024,2024-07-28,FC Copenhagen,Aarhus,1.0,2.0,3.0,2.0,1205434,119
2024,2024-07-29,Brondby,Vejle,0.0,1.0,2.0,1.0,1205435,119
2024,2024-08-02,Aarhus,Sonderjyske,2.0,0.0,4.0,0.0,1205437,119
2024,2024-08-03,FC Midtjylland,Aalborg,1.0,0.0,2.0,0.0,1205436,119
2024,2024-08-04,Silkeborg,Viborg,3.0,0.0,3.0,2.0,1205438,119
2024,2024-08-04,FC Copenhagen,Randers FC,0.0,1.0,1.0,1.0,1205439,119
2024,2024-08-04,Lyngby,Brondby,0.0,2.0,0.0,2.0,1205440,119
2024,2024-08-05,Vejle,FC Nordsjaelland,0.0,0.0,0.0,1.0,1205441,119
2024,2024-08-09,FC Midtjylland,Vejle,1.0,0.0,2.0,0.0,1205442,119
2024,2024-08-11,FC Nordsjaelland,Lyngby,1.0,1.0,1.0,1.0,1205444,119
2024,2024-08-11,Randers FC,Silkeborg,0.0,0.0,0.0,2.0,1205443,119
2024,2024-08-11,Brondby,Aarhus,0.0,0.0,0.0,1.0,1205445,119
2024,2024-08-11,Sonderjyske,FC Copenhagen,0.0,1.0,0.0,2.0,1205446,119
2024,2024-08-12,Viborg,Aalborg,2.0,2.0,2.0,3.0,1205447,119
2024,2024-08-16,Lyngby,FC Midtjylland,0.0,0.0,1.0,2.0,1205448,119
2024,2024-08-18,Randers FC,Sonderjyske,1.0,1.0,1.0,2.0,1205449,119
2024,2024-08-18,Silkeborg,FC Nordsjaelland,2.0,1.0,4.0,1.0,1205450,119
2024,2024-08-18,FC Copenhagen,Viborg,0.0,0.0,1.0,1.0,1205451,119
2024,2024-08-18,Aalborg,Brondby,0.0,2.0,0.0,4.0,1205452,119
2024,2024-08-19,Aarhus,Vejle,3.0,1.0,5.0,1.0,1205453,119
2024,2024-08-23,Aalborg,Aarhus,0.0,3.0,0.0,4.0,1205455,119
2024,2024-08-24,FC Midtjylland,Sonderjyske,1.0,2.0,3.0,2.0,1205454,119
2024,2024-08-25,Vejle,Silkeborg,0.0,0.0,1.0,3.0,1205456,119
2024,2024-08-25,FC Nordsjaelland,FC Copenhagen,3.0,0.0,3.0,2.0,1205457,119
2024,2024-08-25,Brondby,Randers FC,0.0,1.0,2.0,2.0,1205458,119
2024,2024-08-26,Viborg,Lyngby,0.0,0.0,1.0,0.0,1205459,119
2024,2024-08-30,Lyngby,Vejle,1.0,0.0,1.0,0.0,1205460,119
2024,2024-08-31,Aarhus,FC Nordsjaelland,1.0,2.0,4.0,2.0,1205461,119
2024,2024-09-01,Sonderjyske,Viborg,2.0,0.0,2.0,2.0,1205462,119
2024,2024-09-01,FC Copenhagen,Brondby,2.0,0.0,3.0,1.0,1205463,119
2024,2024-09-01,Silkeborg,FC Midtjylland,1.0,2.0,1.0,3.0,1205464,119
2024,2024-09-01,Randers FC,Aalborg,1.0,0.0,1.0,0.0,1205465,119
2024,2024-09-13,Aalborg,Lyngby,1.0,0.0,2.0,1.0,1205470,119
2024,2024-09-14,FC Midtjylland,FC Copenhagen,0.0,1.0,2.0,1.0,1205471,119
2024,2024-09-15,Aarhus,Silkeborg,1.0,1.0,1.0,1.0,1205466,119
2024,2024-09-15,Vejle,Viborg,0.0,1.0,0.0,5.0,1205469,119
2024,2024-09-15,Brondby,Sonderjyske,1.0,0.0,2.0,0.0,1205467,119
2024,2024-09-16,FC Nordsjaelland,Randers FC,0.0,0.0,1.0,1.0,1205468,119
2024,2024-09-20,Viborg,FC Nordsjaelland,3.0,1.0,3.0,2.0,1205476,119
2024,2024-09-22,Sonderjyske,Vejle,1.0,0.0,2.0,1.0,1205472,119
2024,2024-09-22,Randers FC,FC Midtjylland,2.0,1.0,2.0,2.0,1205475,119
2024,2024-09-22,Lyngby,Aarhus,0.0,0.0,0.0,0.0,1205473,119
2024,2024-09-22,Silkeborg,Brondby,1.0,1.0,3.0,3.0,1205474,119
