season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id,home_shots,home_sot,away_shots,away_sot,home_xg_est,away_xg_est
2024,2024-05-10,Sarmiento Junin,Instituto Cordoba,0.0,1.0,1.0,2.0,1158667,128,15.0,,9.0,,0.45,0.27
2024,2024-05-11,Newells Old Boys,Platense,0.0,0.0,2.0,0.0,1158671,128,11.0,,10.0,,0.33,0.3
2024,2024-05-11,Argentinos JRS,Rosario Central,2.0,2.0,3.0,2.0,1158662,128,16.0,,10.0,,0.48,0.3
2024,2024-05-11,Huracan,Defensa Y Justicia,1.0,0.0,3.0,1.0,1158669,128,15.0,,12.0,,0.45,0.36
2024,2024-05-11,Godoy Cruz,Barracas Central,0.0,0.0,0.0,1.0,1158666,128,26.0,,9.0,,0.78,0.27
2024,2024-05-11,Independiente,Talleres Cordoba,1.0,1.0,1.0,3.0,1158672,128,7.0,,14.0,,0.21,0.42
2024,2024-05-11,River Plate,Central Cordoba de Santiago,2.0,0.0,3.0,0.0,1158660,128,23.0,,5.0,,0.69,0.15
2024,2024-05-12,Tigre,Estudiantes L.P.,0.0,1.0,0.0,1.0,1158663,128,11.0,,9.0,,0.33,0.27
2024,2024-05-12,Deportivo Riestra,San Lorenzo,1.0,0.0,1.0,0.0,1158664,128,8.0,,6.0,,0.24,0.18
2024,2024-05-12,Belgrano Cordoba,Racing Club,1.0,3.0,4.0,4.0,1158661,128,9.0,,17.0,,0.27,0.51
2024,2024-05-12,Lanus,Independ. Rivadavia,0.0,1.0,0.0,2.0,1158665,128,18.0,,7.0,,0.54,0.21
2024,2024-05-12,Atletico Tucuman,Boca Juniors,1.0,0.0,1.0,0.0,1158673,128,12.0,,11.0,,0.36,0.33
2024,2024-05-13,Gimnasia L.P.,Velez Sarsfield,1.0,0.0,3.0,1.0,1158670,128,15.0,,15.0,,0.45,0.45
2024,2024-05-14,Union Santa Fe,Banfield,0.0,0.0,1.0,0.0,1158668,128,19.0,,5.0,,0.57,0.15
2024,2024-05-18,Independ. Rivadavia,Godoy Cruz,0.0,0.0,0.0,0.0,1158682,128,5.0,,16.0,,0.15,0.48
2024,2024-05-18,River Plate,Belgrano Cordoba,1.0,0.0,3.0,0.0,1158687,128,22.0,,7.0,,0.66,0.21
2024,2024-05-18,Defensa Y Justicia,Gimnasia L.P.,0.0,1.0,1.0,1.0,1158678,128,16.0,,14.0,,0.48,0.42
2024,2024-05-18,Instituto Cordoba,Union Santa Fe,1.0,1.0,1.0,1.0,1158680,128,7.0,,13.0,,0.21,0.39
2024,2024-05-19,Barracas Central,Sarmiento Junin,1.0,1.0,1.0,1.0,1158681,128,17.0,,8.0,,0.51,0.24
2024,2024-05-19,Platense,Independiente,0.0,0.0,0.0,0.0,1158676,128,14.0,,4.0,,0.42,0.12
