season,date,home,away,ht_home,ht_away,ft_home,ft_away
2024,2024-07-12,Farul Constanta,Unirea Slobozia,0,1,0,1
2024,2024-07-12,AFC Hermannstadt,Universitatea Craiova,0,0,0,0
2024,2024-07-13,Sepsi OSK Sfantu Gheorghe,Politehnica Iasi,1,0,1,0
2024,2024-07-13,Uta Arad,Rapid,0,1,1,1
2024,2024-07-13,FCSB,Universitatea Cluj,0,0,1,1
2024,2024-07-14,CFR 1907 Cluj,Dinamo Bucuresti,1,2,3,2
2024,2024-07-15,FC Botosani,Oţelul,1,1,2,3
2024,2024-07-15,Petrolul Ploiesti,SCM Gloria Buzău,0,0,0,0
2024,2024-07-19,Politehnica Iasi,FC Botosani,1,0,1,0
2024,2024-07-19,Unirea Slobozia,FCSB,1,1,2,2
2024,2024-07-20,Universitatea Craiova,Uta Arad,1,1,4,2
2024,2024-07-20,Rapid,CFR 1907 Cluj,0,1,2,2
2024,2024-07-21,Universitatea Cluj,AFC Hermannstadt,3,1,3,1
2024,2024-07-21,Dinamo Bucuresti,Petrolul Ploiesti,2,0,4,1
2024,2024-07-22,SCM Gloria Buzău,Sepsi OSK Sfantu Gheorghe,0,2,1,2
2024,2024-07-22,Oţelul,Farul Constanta,0,0,0,0
2024,2024-07-26,AFC Hermannstadt,Unirea Slobozia,1,1,1,1
2024,2024-07-26,FCSB,Oţelul,0,1,0,2
2024,2024-07-27,Politehnica Iasi,SCM Gloria Buzău,1,1,1,2
2024,2024-07-27,Sepsi OSK Sfantu Gheorghe,Dinamo Bucuresti,1,0,1,1
2024,2024-07-28,Farul Constanta,FC Botosani,0,0,0,1
2024,2024-07-28,CFR 1907 Cluj,Universitatea Craiova,0,0,0,2
2024,2024-07-29,Uta Arad,Universitatea Cluj,0,0,0,0
2024,2024-07-29,Petrolul Ploiesti,Rapid,1,0,1,0
2024,2024-08-02,Oţelul,AFC Hermannstadt,0,0,1,0
2024,2024-08-02,Dinamo Bucuresti,SCM Gloria Buzău,2,0,4,1
2024,2024-08-03,Farul Constanta,Politehnica Iasi,2,0,2,0
2024,2024-08-04,Universitatea Craiova,Petrolul Ploiesti,0,0,0,0
2024,2024-08-04,CFR 1907 Cluj,Universitatea Cluj,1,0,2,3
2024,2024-08-05,Unirea Slobozia,Uta Arad,0,0,0,1
2024,2024-08-05,Rapid,Sepsi OSK Sfantu Gheorghe,2,1,2,2
2024,2024-08-09,FCSB,Farul Constanta,1,2,3,2
2024,2024-08-10,AFC Hermannstadt,FC Botosani,0,1,2,1
2024,2024-08-10,Uta Arad,Oţelul,0,1,1,1
2024,2024-08-10,SCM Gloria Buzău,Rapid,0,1,1,1
2024,2024-08-11,Sepsi OSK Sfantu Gheorghe,Universitatea Craiova,0,1,1,2
2024,2024-08-11,CFR 1907 Cluj,Unirea Slobozia,1,0,3,0
2024,2024-08-12,Petrolul Ploiesti,Universitatea Cluj,0,0,0,0
2024,2024-08-12,Politehnica Iasi,Dinamo Bucuresti,2,1,2,2
2024,2024-08-16,Unirea Slobozia,Petrolul Ploiesti,1,1,1,2
2024,2024-08-16,Universitatea Craiova,SCM Gloria Buzău,2,0,5,1
2024,2024-08-17,FC Botosani,Uta Arad,0,0,1,0
2024,2024-08-17,FCSB,Politehnica Iasi,0,1,0,1
2024,2024-08-18,Rapid,Dinamo Bucuresti,0,0,1,1
2024,2024-08-19,Universitatea Cluj,Sepsi OSK Sfantu Gheorghe,1,0,3,0
2024,2024-08-19,Farul Constanta,AFC Hermannstadt,1,0,3,2
2024,2024-08-23,Petrolul Ploiesti,Oţelul,0,0,0,0
2024,2024-08-23,Politehnica Iasi,Rapid,0,1,1,2
2024,2024-08-24,Sepsi OSK Sfantu Gheorghe,Unirea Slobozia,0,0,0,1
2024,2024-08-24,Dinamo Bucuresti,Universitatea Craiova,2,1,2,1
2024,2024-08-25,CFR 1907 Cluj,FC Botosani,0,0,3,0
2024,2024-08-25,AFC Hermannstadt,FCSB,0,0,2,0
2024,2024-08-26,SCM Gloria Buzău,Universitatea Cluj,0,2,0,2
2024,2024-08-26,Uta Arad,Farul Constanta,1,0,1,1
2024,2024-08-30,Oţelul,Sepsi OSK Sfantu Gheorghe,2,0,2,0
2024,2024-08-31,AFC Hermannstadt,Politehnica Iasi,4,1,6,2
2024,2024-08-31,Universitatea Craiova,Rapid,1,1,1,1
2024,2024-09-01,FC Botosani,Petrolul Ploiesti,0,0,0,2
2024,2024-09-01,Farul Constanta,CFR 1907 Cluj,0,1,0,3
2024,2024-09-01,FCSB,Uta Arad,1,0,2,0
2024,2024-09-02,Unirea Slobozia,SCM Gloria Buzău,1,0,2,1
2024,2024-09-02,Universitatea Cluj,Dinamo Bucuresti,0,0,1,0
2024,2024-09-13,Sepsi OSK Sfantu Gheorghe,FC Botosani,1,0,3,0
2024,2024-09-13,Dinamo Bucuresti,Unirea Slobozia,1,0,1,0
2024,2024-09-14,SCM Gloria Buzău,Oţelul,0,0,0,0
2024,2024-09-14,Petrolul Ploiesti,Farul Constanta,0,0,1,1
2024,2024-09-15,Politehnica Iasi,Universitatea Craiova,1,0,2,0
2024,2024-09-15,CFR 1907 Cluj,FCSB,1,0,2,2
2024,2024-09-16,Uta Arad,AFC Hermannstadt,0,0,1,1
2024,2024-09-16,Rapid,Universitatea Cluj,0,1,0,2
2024,2024-09-20,FC Botosani,SCM Gloria Buzău,0,1,3,3
2024,2024-09-20,Oţelul,Dinamo Bucuresti,1,1,1,1
2024,2024-09-21,AFC Hermannstadt,CFR 1907 Cluj,0,0,0,0
2024,2024-09-21,FCSB,Petrolul Ploiesti,1,0,1,1
2024,2024-09-22,Farul Constanta,Sepsi OSK Sfantu Gheorghe,1,0,2,1
2024,2024-09-22,Universitatea Cluj,Universitatea Craiova,1,0,1,1
2024,2024-09-23,Uta Arad,Politehnica Iasi,0,0,0,0
2024,2024-09-23,Unirea Slobozia,Rapid,1,1,1,2
2024,2024-09-27,Petrolul Ploiesti,AFC Hermannstadt,3,0,4,1
2024,2024-09-27,Dinamo Bucuresti,FC Botosani,1,0,2,2
2024,2024-09-28,Politehnica Iasi,Universitatea Cluj,0,0,1,0
2024,2024-09-28,CFR 1907 Cluj,Uta Arad,0,1,1,3
2024,2024-09-28,Rapid,Oţelul,0,0,0,0
2024,2024-09-29,SCM Gloria Buzău,Farul Constanta,0,0,1,0
2024,2024-09-29,Sepsi OSK Sfantu Gheorghe,FCSB,0,1,0,1
2024,2024-09-30,Universitatea Craiova,Unirea Slobozia,2,0,3,0
2024,2024-10-04,Uta Arad,Petrolul Ploiesti,2,0,3,1
2024,2024-10-04,Farul Constanta,Dinamo Bucuresti,0,1,1,1
2024,2024-10-05,Unirea Slobozia,Universitatea Cluj,2,0,2,2
2024,2024-10-05,CFR 1907 Cluj,Politehnica Iasi,2,0,2,1
2024,2024-10-05,Oţelul,Universitatea Craiova,1,1,1,1
2024,2024-10-06,AFC Hermannstadt,Sepsi OSK Sfantu Gheorghe,0,2,0,4
2024,2024-10-06,FC Botosani,Rapid,0,0,2,0
2024,2024-10-06,FCSB,SCM Gloria Buzău,1,1,3,2
2024,2024-10-18,SCM Gloria Buzău,AFC Hermannstadt,1,0,3,0
2024,2024-10-18,Universitatea Cluj,Oţelul,0,0,2,0
2024,2024-10-19,Sepsi OSK Sfantu Gheorghe,Uta Arad,1,0,1,0
2024,2024-10-19,Petrolul Ploiesti,CFR 1907 Cluj,0,0,0,0
2024,2024-10-20,Universitatea Craiova,FC Botosani,0,0,0,0
2024,2024-10-20,Dinamo Bucuresti,FCSB,0,1,0,2
2024,2024-10-21,Politehnica Iasi,Unirea Slobozia,1,0,1,0
2024,2024-10-21,Rapid,Farul Constanta,3,0,5,0
2024,2024-10-25,CFR 1907 Cluj,Sepsi OSK Sfantu Gheorghe,0,1,3,3
2024,2024-10-26,Uta Arad,SCM Gloria Buzău,1,0,1,0
2024,2024-10-26,Petrolul Ploiesti,Politehnica Iasi,1,1,3,1
2024,2024-10-26,AFC Hermannstadt,Dinamo Bucuresti,0,1,0,2
2024,2024-10-27,Oţelul,Unirea Slobozia,0,0,0,2
2024,2024-10-27,FCSB,Rapid,0,0,0,0
2024,2024-10-28,FC Botosani,Universitatea Cluj,1,1,1,2
2024,2024-10-28,Farul Constanta,Universitatea Craiova,2,0,3,2
2024,2024-11-01,SCM Gloria Buzău,CFR 1907 Cluj,0,0,0,1
2024,2024-11-02,Sepsi OSK Sfantu Gheorghe,Petrolul Ploiesti,0,1,1,1
2024,2024-11-02,Dinamo Bucuresti,Uta Arad,1,0,1,0
2024,2024-11-03,Politehnica Iasi,Oţelul,0,1,2,1
2024,2024-11-03,Universitatea Cluj,Farul Constanta,1,1,1,1
2024,2024-11-03,Universitatea Craiova,FCSB,0,1,1,1
2024,2024-11-04,Unirea Slobozia,FC Botosani,0,0,1,0
2024,2024-11-04,Rapid,AFC Hermannstadt,1,0,1,0
2024,2024-11-08,Oţelul,FC Botosani,0,0,0,0
2024,2024-11-08,Dinamo Bucuresti,CFR 1907 Cluj,1,1,1,1
2024,2024-11-09,Politehnica Iasi,Sepsi OSK Sfantu Gheorghe,1,1,1,2
2024,2024-11-09,Universitatea Craiova,AFC Hermannstadt,1,1,3,1
2024,2024-11-09,Rapid,Uta Arad,0,0,2,0
2024,2024-11-10,Unirea Slobozia,Farul Constanta,0,1,0,1
2024,2024-11-10,Universitatea Cluj,FCSB,0,1,1,2
2024,2024-11-11,SCM Gloria Buzău,Petrolul Ploiesti,0,1,0,1
2024,2024-11-11,Oţelul,CFR 1907 Cluj,0,1,0,1
2024,2024-11-21,FC Botosani,FCSB,0,0,1,0
2024,2024-11-22,Sepsi OSK Sfantu Gheorghe,SCM Gloria Buzău,2,0,2,0
2024,2024-11-22,Farul Constanta,Oţelul,0,0,0,1
2024,2024-11-23,AFC Hermannstadt,Universitatea Cluj,1,0,2,1
2024,2024-11-23,CFR 1907 Cluj,Rapid,0,0,1,1
2024,2024-11-24,FCSB,Unirea Slobozia,2,0,3,0
2024,2024-11-24,Petrolul Ploiesti,Dinamo Bucuresti,0,1,0,1
2024,2024-11-25,FC Botosani,Politehnica Iasi,1,0,1,1
2024,2024-11-25,Uta Arad,Universitatea Craiova,1,0,1,2
2024,2024-11-29,FC Botosani,Farul Constanta,0,0,0,0
2024,2024-11-29,Rapid,Petrolul Ploiesti,0,0,1,1
2024,2024-11-30,Unirea Slobozia,AFC Hermannstadt,1,0,1,2
2024,2024-11-30,SCM Gloria Buzău,Politehnica Iasi,1,0,2,0
2024,2024-11-30,Dinamo Bucuresti,Sepsi OSK Sfantu Gheorghe,1,0,1,1
2024,2024-12-01,Universitatea Craiova,CFR 1907 Cluj,0,1,0,2
2024,2024-12-02,Universitatea Cluj,Uta Arad,0,1,0,1
2024,2024-12-02,Oţelul,FCSB,0,2,1,4
2024,2024-12-06,Sepsi OSK Sfantu Gheorghe,Rapid,0,0,2,0
2024,2024-12-07,SCM Gloria Buzău,Dinamo Bucuresti,0,0,0,1
2024,2024-12-07,Petrolul Ploiesti,Universitatea Craiova,1,0,1,1
2024,2024-12-08,Uta Arad,Unirea Slobozia,1,1,3,4
2024,2024-12-08,Politehnica Iasi,Farul Constanta,1,0,2,2
2024,2024-12-08,FCSB,FC Botosani,1,0,2,1
2024,2024-12-09,AFC Hermannstadt,Oţelul,1,0,1,0
2024,2024-12-09,Universitatea Cluj,CFR 1907 Cluj,0,1,3,2
2024,2024-12-13,FC Botosani,AFC Hermannstadt,1,1,1,2
2024,2024-12-13,Dinamo Bucuresti,Politehnica Iasi,0,0,2,0
2024,2024-12-14,Oţelul,Uta Arad,0,1,1,1
2024,2024-12-14,Universitatea Craiova,Sepsi OSK Sfantu Gheorghe,1,1,2,1
2024,2024-12-14,Universitatea Cluj,Petrolul Ploiesti,0,0,4,1
2024,2024-12-15,Unirea Slobozia,CFR 1907 Cluj,1,0,1,1
2024,2024-12-15,Farul Constanta,FCSB,0,1,1,1
2024,2024-12-16,Rapid,SCM Gloria Buzău,2,0,2,0
2024,2024-12-20,Sepsi OSK Sfantu Gheorghe,Universitatea Cluj,0,0,0,0
2024,2024-12-21,AFC Hermannstadt,Farul Constanta,0,0,0,0
2024,2024-12-21,SCM Gloria Buzău,Universitatea Craiova,0,1,0,2
2024,2024-12-22,Petrolul Ploiesti,Unirea Slobozia,1,1,2,1
2024,2024-12-22,CFR 1907 Cluj,Oţelul,1,1,3,2
2024,2024-12-22,Dinamo Bucuresti,Rapid,0,0,0,0
2024,2024-12-23,Uta Arad,FC Botosani,1,0,2,0
2024,2024-12-23,Politehnica Iasi,FCSB,0,1,0,2
2024,2025-01-17,Unirea Slobozia,Sepsi OSK Sfantu Gheorghe,2,0,3,2
2024,2025-01-17,FCSB,AFC Hermannstadt,0,1,1,1
2024,2025-01-18,Universitatea Cluj,SCM Gloria Buzău,0,1,2,1
2024,2025-01-18,Oţelul,Petrolul Ploiesti,0,0,0,0
2024,2025-01-19,FC Botosani,CFR 1907 Cluj,0,1,1,1
2024,2025-01-19,Universitatea Craiova,Dinamo Bucuresti,1,0,1,1
2024,2025-01-20,Farul Constanta,Uta Arad,0,0,1,1
2024,2025-01-20,Rapid,Politehnica Iasi,2,1,2,1
2024,2025-01-24,SCM Gloria Buzău,Unirea Slobozia,0,0,3,0
2024,2025-01-24,Dinamo Bucuresti,Universitatea Cluj,0,0,0,0
2024,2025-01-25,Politehnica Iasi,AFC Hermannstadt,0,0,0,2
2024,2025-01-25,Rapid,Universitatea Craiova,1,0,1,0
2024,2025-01-26,Sepsi OSK Sfantu Gheorghe,Oţelul,0,0,2,0
2024,2025-01-26,Uta Arad,FCSB,0,0,0,1
2024,2025-01-27,Petrolul Ploiesti,FC Botosani,3,0,3,1
2024,2025-01-27,CFR 1907 Cluj,Farul Constanta,2,0,3,1
2024,2025-01-31,AFC Hermannstadt,Uta Arad,0,0,0,0
2024,2025-01-31,Unirea Slobozia,Dinamo Bucuresti,1,1,1,3
2024,2025-02-01,FC Botosani,Sepsi OSK Sfantu Gheorghe,0,0,0,0
2024,2025-02-01,Oţelul,SCM Gloria Buzău,1,1,2,1
2024,2025-02-01,Universitatea Cluj,Rapid,1,1,2,1
2024,2025-02-02,Universitatea Craiova,Politehnica Iasi,2,1,4,1
2024,2025-02-02,FCSB,CFR 1907 Cluj,0,0,1,1
2024,2025-02-03,Farul Constanta,Petrolul Ploiesti,1,1,2,1
