season,date,home,away,ht_home,ht_away,ft_home,ft_away
2022,2022-08-05,Lyon,Ajaccio,2,1,2,1
2022,2022-08-06,Strasbourg,Monaco,0,1,1,2
2022,2022-08-06,Clermont Foot,Paris Saint Germain,0,3,0,5
2022,2022-08-07,Toulouse,Nice,1,0,1,1
2022,2022-08-07,Angers,Nantes,0,0,0,0
2022,2022-08-07,Lille,Auxerre,3,0,4,1
2022,2022-08-07,Montpellier,Estac Troyes,2,2,3,2
2022,2022-08-07,Lens,Stade Brestois 29,1,0,3,2
2022,2022-08-07,Rennes,Lorient,0,0,0,1
2022,2022-08-07,Marseille,Reims,2,0,4,1
2022,2022-08-12,Nantes,Lille,1,0,1,1
2022,2022-08-13,Monaco,Rennes,0,0,1,1
2022,2022-08-13,Paris Saint Germain,Montpellier,2,0,5,2
2022,2022-08-14,Reims,Clermont Foot,2,0,2,4
2022,2022-08-14,Ajaccio,Lens,0,0,0,0
2022,2022-08-14,Auxerre,Angers,2,1,2,2
2022,2022-08-14,Estac Troyes,Toulouse,0,1,0,3
2022,2022-08-14,Nice,Strasbourg,1,0,1,1
2022,2022-08-14,Stade Brestois 29,Marseille,0,1,1,1
2022,2022-08-19,Lyon,Estac Troyes,1,1,4,1
2022,2022-08-20,Monaco,Lens,1,2,1,4
2022,2022-08-20,Marseille,Nantes,0,0,2,1
2022,2022-08-21,Strasbourg,Reims,1,0,1,1
2022,2022-08-21,Angers,Stade Brestois 29,0,2,1,3
2022,2022-08-21,Montpellier,Auxerre,1,0,1,2
2022,2022-08-21,Toulouse,Lorient,1,1,2,2
2022,2022-08-21,Clermont Foot,Nice,1,0,1,0
2022,2022-08-21,Rennes,Ajaccio,1,0,2,1
2022,2022-08-21,Lille,Paris Saint Germain,0,4,1,7
2022,2022-08-26,Ajaccio,Lille,0,2,1,3
2022,2022-08-27,Auxerre,Strasbourg,1,0,1,0
2022,2022-08-27,Lens,Rennes,0,0,2,1
2022,2022-08-28,Nantes,Toulouse,0,1,3,1
2022,2022-08-28,Nice,Marseille,0,3,0,3
2022,2022-08-28,Lorient,Clermont Foot,2,0,2,1
2022,2022-08-28,Stade Brestois 29,Montpellier,0,5,0,7
2022,2022-08-28,Estac Troyes,Angers,1,0,3,1
2022,2022-08-28,Reims,Lyon,1,0,1,1
2022,2022-08-28,Paris Saint Germain,Monaco,0,1,1,1
2022,2022-08-31,Angers,Reims,0,2,2,4
2022,2022-08-31,Lyon,Auxerre,1,0,2,1
2022,2022-08-31,Montpellier,Ajaccio,1,0,2,0
2022,2022-08-31,Monaco,Estac Troyes,1,2,2,4
2022,2022-08-31,Strasbourg,Nantes,1,0,1,1
2022,2022-08-31,Lille,Nice,1,2,1,2
2022,2022-08-31,Marseille,Clermont Foot,0,0,1,0
2022,2022-08-31,Rennes,Stade Brestois 29,0,0,3,1
2022,2022-08-31,Toulouse,Paris Saint Germain,0,1,0,3
2022,2022-08-31,Lens,Lorient,2,1,5,2
2022,2022-09-03,Auxerre,Marseille,0,1,0,2
2022,2022-09-03,Lyon,Angers,2,0,5,0
2022,2022-09-03,Nantes,Paris Saint Germain,0,1,0,3
2022,2022-09-04,Montpellier,Lille,1,1,1,3
2022,2022-09-04,Reims,Lens,0,0,1,1
2022,2022-09-04,Ajaccio,Lorient,0,0,0,1
2022,2022-09-04,Clermont Foot,Toulouse,0,0,2,0
2022,2022-09-04,Stade Brestois 29,Strasbourg,1,1,1,1
2022,2022-09-04,Estac Troyes,Rennes,1,0,1,1
2022,2022-09-04,Nice,Monaco,0,0,0,1
2022,2022-09-07,Lorient,Lyon,2,1,3,1
2022,2022-09-09,Lens,Estac Troyes,1,0,1,0
2022,2022-09-10,Paris Saint Germain,Stade Brestois 29,1,0,1,0
2022,2022-09-10,Marseille,Lille,1,1,2,1
2022,2022-09-11,Strasbourg,Clermont Foot,0,0,0,0
2022,2022-09-11,Angers,Montpellier,1,1,2,1
2022,2022-09-11,Toulouse,Reims,1,0,1,0
2022,2022-09-11,Lorient,Nantes,1,1,3,2
2022,2022-09-11,Ajaccio,Nice,0,0,0,1
2022,2022-09-11,Rennes,Auxerre,1,0,5,0
2022,2022-09-11,Monaco,Lyon,0,0,2,1
2022,2022-09-16,Auxerre,Lorient,0,3,1,3
2022,2022-09-17,Montpellier,Strasbourg,1,0,2,1
