season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id,home_shots,home_sot,away_shots,away_sot,home_xg_est,away_xg_est
2023,2023-08-11,Al-Ahli Jeddah,Al-Hazm,2,0,3,1,1074239,307,15,,11,,0.45,0.33
2023,2023-08-12,Al Taee,Damac,0,0,1,0,1074240,307,6,,8,,0.18,0.24
2023,2023-08-12,Al-Fayha,Al Khaleej Saihat,2,0,3,1,1074241,307,7,,16,,0.21,0.48
2023,2023-08-13,Al-Fateh,Al Taawon,1,1,1,1,1074242,307,10,,20,,0.3,0.6
2023,2023-08-13,Al Riyadh,Al Wehda Club,1,0,1,0,1074243,307,6,,19,,0.18,0.57
2023,2023-08-14,Al-Raed,Al-Ittihad FC,0,0,0,3,1074245,307,5,,18,,0.15,0.54
2023,2023-08-14,Abha,Al-Hilal Saudi FC,1,1,1,3,1074244,307,12,,26,,0.36,0.78
2023,2023-08-14,Al-Ettifaq,Al-Nassr,0,1,2,1,1074246,307,5,,10,,0.15,0.3
2023,2023-08-14,Al Shabab,Al Akhdoud,0,1,1,1,1074247,307,12,,8,,0.36,0.24
2023,2023-08-17,Damac,Al Riyadh,0,2,2,2,1074248,307,22,,5,,0.66,0.15
2023,2023-08-17,Al Khaleej Saihat,Al-Ahli Jeddah,0,2,1,3,1074249,307,7,,9,,0.21,0.27
2023,2023-08-18,Al Akhdoud,Al-Fateh,1,2,1,3,1074250,307,12,,11,,0.36,0.33
2023,2023-08-18,Al Wehda Club,Al Shabab,2,0,3,1,1074253,307,8,,8,,0.24,0.24
2023,2023-08-18,Al-Nassr,Al Taawon,0,1,0,2,1074252,307,24,,8,,0.72,0.24
2023,2023-08-18,Al-Hazm,Al-Ettifaq,0,1,0,2,1074251,307,5,,5,,0.15,0.15
2023,2023-08-19,Abha,Al-Raed,0,0,1,0,1074254,307,8,,14,,0.24,0.42
2023,2023-08-19,Al-Hilal Saudi FC,Al-Fayha,1,1,1,1,1074255,307,20,,3,,0.6,0.09
2023,2023-08-19,Al-Ittihad FC,Al Taee,0,0,2,0,1074256,307,14,,8,,0.42,0.24
2023,2023-08-24,Al Taee,Al Wehda Club,0,1,0,3,1074257,307,6,,12,,0.18,0.36
2023,2023-08-24,Al-Ahli Jeddah,Al Akhdoud,0,0,1,0,1074260,307,14,,6,,0.42,0.18
2023,2023-08-24,Al-Ettifaq,Al Khaleej Saihat,0,1,1,1,1074259,307,16,,2,,0.48,0.06
2023,2023-08-24,Al-Raed,Al-Hilal Saudi FC,0,1,0,4,1074258,307,7,,20,,0.21,0.6
2023,2023-08-24,Al Riyadh,Al-Ittihad FC,0,3,0,4,1074261,307,9,,17,,0.27,0.51
2023,2023-08-25,Al-Fayha,Al-Hazm,0,0,0,0,1074262,307,7,,5,,0.21,0.15
2023,2023-08-25,Al-Fateh,Al-Nassr,0,2,0,5,1074265,307,9,,24,,0.27,0.72
2023,2023-08-25,Al Taawon,Abha,0,0,1,0,1074264,307,19,,13,,0.57,0.39
2023,2023-08-25,Al Shabab,Damac,0,0,1,1,1074263,307,20,,7,,0.6,0.21
2023,2023-08-28,Abha,Al-Fayha,1,0,2,1,1074266,307,8,,19,,0.24,0.57
2023,2023-08-28,Al-Hilal Saudi FC,Al-Ettifaq,2,0,2,0,1074268,307,21,,6,,0.63,0.18
2023,2023-08-28,Al-Raed,Al Riyadh,2,0,3,0,1074267,307,10,,10,,0.3,0.3
2023,2023-08-28,Al Wehda Club,Al-Ittihad FC,0,0,0,3,1074269,307,11,,10,,0.33,0.3
2023,2023-08-29,Damac,Al-Fateh,2,0,2,2,1074271,307,11,,19,,0.33,0.57
2023,2023-08-29,Al Akhdoud,Al Taawon,0,1,0,1,1074270,307,4,,17,,0.12,0.51
2023,2023-08-29,Al Khaleej Saihat,Al-Hazm,1,0,1,1,1074272,307,8,,13,,0.24,0.39
2023,2023-08-29,Al-Ahli Jeddah,Al Taee,1,0,2,0,1074273,307,23,,3,,0.69,0.09
2023,2023-08-29,Al-Nassr,Al Shabab,3,0,4,0,1074274,307,16,,3,,0.48,0.09
2023,2023-09-01,Al Taee,Abha,0,0,1,0,1074276,307,15,,12,,0.45,0.36
2023,2023-09-01,Al-Fayha,Al-Raed,0,0,0,0,1074275,307,11,,5,,0.33,0.15
2023,2023-09-01,Al-Ittihad FC,Al-Hilal Saudi FC,3,1,3,4,1074278,307,16,,14,,0.48,0.42
2023,2023-09-01,Al Riyadh,Al Akhdoud,0,0,0,1,1074277,307,7,,7,,0.21,0.21
2023,2023-09-02,Al-Fateh,Al-Ahli Jeddah,1,1,5,1,1074280,307,10,,18,,0.3,0.54
2023,2023-09-02,Al-Ettifaq,Damac,2,1,3,1,1074279,307,11,,7,,0.33,0.21
2023,2023-09-02,Al Taawon,Al Wehda Club,2,0,4,1,1074283,307,14,,7,,0.42,0.21
2023,2023-09-02,Al Shabab,Al Khaleej Saihat,1,1,1,3,1074281,307,18,,8,,0.54,0.24
2023,2023-09-02,Al-Hazm,Al-Nassr,0,2,1,5,1074282,307,5,,19,,0.15,0.57
2023,2023-09-14,Al Akhdoud,Al-Ittihad FC,0,0,0,1,1074284,307,8,,10,,0.24,0.3
2023,2023-09-14,Al Wehda Club,Damac,2,1,4,2,1074292,307,10,,12,,0.3,0.36
2023,2023-09-15,Al-Fayha,Al Shabab,0,0,0,1,1074286,307,13,,6,,0.39,0.18
2023,2023-09-15,Al Khaleej Saihat,Al-Fateh,0,2,1,3,1074291,307,14,,8,,0.42,0.24
2023,2023-09-15,Al-Hilal Saudi FC,Al Riyadh,2,0,6,1,1074287,307,31,,9,,0.93,0.27
2023,2023-09-16,Abha,Al-Ettifaq,0,0,1,3,1074288,307,11,,9,,0.33,0.27
2023,2023-09-16,Al-Raed,Al-Nassr,0,1,1,3,1074285,307,11,,16,,0.33,0.48
2023,2023-09-16,Al-Hazm,Al Taee,1,1,1,1,1074289,307,11,,12,,0.33,0.36
2023,2023-09-16,Al-Ahli Jeddah,Al Taawon,2,1,3,2,1074290,307,12,,12,,0.36,0.36
2023,2023-09-21,Al-Ettifaq,Al Taee,2,2,4,3,1074297,307,16,,11,,0.48,0.33
2023,2023-09-21,Al Taawon,Al-Raed,2,1,2,1,1074294,307,13,,14,,0.39,0.42
2023,2023-09-21,Damac,Al-Hilal Saudi FC,0,1,1,1,1074299,307,14,,10,,0.42,0.3
2023,2023-09-21,Al-Ittihad FC,Al-Fateh,2,1,2,1,1074296,307,16,,7,,0.48,0.21
2023,2023-09-21,Al Shabab,Al-Hazm,2,0,4,1,1074295,307,11,,7,,0.33,0.21
2023,2023-09-22,Al Akhdoud,Al Khaleej Saihat,0,0,0,1,1074293,307,9,,9,,0.27,0.27
2023,2023-09-22,Al Riyadh,Al-Fayha,0,1,1,3,1074298,307,9,,15,,0.27,0.45
2023,2023-09-22,Al Wehda Club,Abha,2,0,4,0,1074300,307,24,,8,,0.72,0.24
2023,2023-09-22,Al-Nassr,Al-Ahli Jeddah,3,1,4,3,1074301,307,14,,21,,0.42,0.63
2023,2023-09-29,Al Taee,Al-Nassr,0,1,1,2,1074303,307,11,,19,,0.33,0.57
2023,2023-09-29,Al-Fayha,Al-Ittihad FC,0,0,0,0,1074305,307,9,,11,,0.27,0.33
2023,2023-09-29,Al-Hazm,Al Taawon,0,0,1,3,1074304,307,11,,18,,0.33,0.54
2023,2023-09-29,Al-Hilal Saudi FC,Al Shabab,0,0,2,0,1074307,307,23,,9,,0.69,0.27
2023,2023-09-30,Abha,Al Riyadh,0,0,0,1,1074308,307,18,,5,,0.54,0.15
2023,2023-09-30,Al-Fateh,Al Wehda Club,1,1,5,1,1074302,307,15,,7,,0.45,0.21
