season,date,home,away,ht_home,ht_away,ft_home,ft_away
2024,2024-03-31,ODD Ballklubb,Haugesund,0,1,1,2
2024,2024-04-01,Fredrikstad,Bodo/Glimt,0,0,0,2
2024,2024-04-01,Lillestrom,Kristiansund BK,0,1,2,3
2024,2024-04-01,Tromso,Brann,0,2,2,4
2024,2024-04-01,Molde,Stromsgodset,1,0,4,0
2024,2024-04-01,Rosenborg,Sandefjord,0,0,2,0
2024,2024-04-01,Viking,Sarpsborg 08 FF,1,0,1,0
2024,2024-04-02,KFUM Oslo,Ham-Kam,0,1,1,1
2024,2024-04-06,Bodo/Glimt,Viking,0,0,1,0
2024,2024-04-07,Kristiansund BK,KFUM Oslo,1,1,1,1
2024,2024-04-07,Stromsgodset,Rosenborg,0,0,1,0
2024,2024-04-07,Haugesund,Lillestrom,0,2,0,2
2024,2024-04-07,Sarpsborg 08 FF,ODD Ballklubb,0,1,0,1
2024,2024-04-07,Ham-Kam,Molde,0,1,0,1
2024,2024-04-07,Brann,Fredrikstad,0,1,0,2
2024,2024-04-13,Fredrikstad,Sarpsborg 08 FF,0,1,2,2
2024,2024-04-14,Viking,Brann,1,0,1,1
2024,2024-04-14,Tromso,Haugesund,0,1,0,1
2024,2024-04-14,Molde,Kristiansund BK,1,0,2,0
2024,2024-04-14,ODD Ballklubb,Sandefjord,1,1,2,2
2024,2024-04-14,Rosenborg,Ham-Kam,1,0,1,0
2024,2024-04-14,Lillestrom,Bodo/Glimt,0,1,0,5
2024,2024-04-16,KFUM Oslo,Stromsgodset,0,2,1,3
2024,2024-04-17,Brann,Ham-Kam,0,0,1,0
2024,2024-04-17,Molde,ODD Ballklubb,1,1,1,2
2024,2024-04-21,Ham-Kam,Stromsgodset,0,1,0,1
2024,2024-04-21,Brann,ODD Ballklubb,1,0,2,0
2024,2024-04-21,Kristiansund BK,Tromso,1,0,1,0
2024,2024-04-21,Haugesund,Rosenborg,0,2,1,3
2024,2024-04-21,Sandefjord,Lillestrom,0,0,0,1
2024,2024-04-21,Sarpsborg 08 FF,KFUM Oslo,0,2,0,2
