season,date,home,away,ht_home,ht_away,ft_home,ft_away
2024,2024-08-09,Preston,Sheffield Utd,0,1,0,2
2024,2024-08-09,Blackburn,Derby,1,0,4,2
2024,2024-08-10,Cardiff,Sunderland,0,1,0,2
2024,2024-08-10,Millwall,Watford,0,1,2,3
2024,2024-08-10,Leeds,Portsmouth,1,2,3,3
2024,2024-08-10,Hull City,Bristol City,0,0,1,1
2024,2024-08-10,Middlesbrough,Swansea,1,0,1,0
2024,2024-08-10,QPR,West Brom,1,1,1,3
2024,2024-08-10,Stoke City,Coventry,0,0,1,0
2024,2024-08-10,Oxford United,Norwich,1,0,2,0
2024,2024-08-11,Sheffield Wednesday,Plymouth,1,0,4,0
2024,2024-08-12,Luton,Burnley,0,2,1,4
2024,2024-08-16,Coventry,Oxford United,2,1,3,2
2024,2024-08-17,West Brom,Leeds,0,0,0,0
2024,2024-08-17,Derby,Middlesbrough,1,0,1,0
2024,2024-08-17,Portsmouth,Luton,0,0,0,0
2024,2024-08-17,Watford,Stoke City,0,0,3,0
2024,2024-08-17,Burnley,Cardiff,2,0,5,0
2024,2024-08-17,Bristol City,Millwall,2,0,4,3
2024,2024-08-17,Sheffield Utd,QPR,2,0,2,2
2024,2024-08-17,Norwich,Blackburn,0,1,2,2
2024,2024-08-17,Swansea,Preston,1,0,3,0
2024,2024-08-17,Plymouth,Hull City,0,0,1,1
2024,2024-08-18,Sunderland,Sheffield Wednesday,3,0,4,0
2024,2024-08-23,Sheffield Wednesday,Leeds,0,1,0,2
2024,2024-08-24,Bristol City,Coventry,1,0,1,1
2024,2024-08-24,Hull City,Millwall,0,0,0,0
2024,2024-08-24,QPR,Plymouth,1,1,1,1
2024,2024-08-24,Watford,Derby,1,1,2,1
2024,2024-08-24,Preston,Luton,1,0,1,0
2024,2024-08-24,Blackburn,Oxford United,1,1,2,1
2024,2024-08-24,Middlesbrough,Portsmouth,1,2,2,2
2024,2024-08-24,Norwich,Sheffield Utd,1,1,1,1
2024,2024-08-24,Stoke City,West Brom,1,2,1,2
2024,2024-08-24,Sunderland,Burnley,1,0,1,0
2024,2024-08-25,Swansea,Cardiff,1,0,1,1
2024,2024-08-30,Luton,QPR,1,0,1,2
2024,2024-08-31,Cardiff,Middlesbrough,0,0,0,2
2024,2024-08-31,Burnley,Blackburn,1,1,1,1
2024,2024-08-31,Coventry,Norwich,0,0,0,1
2024,2024-08-31,Millwall,Sheffield Wednesday,0,0,3,0
2024,2024-08-31,West Brom,Swansea,1,0,1,0
2024,2024-08-31,Leeds,Hull City,0,0,2,0
2024,2024-08-31,Derby,Bristol City,1,0,3,0
2024,2024-08-31,Oxford United,Preston,1,1,3,1
2024,2024-08-31,Portsmouth,Sunderland,0,1,1,3
2024,2024-08-31,Plymouth,Stoke City,0,0,0,1
2024,2024-09-01,Sheffield Utd,Watford,1,0,1,0
2024,2024-09-13,Hull City,Sheffield Utd,0,1,0,2
2024,2024-09-14,Millwall,Luton,0,1,0,1
2024,2024-09-14,Leeds,Burnley,0,1,0,1
2024,2024-09-14,Oxford United,Stoke City,0,0,1,0
2024,2024-09-14,Watford,Coventry,0,1,1,1
2024,2024-09-14,Blackburn,Bristol City,1,0,3,0
2024,2024-09-14,Derby,Cardiff,1,0,1,0
2024,2024-09-14,Middlesbrough,Preston,1,1,1,1
2024,2024-09-14,Sheffield Wednesday,QPR,0,0,1,1
2024,2024-09-14,Swansea,Norwich,1,0,1,0
2024,2024-09-14,Plymouth,Sunderland,0,1,3,2
2024,2024-09-15,Portsmouth,West Brom,0,1,0,3
2024,2024-09-20,Stoke City,Hull City,1,0,1,3
2024,2024-09-21,Norwich,Watford,2,1,4,1
2024,2024-09-21,QPR,Millwall,1,1,1,1
2024,2024-09-21,Sunderland,Middlesbrough,1,0,1,0
2024,2024-09-21,Cardiff,Leeds,0,1,0,2
2024,2024-09-21,Burnley,Portsmouth,0,1,2,1
2024,2024-09-21,Bristol City,Oxford United,0,1,2,1
2024,2024-09-21,West Brom,Plymouth,0,0,1,0
2024,2024-09-21,Sheffield Utd,Derby,0,0,1,0
2024,2024-09-21,Coventry,Swansea,1,2,1,2
2024,2024-09-21,Luton,Sheffield Wednesday,0,0,2,1
2024,2024-09-22,Preston,Blackburn,0,0,0,0
2024,2024-09-27,Plymouth,Luton,1,0,3,1
2024,2024-09-28,Blackburn,QPR,0,0,2,0
2024,2024-09-28,Derby,Norwich,0,1,2,3
2024,2024-09-28,Sheffield Wednesday,West Brom,2,0,3,2
2024,2024-09-28,Watford,Sunderland,1,0,2,1
2024,2024-09-28,Millwall,Preston,2,0,3,1
2024,2024-09-28,Leeds,Coventry,1,0,3,0
2024,2024-09-28,Hull City,Cardiff,2,1,4,1
2024,2024-09-28,Middlesbrough,Stoke City,1,0,2,0
2024,2024-09-28,Oxford United,Burnley,0,0,0,0
2024,2024-09-28,Portsmouth,Sheffield Utd,0,0,0,0
2024,2024-09-29,Swansea,Bristol City,1,0,1,1
