season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id,home_shots,home_sot,away_shots,away_sot,home_xg_est,away_xg_est
2024,2024-03-30,GIF Sundsvall,Ostersunds FK,0.0,0.0,1.0,0.0,1163840,114,,,,,,
2024,2024-03-30,Orgryte IS,Utsikten,0.0,1.0,1.0,2.0,1163841,114,,,,,,
2024,2024-03-31,trelleborgs FF,Oddevold,1.0,0.0,1.0,2.0,1163843,114,,,,,,
2024,2024-03-31,Landskrona BoIS,Sandviken,2.0,0.0,4.0,0.0,1163842,114,13.0,,9.0,,0.39,0.27
2024,2024-04-01,Orebro SK,Skövde AIK,0.0,0.0,0.0,1.0,1163844,114,,,,,,
2024,2024-04-01,gefle IF,Helsingborg,0.0,2.0,2.0,3.0,1163845,114,,,,,,
2024,2024-04-01,IK brage,Varbergs BoIS FC,1.0,0.0,1.0,0.0,1163846,114,,,,,,
2024,2024-04-02,Osters IF,Degerfors IF,0.0,1.0,1.0,1.0,1163847,114,,,,,,
2024,2024-04-06,Ostersunds FK,trelleborgs FF,0.0,0.0,1.0,0.0,1163848,114,,,,,,
2024,2024-04-06,Varbergs BoIS FC,Osters IF,1.0,1.0,1.0,2.0,1163851,114,,,,,,
2024,2024-04-06,Degerfors IF,GIF Sundsvall,1.0,0.0,2.0,0.0,1163850,114,,,,,,
2024,2024-04-06,Sandviken,Orebro SK,1.0,0.0,2.0,1.0,1163849,114,,,,,,
2024,2024-04-07,Utsikten,gefle IF,0.0,0.0,0.0,0.0,1163852,114,,,,,,
2024,2024-04-07,Skövde AIK,Landskrona BoIS,0.0,0.0,0.0,0.0,1163853,114,,,,,,
2024,2024-04-08,Oddevold,Orgryte IS,0.0,0.0,0.0,0.0,1163854,114,,,,,,
2024,2024-04-09,Helsingborg,IK brage,0.0,1.0,1.0,1.0,1163855,114,,,,,,
2024,2024-04-12,GIF Sundsvall,Skövde AIK,1.0,1.0,3.0,1.0,1163856,114,11.0,,4.0,,0.33,0.12
2024,2024-04-13,Varbergs BoIS FC,Ostersunds FK,1.0,0.0,2.0,0.0,1163858,114,12.0,,16.0,,0.36,0.48
2024,2024-04-13,Landskrona BoIS,Oddevold,1.0,0.0,2.0,1.0,1163857,114,8.0,,8.0,,0.24,0.24
2024,2024-04-14,trelleborgs FF,Sandviken,0.0,0.0,1.0,0.0,1163859,114,,,,,,
2024,2024-04-14,Helsingborg,Utsikten,1.0,1.0,1.0,1.0,1163860,114,,,,,,
2024,2024-04-15,gefle IF,Degerfors IF,1.0,2.0,2.0,2.0,1163862,114,9.0,,15.0,,0.27,0.45
2024,2024-04-15,Orgryte IS,IK brage,0.0,0.0,1.0,2.0,1163861,114,20.0,,9.0,,0.6,0.27
2024,2024-04-16,Osters IF,Orebro SK,0.0,0.0,2.0,0.0,1163863,114,19.0,,4.0,,0.57,0.12
2024,2024-04-20,Sandviken,Osters IF,0.0,0.0,1.0,0.0,1163865,114,10.0,,13.0,,0.3,0.39
2024,2024-04-20,Skövde AIK,trelleborgs FF,1.0,0.0,1.0,0.0,1163864,114,9.0,,18.0,,0.27,0.54
2024,2024-04-20,Ostersunds FK,Orgryte IS,0.0,0.0,1.0,1.0,1163867,114,17.0,,20.0,,0.51,0.6
2024,2024-04-20,Utsikten,GIF Sundsvall,1.0,0.0,1.0,0.0,1163866,114,18.0,,7.0,,0.54,0.21
2024,2024-04-21,Oddevold,gefle IF,1.0,0.0,2.0,1.0,1163868,114,,,,,,
2024,2024-04-21,IK brage,Landskrona BoIS,0.0,1.0,1.0,1.0,1163869,114,,,,,,
2024,2024-04-22,Orebro SK,Varbergs BoIS FC,1.0,0.0,3.0,1.0,1163870,114,,,,,,
2024,2024-04-23,Degerfors IF,Helsingborg,1.0,1.0,2.0,1.0,1163871,114,13.0,,7.0,,0.39,0.21
