season,date,home,away,ht_home,ht_away,ft_home,ft_away
2023,2023-08-18,Volos NFC,Lamia,0,0,2,2
2023,2023-08-20,OFI,Aris Thessalonikis,2,1,3,2
2023,2023-08-20,PAOK,Asteras Tripolis,1,0,3,0
2023,2023-08-20,PAS Giannina,Kifisia,1,0,3,0
2023,2023-08-20,Olympiakos Piraeus,Panserraikos,0,0,2,0
2023,2023-08-25,Panetolikos,PAS Giannina,0,0,0,0
2023,2023-08-26,Panathinaikos,Volos NFC,2,0,3,0
2023,2023-08-26,Asteras Tripolis,OFI,2,0,3,0
2023,2023-08-26,AEK Athens FC,Panserraikos,0,1,1,1
2023,2023-08-27,Lamia,Aris Thessalonikis,1,0,1,0
2023,2023-08-27,PAOK,Kifisia,1,0,2,1
2023,2023-08-27,Olympiakos Piraeus,Atromitos,2,0,4,0
2023,2023-09-01,Kifisia,Atromitos,1,0,2,1
2023,2023-09-02,Panserraikos,Panetolikos,1,0,1,1
2023,2023-09-03,Olympiakos Piraeus,Lamia,2,0,4,0
2023,2023-09-03,Aris Thessalonikis,Asteras Tripolis,1,1,3,2
2023,2023-09-03,OFI,PAOK,0,0,1,0
2023,2023-09-03,Volos NFC,AEK Athens FC,1,2,2,3
2023,2023-09-03,PAS Giannina,Panathinaikos,0,0,0,1
2023,2023-09-16,Lamia,OFI,0,1,2,2
2023,2023-09-16,Panetolikos,Panathinaikos,0,2,0,5
2023,2023-09-17,Asteras Tripolis,PAS Giannina,2,2,2,2
2023,2023-09-17,Kifisia,Panserraikos,0,3,4,4
2023,2023-09-17,PAOK,Aris Thessalonikis,0,0,0,0
2023,2023-09-17,AEK Athens FC,Olympiakos Piraeus,1,1,1,1
2023,2023-09-18,Atromitos,Volos NFC,1,0,1,1
2023,2023-09-23,OFI,Atromitos,1,0,1,1
2023,2023-09-23,Panserraikos,Lamia,0,0,2,0
2023,2023-09-24,Olympiakos Piraeus,Kifisia,2,0,4,0
2023,2023-09-24,Aris Thessalonikis,Panetolikos,1,0,3,0
2023,2023-09-24,Volos NFC,Asteras Tripolis,0,2,1,2
2023,2023-09-24,PAS Giannina,PAOK,1,2,1,3
2023,2023-09-25,Panathinaikos,AEK Athens FC,1,1,1,2
2023,2023-09-27,Panetolikos,OFI,1,1,1,1
2023,2023-09-27,Kifisia,Lamia,0,0,1,1
2023,2023-09-27,Olympiakos Piraeus,Aris Thessalonikis,1,0,4,1
2023,2023-09-27,PAOK,Volos NFC,2,0,3,0
2023,2023-09-28,Panserraikos,PAS Giannina,2,1,3,2
2023,2023-09-28,Asteras Tripolis,Panathinaikos,1,2,1,4
2023,2023-09-28,AEK Athens FC,Atromitos,1,0,2,1
2023,2023-10-01,Lamia,Panetolikos,1,0,1,0
2023,2023-10-01,Aris Thessalonikis,Kifisia,1,0,1,1
2023,2023-10-01,Panathinaikos,PAOK,1,1,2,2
2023,2023-10-01,PAS Giannina,Olympiakos Piraeus,0,2,0,3
2023,2023-10-02,Atromitos,Asteras Tripolis,0,0,0,0
2023,2023-10-02,OFI,AEK Athens FC,1,0,2,0
2023,2023-10-08,AEK Athens FC,Panetolikos,2,0,3,0
2023,2023-10-08,Panathinaikos,Atromitos,3,0,5,0
2023,2023-10-20,Lamia,PAS Giannina,2,1,2,1
2023,2023-10-21,Panetolikos,Volos NFC,1,0,2,0
2023,2023-10-21,Aris Thessalonikis,Panserraikos,0,0,1,0
2023,2023-10-22,Asteras Tripolis,AEK Athens FC,0,1,0,3
2023,2023-10-22,Kifisia,OFI,0,0,0,0
2023,2023-10-22,PAOK,Atromitos,1,0,2,0
2023,2023-10-22,Olympiakos Piraeus,Panathinaikos,,,1,1
2023,2023-10-28,Volos NFC,Kifisia,1,0,2,1
2023,2023-10-28,Atromitos,Panetolikos,0,1,3,2
2023,2023-10-29,Asteras Tripolis,Lamia,0,0,0,1
2023,2023-10-29,Panathinaikos,Panserraikos,3,0,5,0
2023,2023-10-29,Aris Thessalonikis,PAS Giannina,0,0,2,0
2023,2023-10-30,AEK Athens FC,PAOK,1,0,2,0
2023,2023-10-30,OFI,Olympiakos Piraeus,0,1,0,2
2023,2023-11-04,Lamia,Panathinaikos,0,1,1,2
2023,2023-11-04,Kifisia,AEK Athens FC,0,0,1,1
2023,2023-11-05,Panetolikos,Asteras Tripolis,0,1,0,1
2023,2023-11-05,PAS Giannina,Volos NFC,0,0,1,1
2023,2023-11-05,Olympiakos Piraeus,PAOK,0,1,2,4
2023,2023-11-05,Aris Thessalonikis,Atromitos,1,1,1,3
2023,2023-11-06,Panserraikos,OFI,1,1,2,1
2023,2023-11-11,OFI,PAS Giannina,1,0,1,1
2023,2023-11-11,Atromitos,Panserraikos,0,1,1,1
2023,2023-11-11,Volos NFC,Aris Thessalonikis,0,0,0,2
2023,2023-11-12,PAOK,Panetolikos,2,1,2,1
2023,2023-11-12,AEK Athens FC,Lamia,2,0,3,0
2023,2023-11-12,Asteras Tripolis,Olympiakos Piraeus,0,0,0,2
2023,2023-11-12,Kifisia,Panathinaikos,0,0,0,1
2023,2023-11-24,OFI,Volos NFC,0,1,1,1
2023,2023-11-25,Olympiakos Piraeus,Panetolikos,2,1,3,1
2023,2023-11-25,PAOK,Panserraikos,2,0,5,0
2023,2023-11-26,Kifisia,Asteras Tripolis,0,2,1,3
2023,2023-11-26,PAS Giannina,AEK Athens FC,0,1,0,1
2023,2023-11-26,Lamia,Atromitos,2,2,3,3
2023,2023-11-26,Aris Thessalonikis,Panathinaikos,1,0,2,0
2023,2023-11-29,Volos NFC,Panserraikos,0,0,1,0
2023,2023-12-02,Panetolikos,Kifisia,1,0,3,0
2023,2023-12-02,Asteras Tripolis,Panserraikos,0,0,1,0
2023,2023-12-03,Volos NFC,Olympiakos Piraeus,1,1,2,2
2023,2023-12-03,Atromitos,PAS Giannina,0,0,1,1
2023,2023-12-03,Panathinaikos,OFI,1,0,4,0
2023,2023-12-04,PAOK,Lamia,2,0,3,0
2023,2023-12-04,AEK Athens FC,Aris Thessalonikis,0,0,1,0
2023,2023-12-16,Kifisia,PAS Giannina,3,2,4,2
2023,2023-12-17,Aris Thessalonikis,OFI,1,0,1,0
2023,2023-12-17,Asteras Tripolis,PAOK,0,1,1,4
2023,2023-12-17,Lamia,Volos NFC,0,0,1,2
2023,2023-12-17,Atromitos,Panathinaikos,1,1,3,2
2023,2023-12-18,Panetolikos,AEK Athens FC,1,2,2,2
2023,2023-12-18,Panserraikos,Olympiakos Piraeus,0,0,0,1
2023,2023-12-20,Aris Thessalonikis,Lamia,0,0,2,2
2023,2023-12-20,Volos NFC,Panathinaikos,0,0,0,3
2023,2023-12-21,PAS Giannina,Panetolikos,0,0,0,0
2023,2023-12-21,Panserraikos,AEK Athens FC,1,2,2,2
2023,2023-12-21,OFI,Asteras Tripolis,0,1,0,2
2023,2023-12-21,Kifisia,PAOK,0,3,0,6
2023,2023-12-21,Atromitos,Olympiakos Piraeus,0,0,0,0
2023,2024-01-03,Asteras Tripolis,Aris Thessalonikis,1,2,3,2
2023,2024-01-03,Lamia,Olympiakos Piraeus,1,0,1,0
2023,2024-01-03,AEK Athens FC,Volos NFC,1,0,3,0
2023,2024-01-03,PAOK,OFI,2,0,4,0
2023,2024-01-03,Panathinaikos,PAS Giannina,1,0,2,0
2023,2024-01-04,Panetolikos,Panserraikos,1,1,3,2
2023,2024-01-04,Atromitos,Kifisia,1,0,3,0
2023,2024-01-07,Panserraikos,Kifisia,0,1,1,1
2023,2024-01-07,Volos NFC,Atromitos,0,1,1,2
2023,2024-01-07,Panathinaikos,Panetolikos,0,0,2,1
2023,2024-01-07,PAS Giannina,Asteras Tripolis,2,1,2,1
2023,2024-01-07,Aris Thessalonikis,PAOK,0,0,2,1
2023,2024-01-07,Olympiakos Piraeus,AEK Athens FC,1,2,1,2
2023,2024-01-08,OFI,Lamia,1,1,1,1
2023,2024-01-13,Atromitos,OFI,0,0,1,1
2023,2024-01-13,Lamia,Panserraikos,0,1,0,2
2023,2024-01-14,Panetolikos,Aris Thessalonikis,0,1,0,4
2023,2024-01-14,Kifisia,Olympiakos Piraeus,1,2,2,3
2023,2024-01-14,Asteras Tripolis,Volos NFC,0,0,1,0
2023,2024-01-14,AEK Athens FC,Panathinaikos,1,1,2,2
2023,2024-01-14,PAOK,PAS Giannina,1,0,4,0
2023,2024-01-20,Lamia,Kifisia,2,1,4,1
2023,2024-01-20,PAS Giannina,Panserraikos,0,2,0,2
2023,2024-01-20,OFI,Panetolikos,1,0,1,0
2023,2024-01-21,Volos NFC,PAOK,0,2,1,5
2023,2024-01-21,Atromitos,AEK Athens FC,0,3,0,5
2023,2024-01-21,Panathinaikos,Asteras Tripolis,0,0,2,0
2023,2024-01-21,Aris Thessalonikis,Olympiakos Piraeus,0,2,1,2
2023,2024-01-27,Panetolikos,Lamia,0,1,1,2
2023,2024-01-27,Panserraikos,Volos NFC,0,1,2,2
2023,2024-01-27,Kifisia,Aris Thessalonikis,0,1,0,1
