season,date,home,away,ht_home,ht_away,ft_home,ft_away
2024,2024-08-16,Amiens,RED Star FC 93,1,0,3,0
2024,2024-08-16,Guingamp,Estac Troyes,2,0,4,0
2024,2024-08-16,Ajaccio,Rodez,0,0,1,0
2024,2024-08-16,Clermont Foot,PAU,1,2,2,2
2024,2024-08-16,Grenoble,Laval,0,0,2,1
2024,2024-08-16,Dunkerque,Annecy,0,0,0,2
2024,2024-08-17,Caen,Paris FC,0,0,0,2
2024,2024-08-19,Metz,Bastia,0,1,1,1
2024,2024-08-19,Martigues,Lorient,0,0,0,1
2024,2024-08-23,Estac Troyes,Clermont Foot,0,1,0,1
2024,2024-08-23,Paris FC,Dunkerque,0,1,3,2
2024,2024-08-23,Laval,Guingamp,0,1,0,1
2024,2024-08-23,PAU,Caen,1,0,1,0
2024,2024-08-23,Rodez,Metz,0,3,1,3
2024,2024-08-23,Bastia,Amiens,0,0,1,0
2024,2024-08-23,Annecy,Martigues,1,2,2,4
2024,2024-08-24,Lorient,Grenoble,0,0,2,0
2024,2024-08-26,RED Star FC 93,Ajaccio,1,0,1,0
2024,2024-08-30,Caen,Annecy,0,0,1,1
2024,2024-08-30,Guingamp,RED Star FC 93,2,2,3,4
2024,2024-08-30,Ajaccio,Estac Troyes,0,1,2,1
2024,2024-08-30,Clermont Foot,Paris FC,0,1,0,1
2024,2024-08-30,Grenoble,PAU,0,0,1,1
2024,2024-08-30,Dunkerque,Rodez,1,0,1,0
2024,2024-08-30,Martigues,Bastia,0,0,0,1
2024,2024-08-31,Amiens,Lorient,1,0,1,0
2024,2024-08-31,Metz,Laval,0,1,1,1
2024,2024-09-13,Lorient,RED Star FC 93,1,0,2,1
2024,2024-09-13,Clermont Foot,Dunkerque,0,0,0,1
2024,2024-09-13,Laval,Ajaccio,1,1,1,1
2024,2024-09-13,PAU,Martigues,1,0,3,0
2024,2024-09-13,Rodez,Guingamp,0,1,1,2
2024,2024-09-13,Bastia,Estac Troyes,0,0,0,0
2024,2024-09-13,Annecy,Amiens,1,0,3,0
2024,2024-09-14,Paris FC,Metz,1,2,1,2
2024,2024-09-16,Grenoble,Caen,2,1,3,1
2024,2024-09-20,Amiens,Clermont Foot,1,0,1,0
2024,2024-09-20,Caen,Ajaccio,0,0,1,0
2024,2024-09-20,Guingamp,Annecy,1,1,2,2
2024,2024-09-20,RED Star FC 93,Laval,0,2,0,3
2024,2024-09-20,Estac Troyes,Rodez,0,1,0,3
2024,2024-09-20,Dunkerque,PAU,2,1,3,2
2024,2024-09-20,Bastia,Paris FC,2,1,2,1
2024,2024-09-20,Martigues,Grenoble,0,0,0,4
2024,2024-09-21,Metz,Lorient,1,0,1,1
2024,2024-09-24,Caen,Amiens,1,1,2,1
2024,2024-09-24,Ajaccio,Grenoble,0,0,2,0
2024,2024-09-24,Clermont Foot,RED Star FC 93,1,0,1,1
2024,2024-09-24,Metz,Martigues,3,0,6,0
2024,2024-09-24,Paris FC,Guingamp,1,0,2,0
2024,2024-09-24,PAU,Lorient,1,0,1,0
2024,2024-09-24,Rodez,Laval,1,0,1,3
2024,2024-09-24,Dunkerque,Bastia,0,1,2,1
2024,2024-09-24,Annecy,Estac Troyes,1,0,1,0
2024,2024-09-27,Amiens,Rodez,0,1,2,1
2024,2024-09-27,Lorient,Ajaccio,0,0,3,0
2024,2024-09-27,Grenoble,Clermont Foot,1,0,3,0
2024,2024-09-27,Laval,PAU,2,0,3,1
2024,2024-09-27,Bastia,Annecy,1,1,2,2
2024,2024-09-27,Martigues,Dunkerque,1,0,1,1
2024,2024-09-28,RED Star FC 93,Paris FC,1,2,1,3
2024,2024-09-28,Estac Troyes,Metz,1,0,2,1
2024,2024-09-30,Guingamp,Caen,1,0,3,1
2024,2024-10-04,Paris FC,Laval,0,0,1,0
2024,2024-10-04,Rodez,Grenoble,0,1,2,1
2024,2024-10-04,Dunkerque,Estac Troyes,0,1,2,1
2024,2024-10-04,Annecy,RED Star FC 93,0,0,1,0
2024,2024-10-05,Caen,Lorient,1,1,1,2
2024,2024-10-05,Ajaccio,Martigues,1,1,1,1
2024,2024-10-05,Clermont Foot,Guingamp,2,0,4,1
2024,2024-10-05,Metz,Amiens,3,1,3,2
2024,2024-10-18,Guingamp,PAU,0,0,0,1
2024,2024-10-18,Grenoble,Metz,1,0,2,0
2024,2024-10-18,RED Star FC 93,Caen,0,1,2,2
2024,2024-10-18,Laval,Dunkerque,3,0,3,2
2024,2024-10-18,Bastia,Clermont Foot,0,0,0,0
2024,2024-10-18,Martigues,Rodez,0,2,0,2
2024,2024-10-19,Amiens,Ajaccio,2,1,3,1
2024,2024-10-19,Lorient,Annecy,0,1,4,2
2024,2024-10-21,Estac Troyes,Paris FC,0,2,0,3
2024,2024-10-22,PAU,Bastia,1,0,1,1
2024,2024-10-25,Clermont Foot,Martigues,0,1,0,1
2024,2024-10-25,Metz,Guingamp,0,0,1,0
2024,2024-10-25,PAU,Amiens,0,2,0,2
2024,2024-10-25,Rodez,Lorient,0,1,3,3
2024,2024-10-25,Dunkerque,RED Star FC 93,1,0,2,0
2024,2024-10-25,Annecy,Laval,1,0,2,0
2024,2024-10-26,Caen,Estac Troyes,0,1,0,1
2024,2024-10-26,Paris FC,Grenoble,2,0,2,1
2024,2024-10-29,Amiens,Paris FC,0,0,0,0
2024,2024-10-29,Guingamp,Ajaccio,0,0,1,0
2024,2024-10-29,Lorient,Dunkerque,1,2,4,2
2024,2024-10-29,Grenoble,Annecy,0,0,0,0
2024,2024-10-29,RED Star FC 93,Metz,0,0,1,0
2024,2024-10-29,Estac Troyes,PAU,0,0,3,0
2024,2024-10-29,Laval,Clermont Foot,1,0,1,2
2024,2024-10-29,Bastia,Rodez,1,2,2,2
2024,2024-10-29,Martigues,Caen,0,0,0,3
2024,2024-11-01,Clermont Foot,Lorient,1,0,2,1
2024,2024-11-01,Estac Troyes,Laval,0,0,0,0
