season,date,home,away,ht_home,ht_away,ft_home,ft_away
2022,2022-08-13,AC Milan,Udinese,2,2,4,2
2022,2022-08-13,Sampdoria,Atalanta,0,1,0,2
2022,2022-08-13,Lecce,Inter,0,1,1,2
2022,2022-08-13,Monza,Torino,0,1,1,2
2022,2022-08-14,Lazio,Bologna,0,1,2,1
2022,2022-08-14,Fiorentina,Cremonese,2,1,3,2
2022,2022-08-14,Salernitana,AS Roma,0,1,0,1
2022,2022-08-14,Spezia,Empoli,1,0,1,0
2022,2022-08-15,Verona,Napoli,1,2,2,5
2022,2022-08-15,Juventus,Sassuolo,2,0,3,0
2022,2022-08-20,Udinese,Salernitana,0,0,0,0
2022,2022-08-20,Torino,Lazio,0,0,0,0
2022,2022-08-20,Sassuolo,Lecce,1,0,1,0
2022,2022-08-20,Inter,Spezia,1,0,3,0
2022,2022-08-21,Napoli,Monza,2,0,4,0
2022,2022-08-21,Empoli,Fiorentina,0,0,0,0
2022,2022-08-21,Atalanta,AC Milan,1,0,1,1
2022,2022-08-21,Bologna,Verona,1,1,1,1
2022,2022-08-22,AS Roma,Cremonese,0,0,1,0
2022,2022-08-22,Sampdoria,Juventus,0,0,0,0
2022,2022-08-26,Monza,Udinese,1,1,1,2
2022,2022-08-26,Lazio,Inter,1,0,3,1
2022,2022-08-27,Juventus,AS Roma,1,0,1,1
2022,2022-08-27,Cremonese,Torino,0,1,1,2
2022,2022-08-27,AC Milan,Bologna,1,0,2,0
2022,2022-08-27,Spezia,Sassuolo,2,1,2,2
2022,2022-08-28,Verona,Atalanta,0,0,0,1
2022,2022-08-28,Salernitana,Sampdoria,2,0,4,0
2022,2022-08-28,Fiorentina,Napoli,0,0,0,0
2022,2022-08-28,Lecce,Empoli,1,1,1,1
2022,2022-08-30,Sassuolo,AC Milan,0,0,0,0
2022,2022-08-30,AS Roma,Monza,2,0,3,0
2022,2022-08-30,Inter,Cremonese,2,0,3,1
2022,2022-08-31,Udinese,Fiorentina,1,0,1,0
2022,2022-08-31,Sampdoria,Lazio,0,1,1,1
2022,2022-08-31,Empoli,Verona,1,0,1,1
2022,2022-08-31,Napoli,Lecce,1,1,1,1
2022,2022-08-31,Juventus,Spezia,1,0,2,0
2022,2022-09-01,Atalanta,Torino,1,0,3,1
2022,2022-09-01,Bologna,Salernitana,0,0,1,1
2022,2022-09-03,Fiorentina,Juventus,1,1,1,1
2022,2022-09-03,AC Milan,Inter,1,1,3,2
