season,date,home,away,ht_home,ht_away,ft_home,ft_away
2024,2024-03-01,Shandong Luneng,Changchun Yatai,3,0,4,2
2024,2024-03-01,Qingdao Youth Island,Henan Jianye,0,1,1,1
2024,2024-03-01,SHANGHAI SIPG,Wuhan Three Towns,1,1,3,1
2024,2024-03-02,Tianjin Teda,Nantong Zhiyun,0,0,1,1
2024,2024-03-02,Shijiazhuang Y. J.,Beijing Guoan,0,1,0,2
2024,2024-03-02,Chengdu Better City,Qingdao Jonoon,1,0,2,0
2024,2024-03-03,Hangzhou Greentown,Sichuan Jiuniu,1,0,1,0
2024,2024-03-03,Meizhou Kejia,Shanghai Shenhua,0,0,0,2
2024,2024-03-08,Qingdao Jonoon,Changchun Yatai,0,0,0,1
2024,2024-03-08,Shanghai Shenhua,Qingdao Youth Island,2,0,2,0
2024,2024-03-09,Henan Jianye,Meizhou Kejia,1,1,2,2
2024,2024-03-09,Shandong Luneng,Beijing Guoan,0,0,0,0
2024,2024-03-09,Hangzhou Greentown,SHANGHAI SIPG,0,0,0,0
2024,2024-03-09,Nantong Zhiyun,Wuhan Three Towns,0,1,1,3
2024,2024-03-10,Shijiazhuang Y. J.,Chengdu Better City,0,0,1,0
2024,2024-03-10,Sichuan Jiuniu,Tianjin Teda,0,1,0,4
2024,2024-03-29,Sichuan Jiuniu,Shijiazhuang Y. J.,2,1,2,2
2024,2024-03-30,Wuhan Three Towns,Beijing Guoan,0,0,0,1
2024,2024-03-30,Chengdu Better City,Nantong Zhiyun,1,0,1,0
2024,2024-03-30,Qingdao Youth Island,Qingdao Jonoon,1,0,1,0
2024,2024-03-30,SHANGHAI SIPG,Henan Jianye,0,0,3,1
2024,2024-03-31,Changchun Yatai,Tianjin Teda,0,1,0,1
2024,2024-03-31,Shandong Luneng,Shanghai Shenhua,0,2,0,3
2024,2024-03-31,Meizhou Kejia,Hangzhou Greentown,0,0,1,2
2024,2024-04-04,Wuhan Three Towns,Shijiazhuang Y. J.,0,1,2,3
2024,2024-04-05,Changchun Yatai,Shanghai Shenhua,1,1,1,2
2024,2024-04-05,Henan Jianye,Sichuan Jiuniu,0,0,0,2
2024,2024-04-05,Beijing Guoan,SHANGHAI SIPG,1,1,2,2
2024,2024-04-05,Qingdao Jonoon,Shandong Luneng,0,0,0,1
2024,2024-04-05,Nantong Zhiyun,Meizhou Kejia,0,0,1,0
2024,2024-04-06,Tianjin Teda,Chengdu Better City,0,1,2,3
