season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id
2024,2024-04-13,Internacional,Bahia,0.0,0.0,2.0,1.0,1180355,71
2024,2024-04-13,Criciuma,Juventude,1.0,0.0,1.0,1.0,1180364,71
2024,2024-04-14,Fluminense,RB Bragantino,1.0,0.0,2.0,2.0,1180358,71
2024,2024-04-14,Sao Paulo,Fortaleza EC,0.0,0.0,1.0,2.0,1180361,71
2024,2024-04-14,Corinthians,Atletico-MG,0.0,0.0,0.0,0.0,1180360,71
2024,2024-04-14,Vasco DA Gama,Gremio,2.0,0.0,2.0,1.0,1180359,71
2024,2024-04-14,Atletico Paranaense,Cuiaba,3.0,0.0,4.0,0.0,1180362,71
2024,2024-04-14,Atletico Goianiense,Flamengo,0.0,1.0,1.0,2.0,1180363,71
2024,2024-04-14,Cruzeiro,Botafogo,1.0,1.0,3.0,2.0,1180356,71
2024,2024-04-14,Vitoria,Palmeiras,0.0,1.0,0.0,1.0,1180357,71
2024,2024-04-17,Bahia,Fluminense,1.0,1.0,2.0,1.0,1180367,71
2024,2024-04-17,Gremio,Atletico Paranaense,1.0,0.0,2.0,0.0,1180365,71
2024,2024-04-17,RB Bragantino,Vasco DA Gama,1.0,0.0,2.0,1.0,1180371,71
2024,2024-04-17,Palmeiras,Internacional,0.0,1.0,0.0,1.0,1180370,71
2024,2024-04-17,Juventude,Corinthians,0.0,0.0,2.0,0.0,1180374,71
2024,2024-04-17,Fortaleza EC,Cruzeiro,1.0,0.0,1.0,1.0,1180372,71
2024,2024-04-17,Atletico-MG,Criciuma,1.0,0.0,1.0,1.0,1180366,71
2024,2024-04-18,Flamengo,Sao Paulo,1.0,0.0,2.0,1.0,1180368,71
2024,2024-04-19,Botafogo,Atletico Goianiense,1.0,0.0,1.0,0.0,1180369,71
2024,2024-04-20,Fluminense,Vasco DA Gama,1.0,0.0,2.0,1.0,1180378,71
2024,2024-04-20,Gremio,Cuiaba,1.0,0.0,1.0,0.0,1180375,71
2024,2024-04-20,RB Bragantino,Corinthians,1.0,0.0,1.0,0.0,1180381,71
2024,2024-04-21,Atletico-MG,Cruzeiro,3.0,0.0,3.0,0.0,1180376,71
2024,2024-04-21,Palmeiras,Flamengo,0.0,0.0,0.0,0.0,1180380,71
2024,2024-04-21,Atletico Paranaense,Internacional,0.0,0.0,1.0,0.0,1180382,71
2024,2024-04-21,Vitoria,Bahia,1.0,0.0,2.0,2.0,1180377,71
2024,2024-04-21,Botafogo,Juventude,2.0,0.0,5.0,1.0,1180379,71
2024,2024-04-21,Atletico Goianiense,Sao Paulo,0.0,1.0,0.0,3.0,1180383,71
2024,2024-04-27,Vasco DA Gama,Criciuma,0.0,1.0,0.0,4.0,1180389,71
2024,2024-04-27,Cuiaba,Atletico-MG,0.0,1.0,0.0,3.0,1180393,71
2024,2024-04-28,Bahia,Gremio,1.0,0.0,1.0,0.0,1180387,71
2024,2024-04-28,Flamengo,Botafogo,0.0,0.0,0.0,2.0,1180388,71
2024,2024-04-28,Corinthians,Fluminense,2.0,0.0,3.0,0.0,1180390,71
2024,2024-04-28,Cruzeiro,Vitoria,0.0,0.0,3.0,1.0,1180386,71
2024,2024-04-28,Juventude,Atletico Paranaense,1.0,0.0,1.0,1.0,1180394,71
2024,2024-04-28,Fortaleza EC,RB Bragantino,1.0,1.0,1.0,1.0,1180392,71
2024,2024-04-28,Internacional,Atletico Goianiense,0.0,0.0,1.0,1.0,1180385,71
2024,2024-04-29,Sao Paulo,Palmeiras,0.0,0.0,0.0,0.0,1180391,71
2024,2024-05-04,Fluminense,Atletico-MG,1.0,0.0,2.0,2.0,1180398,71
2024,2024-05-04,RB Bragantino,Flamengo,1.0,0.0,1.0,1.0,1180401,71
2024,2024-05-05,Corinthians,Fortaleza EC,0.0,0.0,0.0,0.0,1180400,71
2024,2024-05-05,Atletico Paranaense,Vasco DA Gama,1.0,0.0,1.0,0.0,1180402,71
2024,2024-05-05,Vitoria,Sao Paulo,0.0,1.0,1.0,3.0,1180397,71
2024,2024-05-05,Botafogo,Bahia,0.0,1.0,1.0,2.0,1180399,71
2024,2024-05-05,Cuiaba,Palmeiras,0.0,1.0,0.0,2.0,1180403,71
2024,2024-05-11,Flamengo,Corinthians,1.0,0.0,2.0,0.0,1180408,71
2024,2024-05-12,Palmeiras,Atletico Paranaense,0.0,1.0,0.0,2.0,1180410,71
2024,2024-05-12,Atletico Goianiense,Cruzeiro,0.0,0.0,0.0,1.0,1180413,71
2024,2024-05-12,Fortaleza EC,Botafogo,1.0,1.0,1.0,1.0,1180412,71
2024,2024-05-12,Bahia,RB Bragantino,1.0,0.0,1.0,0.0,1180407,71
2024,2024-05-12,Vasco DA Gama,Vitoria,0.0,0.0,2.0,1.0,1180409,71
2024,2024-05-13,Sao Paulo,Fluminense,1.0,1.0,2.0,1.0,1180411,71
2024,2024-06-01,Gremio,RB Bragantino,0.0,1.0,0.0,2.0,1180415,71
2024,2024-06-01,Vitoria,Atletico Goianiense,0.0,1.0,0.0,2.0,1180417,71
2024,2024-06-01,Fluminense,Juventude,1.0,0.0,1.0,1.0,1180418,71
2024,2024-06-01,Cuiaba,Internacional,0.0,0.0,0.0,1.0,1180423,71
2024,2024-06-02,Corinthians,Botafogo,0.0,0.0,0.0,1.0,1180420,71
2024,2024-06-02,Vasco DA Gama,Flamengo,1.0,3.0,1.0,6.0,1180419,71
2024,2024-06-02,Criciuma,Palmeiras,0.0,0.0,1.0,2.0,1180424,71
2024,2024-06-02,Atletico-MG,Bahia,0.0,0.0,1.0,1.0,1180416,71
2024,2024-06-02,Sao Paulo,Cruzeiro,1.0,0.0,2.0,0.0,1180421,71
2024,2024-06-02,Fortaleza EC,Atletico Paranaense,1.0,0.0,1.0,0.0,1180422,71
2024,2024-06-05,Juventude,Atletico Goianiense,1.0,0.0,1.0,0.0,1180404,71
2024,2024-06-05,Cuiaba,Vitoria,0.0,0.0,0.0,0.0,1180373,71
2024,2024-06-09,Criciuma,Cuiaba,0.0,3.0,2.0,5.0,1180414,71
2024,2024-06-11,Atletico Goianiense,Corinthians,0.0,1.0,2.0,2.0,1180433,71
2024,2024-06-11,Juventude,Vitoria,1.0,1.0,1.0,1.0,1180434,71
2024,2024-06-11,Botafogo,Fluminense,0.0,0.0,1.0,0.0,1180429,71
2024,2024-06-12,RB Bragantino,Atletico-MG,1.0,2.0,1.0,2.0,1180431,71
2024,2024-06-13,Cruzeiro,Cuiaba,1.0,0.0,2.0,1.0,1180426,71
2024,2024-06-13,Internacional,Sao Paulo,0.0,0.0,0.0,0.0,1180425,71
2024,2024-06-13,Flamengo,Gremio,1.0,0.0,2.0,1.0,1180428,71
2024,2024-06-13,Atletico Paranaense,Criciuma,1.0,1.0,3.0,1.0,1180432,71
