season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id,home_shots,home_sot,away_shots,away_sot,home_xg_est,away_xg_est
2024,2024-07-26,Livyi Bereh,Metalist 1925 Kharkiv,1.0,0.0,1.0,1.0,1265720,333,,,,,,
2024,2024-07-26,Epitsentr Dunayivtsi,Minai,1.0,1.0,3.0,3.0,1265721,333,,,,,,
2024,2024-07-30,Livyi Bereh,Minai,2.0,0.0,3.0,0.0,1268866,333,9.0,,9.0,,0.27,0.27
2024,2024-08-03,Veres Rivne,Karpaty,0.0,0.0,0.0,0.0,1220872,333,,,,,,
2024,2024-08-03,Kryvbas KR,Chornomorets,1.0,0.0,1.0,0.0,1220869,333,,,,,,
2024,2024-08-04,LNZ Cherkasy,Livyi Bereh,0.0,0.0,1.0,0.0,1220987,333,14.0,,7.0,,0.42,0.21
2024,2024-08-04,Vorskla Poltava,Shakhtar Donetsk,0.0,2.0,0.0,5.0,1220868,333,8.0,,15.0,,0.24,0.45
2024,2024-08-04,Obolon'-Brovar,Kolos Kovalivka,0.0,0.0,2.0,2.0,1220874,333,19.0,,9.0,,0.57,0.27
2024,2024-08-04,Zorya Luhansk,Inhulets,1.0,1.0,2.0,1.0,1220871,333,14.0,,13.0,,0.42,0.39
2024,2024-08-09,Livyi Bereh,Vorskla Poltava,0.0,0.0,0.0,3.0,1220880,333,8.0,,9.0,,0.24,0.27
2024,2024-08-09,Veres Rivne,Dynamo Kyiv,0.0,2.0,1.0,2.0,1220998,333,8.0,,16.0,,0.24,0.48
2024,2024-08-10,Chornomorets,Zorya Luhansk,0.0,0.0,0.0,1.0,1220875,333,10.0,,13.0,,0.3,0.39
2024,2024-08-10,Kolos Kovalivka,Inhulets,0.0,0.0,0.0,0.0,1220882,333,6.0,,8.0,,0.18,0.24
2024,2024-08-11,Obolon'-Brovar,Ruh Lviv,0.0,1.0,0.0,4.0,1220876,333,14.0,,14.0,,0.42,0.42
2024,2024-08-11,Karpaty,Kryvbas KR,2.0,0.0,3.0,0.0,1220879,333,17.0,,16.0,,0.51,0.48
2024,2024-08-11,Shakhtar Donetsk,Polessya,0.0,1.0,0.0,1.0,1220878,333,15.0,,7.0,,0.45,0.21
2024,2024-08-12,LNZ Cherkasy,Oleksandria,0.0,0.0,0.0,2.0,1220881,333,9.0,,14.0,,0.27,0.42
2024,2024-08-16,Chornomorets,Kolos Kovalivka,1.0,0.0,1.0,0.0,1220890,333,,,,,,
2024,2024-08-16,Vorskla Poltava,Obolon'-Brovar,1.0,0.0,2.0,0.0,1220884,333,,,,,,
2024,2024-08-17,Zorya Luhansk,Oleksandria,0.0,2.0,1.0,2.0,1220887,333,,,,,,
2024,2024-08-17,Polessya,Inhulets,1.0,1.0,1.0,1.0,1220888,333,,,,,,
2024,2024-08-17,Karpaty,Dynamo Kyiv,1.0,1.0,1.0,3.0,1220883,333,,,,,,
2024,2024-08-18,Veres Rivne,Kryvbas KR,0.0,1.0,0.0,2.0,1220889,333,,,,,,
2024,2024-08-18,LNZ Cherkasy,Ruh Lviv,0.0,0.0,3.0,1.0,1220886,333,,,,,,
2024,2024-08-18,Livyi Bereh,Shakhtar Donetsk,0.0,0.0,0.0,1.0,1221005,333,,,,,,
2024,2024-08-24,Oleksandria,Shakhtar Donetsk,2.0,2.0,4.0,3.0,1220892,333,,,,,,
2024,2024-08-25,Polessya,Obolon'-Brovar,3.0,0.0,4.0,0.0,1220897,333,,,,,,
2024,2024-08-25,Ruh Lviv,Zorya Luhansk,1.0,0.0,3.0,0.0,1220893,333,,,,,,
2024,2024-08-25,Kryvbas KR,Inhulets,1.0,1.0,1.0,1.0,1220895,333,,,,,,
2024,2024-08-26,Livyi Bereh,Chornomorets,1.0,0.0,1.0,0.0,1220896,333,8.0,,14.0,,0.24,0.42
2024,2024-08-26,Kolos Kovalivka,Veres Rivne,0.0,0.0,0.0,1.0,1220898,333,,,,,,
2024,2024-08-26,LNZ Cherkasy,Karpaty,0.0,1.0,2.0,1.0,1220891,333,9.0,,10.0,,0.27,0.3
2024,2024-08-30,Obolon'-Brovar,Zorya Luhansk,0.0,1.0,0.0,2.0,1220899,333,13.0,,11.0,,0.39,0.33
2024,2024-08-30,Ruh Lviv,Inhulets,1.0,0.0,5.0,0.0,1220901,333,13.0,,5.0,,0.39,0.15
2024,2024-08-31,Karpaty,Vorskla Poltava,1.0,0.0,1.0,1.0,1220905,333,13.0,,10.0,,0.39,0.3
2024,2024-08-31,Oleksandria,Kolos Kovalivka,1.0,0.0,2.0,1.0,1220900,333,8.0,,5.0,,0.24,0.15
2024,2024-08-31,Chornomorets,Polessya,1.0,3.0,1.0,4.0,1220903,333,7.0,,20.0,,0.21,0.6
2024,2024-09-01,Veres Rivne,Livyi Bereh,1.0,0.0,1.0,3.0,1220904,333,,,,,,
2024,2024-09-01,Dynamo Kyiv,LNZ Cherkasy,1.0,0.0,1.0,0.0,1220902,333,24.0,,2.0,,0.72,0.06
2024,2024-09-13,Obolon'-Brovar,Oleksandria,0.0,0.0,0.0,0.0,1220908,333,,,,,,
2024,2024-09-14,Chornomorets,Inhulets,0.0,0.0,1.0,0.0,1221027,333,,,,,,
2024,2024-09-14,Zorya Luhansk,Dynamo Kyiv,0.0,0.0,0.0,2.0,1220911,333,,,,,,
2024,2024-09-14,Shakhtar Donetsk,Karpaty,4.0,1.0,5.0,2.0,1220909,333,,,,,,
2024,2024-09-15,Vorskla Poltava,Ruh Lviv,0.0,0.0,0.0,0.0,1220910,333,,,,,,
2024,2024-09-15,Livyi Bereh,Kryvbas KR,0.0,0.0,0.0,1.0,1220912,333,,,,,,
2024,2024-09-15,Polessya,Veres Rivne,0.0,1.0,2.0,1.0,1220907,333,,,,,,
2024,2024-09-16,Kolos Kovalivka,LNZ Cherkasy,1.0,0.0,1.0,1.0,1221034,333,9.0,,16.0,,0.27,0.48
2024,2024-09-18,Dynamo Kyiv,Vorskla Poltava,2.0,0.0,3.0,1.0,1220894,333,,,,,,
2024,2024-09-21,Chornomorets,Karpaty,0.0,0.0,0.0,1.0,1220921,333,,,,,,
2024,2024-09-21,Oleksandria,Livyi Bereh,0.0,0.0,2.0,0.0,1220916,333,,,,,,
2024,2024-09-21,Dynamo Kyiv,Ruh Lviv,0.0,0.0,0.0,0.0,1220918,333,,,,,,
2024,2024-09-22,Veres Rivne,Inhulets,0.0,2.0,2.0,2.0,1221042,333,,,,,,
2024,2024-09-22,Kryvbas KR,Vorskla Poltava,1.0,1.0,1.0,1.0,1220919,333,,,,,,
2024,2024-09-22,Polessya,LNZ Cherkasy,0.0,1.0,1.0,1.0,1220920,333,,,,,,
2024,2024-09-23,Kolos Kovalivka,Zorya Luhansk,0.0,0.0,1.0,0.0,1220915,333,,,,,,
2024,2024-09-23,Shakhtar Donetsk,Obolon'-Brovar,1.0,0.0,4.0,0.0,1220917,333,,,,,,
2024,2024-09-27,Veres Rivne,Shakhtar Donetsk,0.0,0.0,1.0,1.0,1220924,333,,,,,,
2024,2024-09-28,Kryvbas KR,Oleksandria,0.0,1.0,0.0,1.0,1220929,333,,,,,,
2024,2024-09-28,LNZ Cherkasy,Chornomorets,1.0,0.0,1.0,1.0,1220930,333,,,,,,
2024,2024-09-28,Karpaty,Polessya,1.0,2.0,1.0,3.0,1220926,333,,,,,,
2024,2024-09-29,Obolon'-Brovar,Inhulets,0.0,0.0,2.0,1.0,1220923,333,,,,,,
2024,2024-09-29,Ruh Lviv,Kolos Kovalivka,0.0,0.0,0.0,0.0,1220925,333,,,,,,
2024,2024-09-29,Livyi Bereh,Dynamo Kyiv,0.0,1.0,0.0,3.0,1220927,333,,,,,,
2024,2024-09-30,Zorya Luhansk,Vorskla Poltava,1.0,0.0,2.0,0.0,1220928,333,17.0,,12.0,,0.51,0.36
2024,2024-10-04,Chornomorets,Obolon'-Brovar,0.0,0.0,1.0,0.0,1220938,333,,,,,,
2024,2024-10-04,Karpaty,Inhulets,0.0,0.0,0.0,0.0,1221053,333,,,,,,
2024,2024-10-05,Veres Rivne,Zorya Luhansk,1.0,1.0,2.0,1.0,1220935,333,,,,,,
2024,2024-10-05,Oleksandria,Ruh Lviv,0.0,0.0,1.0,1.0,1220936,333,15.0,,5.0,,0.45,0.15
2024,2024-10-05,Kolos Kovalivka,Livyi Bereh,0.0,0.0,0.0,0.0,1220934,333,19.0,,2.0,,0.57,0.06
2024,2024-10-06,Polessya,Vorskla Poltava,1.0,1.0,2.0,1.0,1221051,333,,,,,,
2024,2024-10-06,Shakhtar Donetsk,LNZ Cherkasy,2.0,0.0,5.0,1.0,1220932,333,18.0,,7.0,,0.54,0.21
2024,2024-10-06,Dynamo Kyiv,Kryvbas KR,2.0,1.0,2.0,1.0,1220931,333,8.0,,7.0,,0.24,0.21
2024,2024-10-18,Kolos Kovalivka,Shakhtar Donetsk,0.0,0.0,0.0,1.0,1220940,333,10.0,,14.0,,0.3,0.42
2024,2024-10-19,Oleksandria,Vorskla Poltava,0.0,0.0,1.0,0.0,1221062,333,17.0,,5.0,,0.51,0.15
2024,2024-10-19,Obolon'-Brovar,Dynamo Kyiv,0.0,3.0,1.0,5.0,1220942,333,6.0,,15.0,,0.18,0.45
2024,2024-10-19,Polessya,Livyi Bereh,0.0,0.0,0.0,0.0,1220944,333,12.0,,12.0,,0.36,0.36
2024,2024-10-20,LNZ Cherkasy,Inhulets,1.0,0.0,2.0,0.0,1220946,333,8.0,,9.0,,0.24,0.27
2024,2024-10-20,Chornomorets,Veres Rivne,1.0,0.0,1.0,1.0,1220945,333,5.0,,14.0,,0.15,0.42
2024,2024-10-20,Zorya Luhansk,Kryvbas KR,0.0,0.0,0.0,1.0,1220939,333,11.0,,18.0,,0.33,0.54
2024,2024-10-21,Ruh Lviv,Karpaty,0.0,1.0,0.0,1.0,1220941,333,18.0,,13.0,,0.54,0.39
2024,2024-10-25,Ruh Lviv,Chornomorets,0.0,0.0,1.0,1.0,1220949,333,,,,,,
2024,2024-10-25,Polessya,Kolos Kovalivka,0.0,1.0,1.0,1.0,1220950,333,,,,,,
2024,2024-10-26,Oleksandria,Inhulets,2.0,1.0,2.0,1.0,1221072,333,,,,,,
2024,2024-10-26,Kryvbas KR,LNZ Cherkasy,1.0,0.0,3.0,1.0,1220951,333,,,,,,
2024,2024-10-26,Karpaty,Obolon'-Brovar,1.0,0.0,1.0,0.0,1220953,333,,,,,,
2024,2024-10-27,Livyi Bereh,Zorya Luhansk,0.0,1.0,0.0,2.0,1220952,333,,,,,,
2024,2024-10-27,Veres Rivne,Vorskla Poltava,1.0,0.0,2.0,2.0,1220954,333,,,,,,
2024,2024-10-27,Dynamo Kyiv,Shakhtar Donetsk,0.0,0.0,1.0,1.0,1220948,333,,,,,,
2024,2024-11-02,Karpaty,Livyi Bereh,0.0,0.0,3.0,0.0,1220959,333,,,,,,
2024,2024-11-02,Shakhtar Donetsk,Chornomorets,2.0,1.0,2.0,1.0,1220962,333,,,,,,
2024,2024-11-03,Vorskla Poltava,Kolos Kovalivka,0.0,0.0,0.0,1.0,1220956,333,,,,,,
2024,2024-11-03,Oleksandria,Polessya,0.0,0.0,1.0,0.0,1220955,333,,,,,,
2024,2024-11-03,Dynamo Kyiv,Inhulets,4.0,1.0,5.0,2.0,1221077,333,,,,,,
2024,2024-11-04,Obolon'-Brovar,Veres Rivne,0.0,0.0,0.0,0.0,1220961,333,,,,,,
2024,2024-11-04,Kryvbas KR,Ruh Lviv,0.0,1.0,1.0,1.0,1220957,333,,,,,,
2024,2024-11-04,Zorya Luhansk,LNZ Cherkasy,1.0,0.0,1.0,2.0,1220960,333,,,,,,
2024,2024-11-08,Chornomorets,Vorskla Poltava,0.0,0.0,0.0,1.0,1220970,333,,,,,,
2024,2024-11-08,Livyi Bereh,Inhulets,0.0,0.0,0.0,0.0,1220968,333,,,,,,
2024,2024-11-09,LNZ Cherkasy,Obolon'-Brovar,0.0,0.0,0.0,1.0,1220964,333,,,,,,
2024,2024-11-09,Oleksandria,Karpaty,1.0,0.0,3.0,0.0,1220969,333,,,,,,
2024,2024-11-09,Kolos Kovalivka,Kryvbas KR,0.0,0.0,1.0,1.0,1220965,333,,,,,,
2024,2024-11-10,Veres Rivne,Ruh Lviv,2.0,0.0,2.0,0.0,1220963,333,,,,,,
2024,2024-11-10,Shakhtar Donetsk,Zorya Luhansk,0.0,1.0,3.0,1.0,1220967,333,,,,,,
2024,2024-11-10,Dynamo Kyiv,Polessya,2.0,0.0,2.0,1.0,1220966,333,,,,,,
2024,2024-11-22,Karpaty,Kolos Kovalivka,1.0,0.0,1.0,0.0,1220971,333,,,,,,
2024,2024-11-23,Vorskla Poltava,LNZ Cherkasy,1.0,0.0,2.0,0.0,1220978,333,,,,,,
2024,2024-11-23,Dynamo Kyiv,Chornomorets,1.0,0.0,3.0,1.0,1220976,333,,,,,,
2024,2024-11-23,Shakhtar Donetsk,Inhulets,1.0,0.0,6.0,0.0,1221093,333,,,,,,
2024,2024-11-24,Obolon'-Brovar,Kryvbas KR,0.0,1.0,0.0,1.0,1220977,333,,,,,,
2024,2024-11-24,Veres Rivne,Oleksandria,1.0,0.0,1.0,1.0,1220972,333,,,,,,
2024,2024-11-24,Ruh Lviv,Livyi Bereh,1.0,0.0,1.0,0.0,1220974,333,,,,,,
2024,2024-11-25,Polessya,Zorya Luhansk,0.0,0.0,1.0,1.0,1220975,333,18.0,,12.0,,0.54,0.36
2024,2024-11-29,Vorskla Poltava,Inhulets,0.0,2.0,0.0,3.0,1220985,333,,,,,,
2024,2024-11-30,LNZ Cherkasy,Veres Rivne,1.0,1.0,1.0,2.0,1220986,333,,,,,,
2024,2024-11-30,Kryvbas KR,Polessya,1.0,0.0,3.0,1.0,1220979,333,,,,,,
2024,2024-11-30,Livyi Bereh,Obolon'-Brovar,0.0,1.0,1.0,1.0,1220982,333,,,,,,
2024,2024-12-01,Oleksandria,Chornomorets,1.0,0.0,3.0,0.0,1220980,333,,,,,,
