season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id
2024,2024-08-02,Grazer AK,Red Bull Salzburg,2.0,3.0,2.0,3.0,1218574,218
2024,2024-08-03,SCR Altach,WSG Wattens,0.0,1.0,1.0,2.0,1218575,218
2024,2024-08-03,TSV Hartberg,Lask Linz,0.0,1.0,1.0,2.0,1218576,218
2024,2024-08-03,Wolfsberger AC,Austria Klagenfurt,3.0,0.0,4.0,1.0,1218577,218
2024,2024-08-04,Rapid Vienna,Sturm Graz,1.0,0.0,1.0,0.0,1218578,218
2024,2024-08-04,FC BW Linz,Austria Vienna,0.0,0.0,1.0,0.0,1218579,218
2024,2024-08-10,Lask Linz,SCR Altach,1.0,1.0,1.0,2.0,1218580,218
2024,2024-08-10,WSG Wattens,Grazer AK,0.0,0.0,0.0,0.0,1218581,218
2024,2024-08-10,Red Bull Salzburg,FC BW Linz,2.0,1.0,5.0,1.0,1218582,218
2024,2024-08-11,Austria Vienna,Wolfsberger AC,0.0,1.0,3.0,1.0,1218583,218
2024,2024-08-11,Sturm Graz,TSV Hartberg,1.0,0.0,2.0,0.0,1218584,218
2024,2024-08-11,Austria Klagenfurt,Rapid Vienna,1.0,1.0,1.0,1.0,1218585,218
2024,2024-08-17,Austria Klagenfurt,Sturm Graz,0.0,0.0,0.0,2.0,1218587,218
2024,2024-08-17,Grazer AK,FC BW Linz,0.0,2.0,2.0,2.0,1218586,218
2024,2024-08-17,Lask Linz,Red Bull Salzburg,0.0,0.0,0.0,1.0,1218588,218
2024,2024-08-18,SCR Altach,Wolfsberger AC,1.0,0.0,2.0,0.0,1218590,218
2024,2024-08-18,Rapid Vienna,WSG Wattens,1.0,0.0,2.0,0.0,1218589,218
2024,2024-08-18,TSV Hartberg,Austria Vienna,1.0,1.0,1.0,1.0,1218591,218
2024,2024-08-24,WSG Wattens,Austria Klagenfurt,0.0,0.0,0.0,1.0,1218593,218
2024,2024-08-24,Sturm Graz,SCR Altach,0.0,0.0,2.0,1.0,1218594,218
2024,2024-08-25,Austria Vienna,Lask Linz,1.0,1.0,2.0,1.0,1218596,218
2024,2024-08-25,Wolfsberger AC,Grazer AK,1.0,0.0,4.0,2.0,1218595,218
2024,2024-08-25,FC BW Linz,Rapid Vienna,2.0,0.0,3.0,0.0,1218597,218
2024,2024-08-31,TSV Hartberg,Grazer AK,0.0,1.0,1.0,1.0,1218599,218
2024,2024-08-31,Austria Klagenfurt,FC BW Linz,1.0,1.0,3.0,1.0,1218598,218
2024,2024-08-31,Sturm Graz,WSG Wattens,1.0,2.0,4.0,2.0,1218600,218
2024,2024-09-01,SCR Altach,Austria Vienna,1.0,1.0,1.0,1.0,1218603,218
2024,2024-09-01,Rapid Vienna,Red Bull Salzburg,2.0,2.0,3.0,2.0,1218602,218
2024,2024-09-01,Lask Linz,Wolfsberger AC,0.0,2.0,1.0,5.0,1218601,218
2024,2024-09-14,Wolfsberger AC,Rapid Vienna,0.0,1.0,1.0,1.0,1218605,218
2024,2024-09-14,FC BW Linz,Lask Linz,1.0,0.0,1.0,0.0,1218607,218
2024,2024-09-15,Grazer AK,SCR Altach,1.0,1.0,1.0,1.0,1218608,218
2024,2024-09-21,SCR Altach,FC BW Linz,0.0,0.0,0.0,1.0,1218614,218
2024,2024-09-21,Lask Linz,Grazer AK,2.0,1.0,4.0,2.0,1218610,218
