season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id,home_shots,home_sot,away_shots,away_sot,home_xg_est,away_xg_est
2024,2024-08-09,Groningen,NAC Breda,3.0,0.0,4.0,1.0,1213441,88,17.0,,7.0,,0.51,0.21
2024,2024-08-10,Feyenoord,Willem II,1.0,0.0,1.0,1.0,1213442,88,22.0,,2.0,,0.66,0.06
2024,2024-08-10,NEC Nijmegen,Twente,1.0,1.0,1.0,2.0,1213443,88,12.0,,15.0,,0.36,0.45
2024,2024-08-10,Almere City FC,AZ Alkmaar,0.0,1.0,0.0,1.0,1213444,88,8.0,,9.0,,0.24,0.27
2024,2024-08-10,PSV Eindhoven,Waalwijk,3.0,0.0,5.0,1.0,1213445,88,21.0,,9.0,,0.63,0.27
2024,2024-08-11,Sparta Rotterdam,Heracles,0.0,0.0,0.0,0.0,1213446,88,9.0,,10.0,,0.27,0.3
2024,2024-08-11,Utrecht,PEC Zwolle,1.0,0.0,1.0,0.0,1213447,88,9.0,,5.0,,0.27,0.15
2024,2024-08-11,GO Ahead Eagles,Fortuna Sittard,0.0,0.0,0.0,2.0,1213448,88,18.0,,13.0,,0.54,0.39
2024,2024-08-11,Ajax,Heerenveen,1.0,0.0,1.0,0.0,1213449,88,12.0,,7.0,,0.36,0.21
2024,2024-08-16,Fortuna Sittard,Almere City FC,1.0,0.0,3.0,0.0,1213450,88,20.0,,8.0,,0.6,0.24
2024,2024-08-17,Heerenveen,Utrecht,0.0,1.0,1.0,1.0,1213451,88,21.0,,6.0,,0.63,0.18
2024,2024-08-17,Twente,Sparta Rotterdam,0.0,0.0,1.0,1.0,1213452,88,21.0,,11.0,,0.63,0.33
2024,2024-08-17,AZ Alkmaar,NEC Nijmegen,1.0,0.0,1.0,0.0,1213453,88,16.0,,8.0,,0.48,0.24
2024,2024-08-17,Waalwijk,Groningen,0.0,1.0,1.0,2.0,1213454,88,13.0,,15.0,,0.39,0.45
2024,2024-08-18,Heracles,PSV Eindhoven,1.0,0.0,1.0,3.0,1213455,88,6.0,,32.0,,0.18,0.96
2024,2024-08-18,PEC Zwolle,Feyenoord,0.0,1.0,1.0,5.0,1213456,88,7.0,,16.0,,0.21,0.48
2024,2024-08-18,Willem II,GO Ahead Eagles,2.0,0.0,2.0,0.0,1213457,88,8.0,,11.0,,0.24,0.33
2024,2024-08-18,NAC Breda,Ajax,0.0,0.0,2.0,1.0,1213458,88,6.0,,16.0,,0.18,0.48
2024,2024-08-24,NEC Nijmegen,PEC Zwolle,0.0,0.0,1.0,0.0,1213459,88,17.0,,11.0,,0.51,0.33
2024,2024-08-24,Almere City FC,PSV Eindhoven,0.0,2.0,1.0,7.0,1213460,88,3.0,,20.0,,0.09,0.6
2024,2024-08-24,NAC Breda,Utrecht,1.0,0.0,1.0,2.0,1213461,88,7.0,,13.0,,0.21,0.39
2024,2024-08-25,Groningen,AZ Alkmaar,0.0,0.0,0.0,0.0,1213464,88,2.0,,11.0,,0.06,0.33
2024,2024-08-25,Heracles,Willem II,1.0,1.0,1.0,1.0,1213465,88,16.0,,10.0,,0.48,0.3
2024,2024-08-25,Sparta Rotterdam,Feyenoord,1.0,0.0,1.0,1.0,1213466,88,11.0,,17.0,,0.33,0.51
2024,2024-08-25,GO Ahead Eagles,Waalwijk,1.0,0.0,2.0,0.0,1213467,88,19.0,,8.0,,0.57,0.24
2024,2024-08-30,Waalwijk,AZ Alkmaar,0.0,2.0,0.0,3.0,1213468,88,3.0,,22.0,,0.09,0.66
2024,2024-08-31,Almere City FC,Groningen,1.0,0.0,1.0,1.0,1213469,88,13.0,,8.0,,0.39,0.24
2024,2024-08-31,Fortuna Sittard,NEC Nijmegen,0.0,2.0,0.0,3.0,1213470,88,14.0,,9.0,,0.42,0.27
2024,2024-08-31,Heerenveen,NAC Breda,0.0,0.0,4.0,0.0,1213471,88,16.0,,11.0,,0.48,0.33
2024,2024-08-31,Willem II,Sparta Rotterdam,0.0,0.0,1.0,2.0,1213472,88,11.0,,14.0,,0.33,0.42
2024,2024-09-01,Utrecht,Twente,1.0,1.0,2.0,1.0,1213473,88,7.0,,15.0,,0.21,0.45
2024,2024-09-01,PEC Zwolle,Heracles,1.0,0.0,3.0,0.0,1213475,88,16.0,,10.0,,0.48,0.3
2024,2024-09-01,PSV Eindhoven,GO Ahead Eagles,2.0,0.0,3.0,0.0,1213476,88,19.0,,8.0,,0.57,0.24
2024,2024-09-14,PSV Eindhoven,NEC Nijmegen,2.0,0.0,2.0,0.0,1213481,88,26.0,,2.0,,0.78,0.06
2024,2024-09-14,Twente,PEC Zwolle,0.0,1.0,1.0,1.0,1213477,88,23.0,,5.0,,0.69,0.15
2024,2024-09-14,Groningen,Feyenoord,0.0,1.0,2.0,2.0,1213478,88,11.0,,15.0,,0.33,0.45
2024,2024-09-14,NAC Breda,Fortuna Sittard,0.0,0.0,1.0,0.0,1213479,88,13.0,,10.0,,0.39,0.3
2024,2024-09-14,AZ Alkmaar,Heerenveen,2.0,1.0,9.0,1.0,1213480,88,26.0,,15.0,,0.78,0.45
2024,2024-09-15,Sparta Rotterdam,GO Ahead Eagles,0.0,1.0,1.0,2.0,1213482,88,16.0,,16.0,,0.48,0.48
2024,2024-09-15,Willem II,Waalwijk,2.0,0.0,3.0,0.0,1213484,88,13.0,,10.0,,0.39,0.3
2024,2024-09-15,Heracles,Almere City FC,0.0,0.0,0.0,0.0,1213485,88,23.0,,10.0,,0.69,0.3
2024,2024-09-17,Twente,Heerenveen,2.0,0.0,2.0,0.0,1213462,88,18.0,,12.0,,0.54,0.36
2024,2024-09-18,Ajax,Fortuna Sittard,2.0,0.0,5.0,0.0,1213463,88,25.0,,4.0,,0.75,0.12
2024,2024-09-20,PEC Zwolle,AZ Alkmaar,0.0,1.0,1.0,2.0,1213486,88,16.0,,18.0,,0.48,0.54
2024,2024-09-21,Utrecht,Willem II,2.0,2.0,3.0,2.0,1213487,88,15.0,,8.0,,0.45,0.24
2024,2024-09-21,Waalwijk,Sparta Rotterdam,0.0,1.0,1.0,2.0,1213488,88,27.0,,14.0,,0.81,0.42
2024,2024-09-21,GO Ahead Eagles,Ajax,0.0,0.0,1.0,1.0,1213489,88,9.0,,8.0,,0.27,0.24
2024,2024-09-21,NEC Nijmegen,Heracles,1.0,2.0,1.0,2.0,1213490,88,21.0,,11.0,,0.63,0.33
2024,2024-09-22,Heerenveen,Groningen,1.0,1.0,2.0,1.0,1213491,88,20.0,,2.0,,0.6,0.06
2024,2024-09-22,Feyenoord,NAC Breda,1.0,0.0,2.0,0.0,1213493,88,25.0,,5.0,,0.75,0.15
2024,2024-09-22,Almere City FC,Twente,0.0,2.0,0.0,5.0,1213492,88,16.0,,16.0,,0.48,0.48
2024,2024-09-22,Fortuna Sittard,PSV Eindhoven,1.0,1.0,1.0,3.0,1213494,88,8.0,,14.0,,0.24,0.42
2024,2024-09-27,Heracles,Heerenveen,1.0,0.0,2.0,1.0,1213495,88,16.0,,16.0,,0.48,0.48
2024,2024-09-28,Willem II,PSV Eindhoven,0.0,0.0,0.0,2.0,1213499,88,7.0,,12.0,,0.21,0.36
2024,2024-09-28,NEC Nijmegen,Feyenoord,1.0,0.0,1.0,1.0,1213497,88,10.0,,17.0,,0.3,0.51
2024,2024-09-28,Sparta Rotterdam,Fortuna Sittard,1.0,1.0,1.0,1.0,1213498,88,19.0,,13.0,,0.57,0.39
2024,2024-09-29,PEC Zwolle,Almere City FC,0.0,0.0,1.0,0.0,1213500,88,10.0,,15.0,,0.3,0.45
2024,2024-09-29,Groningen,GO Ahead Eagles,0.0,0.0,0.0,1.0,1213501,88,6.0,,16.0,,0.18,0.48
2024,2024-09-29,Twente,NAC Breda,0.0,0.0,1.0,0.0,1213496,88,19.0,,7.0,,0.57,0.21
2024,2024-09-29,Waalwijk,Ajax,0.0,0.0,0.0,2.0,1213502,88,3.0,,23.0,,0.09,0.69
2024,2024-09-29,AZ Alkmaar,Utrecht,1.0,1.0,1.0,2.0,1213503,88,22.0,,8.0,,0.66,0.24
2024,2024-10-04,Almere City FC,Willem II,0.0,0.0,0.0,1.0,1213504,88,23.0,,4.0,,0.69,0.12
2024,2024-10-05,NAC Breda,NEC Nijmegen,0.0,0.0,1.0,0.0,1213506,88,18.0,,12.0,,0.54,0.36
2024,2024-10-05,PSV Eindhoven,Sparta Rotterdam,2.0,1.0,2.0,1.0,1213507,88,16.0,,14.0,,0.48,0.42
2024,2024-10-05,Utrecht,Waalwijk,1.0,1.0,3.0,2.0,1213508,88,23.0,,3.0,,0.69,0.09
2024,2024-10-06,GO Ahead Eagles,Heracles,0.0,1.0,4.0,1.0,1213511,88,18.0,,7.0,,0.54,0.21
