season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id
2024,2024-08-16,Amiens,RED Star FC 93,1.0,0.0,3.0,0.0,1212442,62
2024,2024-08-16,Guingamp,Estac Troyes,2.0,0.0,4.0,0.0,1212444,62
2024,2024-08-16,Ajaccio,Rodez,0.0,0.0,1.0,0.0,1212440,62
2024,2024-08-16,Clermont Foot,PAU,1.0,2.0,2.0,2.0,1212439,62
2024,2024-08-16,Grenoble,Laval,0.0,0.0,2.0,1.0,1212443,62
2024,2024-08-16,Dunkerque,Annecy,0.0,0.0,0.0,2.0,1212441,62
2024,2024-08-17,Caen,Paris FC,0.0,0.0,0.0,2.0,1212446,62
2024,2024-08-19,Metz,Bastia,0.0,1.0,1.0,1.0,1212445,62
2024,2024-08-19,Martigues,Lorient,0.0,0.0,0.0,1.0,1212438,62
2024,2024-08-23,Estac Troyes,Clermont Foot,0.0,1.0,0.0,1.0,1212447,62
2024,2024-08-23,Paris FC,Dunkerque,0.0,1.0,3.0,2.0,1212453,62
2024,2024-08-23,Laval,Guingamp,0.0,1.0,0.0,1.0,1212455,62
2024,2024-08-23,PAU,Caen,1.0,0.0,1.0,0.0,1212450,62
2024,2024-08-23,Rodez,Metz,0.0,3.0,1.0,3.0,1212449,62
2024,2024-08-23,Bastia,Amiens,0.0,0.0,1.0,0.0,1212451,62
2024,2024-08-23,Annecy,Martigues,1.0,2.0,2.0,4.0,1212452,62
2024,2024-08-24,Lorient,Grenoble,0.0,0.0,2.0,0.0,1212448,62
2024,2024-08-26,RED Star FC 93,Ajaccio,1.0,0.0,1.0,0.0,1212454,62
2024,2024-08-30,Caen,Annecy,0.0,0.0,1.0,1.0,1212458,62
2024,2024-08-30,Guingamp,RED Star FC 93,2.0,2.0,3.0,4.0,1212460,62
2024,2024-08-30,Ajaccio,Estac Troyes,0.0,1.0,2.0,1.0,1212461,62
2024,2024-08-30,Clermont Foot,Paris FC,0.0,1.0,0.0,1.0,1212463,62
2024,2024-08-30,Grenoble,PAU,0.0,0.0,1.0,1.0,1212456,62
2024,2024-08-30,Dunkerque,Rodez,1.0,0.0,1.0,0.0,1212459,62
2024,2024-08-30,Martigues,Bastia,0.0,0.0,0.0,1.0,1212457,62
2024,2024-08-31,Amiens,Lorient,1.0,0.0,1.0,0.0,1212462,62
2024,2024-08-31,Metz,Laval,0.0,1.0,1.0,1.0,1212464,62
2024,2024-09-13,Lorient,RED Star FC 93,1.0,0.0,2.0,1.0,1212472,62
2024,2024-09-13,Clermont Foot,Dunkerque,0.0,0.0,0.0,1.0,1212471,62
2024,2024-09-13,Laval,Ajaccio,1.0,1.0,1.0,1.0,1212473,62
2024,2024-09-13,PAU,Martigues,1.0,0.0,3.0,0.0,1212469,62
2024,2024-09-13,Rodez,Guingamp,0.0,1.0,1.0,2.0,1212468,62
2024,2024-09-13,Bastia,Estac Troyes,0.0,0.0,0.0,0.0,1212467,62
2024,2024-09-13,Annecy,Amiens,1.0,0.0,3.0,0.0,1212470,62
2024,2024-09-14,Paris FC,Metz,1.0,2.0,1.0,2.0,1212466,62
2024,2024-09-16,Grenoble,Caen,2.0,1.0,3.0,1.0,1212465,62
2024,2024-09-20,Amiens,Clermont Foot,1.0,0.0,1.0,0.0,1212481,62
2024,2024-09-20,Caen,Ajaccio,0.0,0.0,1.0,0.0,1212482,62
2024,2024-09-20,Guingamp,Annecy,1.0,1.0,2.0,2.0,1212476,62
2024,2024-09-20,RED Star FC 93,Laval,0.0,2.0,0.0,3.0,1212478,62
2024,2024-09-20,Estac Troyes,Rodez,0.0,1.0,0.0,3.0,1212480,62
2024,2024-09-20,Dunkerque,PAU,2.0,1.0,3.0,2.0,1212477,62
2024,2024-09-20,Bastia,Paris FC,2.0,1.0,2.0,1.0,1212475,62
2024,2024-09-20,Martigues,Grenoble,0.0,0.0,0.0,4.0,1212474,62
2024,2024-09-21,Metz,Lorient,1.0,0.0,1.0,1.0,1212479,62
2024,2024-09-24,Caen,Amiens,1.0,1.0,2.0,1.0,1212483,62
2024,2024-09-24,Ajaccio,Grenoble,0.0,0.0,2.0,0.0,1212488,62
2024,2024-09-24,Clermont Foot,RED Star FC 93,1.0,0.0,1.0,1.0,1212490,62
2024,2024-09-24,Metz,Martigues,3.0,0.0,6.0,0.0,1212485,62
