season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id
2024,2024-07-19,Sparta Praha,Pardubice,1.0,1.0,2.0,1.0,1210384,345
2024,2024-07-20,FK Jablonec,Mlada Boleslav,1.0,0.0,2.0,0.0,1210383,345
2024,2024-07-20,Bohemians 1905,Baník Ostrava,0.0,0.0,2.0,1.0,1210386,345
2024,2024-07-20,České Budějovice,Sigma Olomouc,0.0,0.0,0.0,2.0,1210380,345
2024,2024-07-20,Dukla Praha,Plzen,0.0,2.0,1.0,3.0,1210385,345
2024,2024-07-21,Karviná,Slovan Liberec,1.0,2.0,1.0,3.0,1210379,345
2024,2024-07-21,Slovácko,Slavia Praha,0.0,0.0,0.0,0.0,1210381,345
2024,2024-07-21,Hradec Králové,Teplice,0.0,0.0,1.0,0.0,1210382,345
2024,2024-07-27,Dukla Praha,Bohemians 1905,0.0,0.0,1.0,0.0,1210394,345
2024,2024-07-27,Teplice,Sparta Praha,0.0,0.0,1.0,4.0,1210389,345
2024,2024-07-27,Pardubice,Karviná,0.0,1.0,0.0,1.0,1210391,345
2024,2024-07-27,Slavia Praha,České Budějovice,2.0,0.0,4.0,0.0,1210388,345
2024,2024-07-28,Slovan Liberec,Sigma Olomouc,1.0,0.0,1.0,1.0,1210387,345
2024,2024-07-28,Mlada Boleslav,Slovácko,2.0,0.0,3.0,0.0,1210390,345
2024,2024-07-28,Baník Ostrava,FK Jablonec,0.0,0.0,1.0,0.0,1210393,345
2024,2024-07-28,Plzen,Hradec Králové,0.0,0.0,1.0,0.0,1210392,345
2024,2024-08-02,Slovan Liberec,Slavia Praha,0.0,1.0,0.0,1.0,1210395,345
2024,2024-08-02,Sparta Praha,Dukla Praha,1.0,0.0,2.0,0.0,1210397,345
2024,2024-08-03,Slovácko,Bohemians 1905,0.0,0.0,0.0,0.0,1210399,345
2024,2024-08-03,FK Jablonec,Plzen,0.0,0.0,0.0,0.0,1210398,345
2024,2024-08-03,Sigma Olomouc,Teplice,1.0,1.0,2.0,1.0,1210396,345
2024,2024-08-04,České Budějovice,Pardubice,0.0,3.0,1.0,3.0,1210402,345
2024,2024-08-04,Hradec Králové,Mlada Boleslav,1.0,1.0,2.0,1.0,1210400,345
2024,2024-08-10,Dukla Praha,FK Jablonec,0.0,1.0,0.0,2.0,1210409,345
2024,2024-08-10,Bohemians 1905,Sparta Praha,1.0,1.0,1.0,2.0,1210410,345
2024,2024-08-10,Teplice,Slovan Liberec,1.0,0.0,2.0,1.0,1210404,345
2024,2024-08-10,Slavia Praha,Sigma Olomouc,1.0,0.0,2.0,0.0,1210403,345
2024,2024-08-11,Pardubice,Slovácko,0.0,0.0,0.0,1.0,1210406,345
2024,2024-08-11,Mlada Boleslav,České Budějovice,1.0,0.0,4.0,0.0,1210405,345
2024,2024-08-11,Baník Ostrava,Hradec Králové,0.0,0.0,1.0,0.0,1210408,345
2024,2024-08-11,Plzen,Karviná,2.0,0.0,5.0,0.0,1210407,345
2024,2024-08-17,Hradec Králové,Dukla Praha,1.0,0.0,1.0,0.0,1210416,345
