season,date,home,away,ht_home,ht_away,ft_home,ft_away
2024,2024-08-10,Maritimo,Tondela,1,2,2,2
2024,2024-08-10,Mafra,Pacos Ferreira,0,1,0,1
2024,2024-08-10,Leixoes,Benfica B,1,1,2,1
2024,2024-08-10,Academico Viseu,Chaves,2,0,2,1
2024,2024-08-11,Penafiel,Oliveirense,2,3,4,3
2024,2024-08-11,Torreense,Feirense,0,0,0,1
2024,2024-08-11,FC Porto B,Alverca,0,1,1,1
2024,2024-08-11,União de Leiria,Vizela,0,1,0,2
2024,2024-08-12,Felgueiras 1932,Portimonense,0,0,0,0
2024,2024-08-17,Alverca,Felgueiras 1932,0,0,1,1
2024,2024-08-17,Oliveirense,Mafra,0,0,0,0
2024,2024-08-17,Portimonense,União de Leiria,0,1,0,3
2024,2024-08-18,Pacos Ferreira,Maritimo,1,1,1,2
2024,2024-08-18,Feirense,Academico Viseu,2,1,2,2
2024,2024-08-18,Vizela,Penafiel,0,1,1,2
2024,2024-08-18,Chaves,Leixoes,0,0,0,0
2024,2024-08-18,Benfica B,Torreense,1,0,2,0
2024,2024-08-19,Tondela,FC Porto B,1,0,2,2
2024,2024-08-23,União de Leiria,Alverca,0,0,1,1
2024,2024-08-24,Felgueiras 1932,Feirense,0,0,0,0
2024,2024-08-24,Torreense,Oliveirense,1,0,3,0
2024,2024-08-24,Leixoes,Pacos Ferreira,2,2,3,3
2024,2024-08-25,Academico Viseu,FC Porto B,2,0,2,0
2024,2024-08-25,Penafiel,Tondela,2,2,2,2
2024,2024-08-25,Maritimo,Chaves,0,0,1,1
2024,2024-08-25,Benfica B,Vizela,0,0,1,0
2024,2024-08-25,Mafra,Portimonense,0,0,2,2
2024,2024-08-30,Alverca,Academico Viseu,0,3,0,4
2024,2024-08-31,Oliveirense,Leixoes,0,1,0,1
2024,2024-08-31,Tondela,Felgueiras 1932,0,0,1,1
2024,2024-08-31,Vizela,Torreense,0,1,1,2
2024,2024-09-01,Portimonense,Maritimo,3,0,5,1
2024,2024-09-01,Feirense,Benfica B,1,2,2,3
2024,2024-09-01,Pacos Ferreira,Penafiel,1,1,1,3
2024,2024-09-01,Chaves,Mafra,0,1,0,3
2024,2024-09-01,FC Porto B,União de Leiria,1,1,1,1
2024,2024-09-13,Torreense,Portimonense,1,0,3,2
2024,2024-09-14,Felgueiras 1932,Chaves,1,1,1,2
