season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id
2024,2024-02-24,Maitland,Valentine,0.0,1.0,0,1,1148678,481
2024,2024-02-24,Cooks Hill United,Hamilton Olympic,0.0,1.0,1,2,1148680,481
2024,2024-02-24,Lake Macquarie,Lambton Jaffas,0.0,0.0,0,3,1148681,481
2024,2024-02-25,Charlestown City Blues,New Lambton,1.0,1.0,2,1,1148682,481
2024,2024-03-02,New Lambton,Valentine,0.0,1.0,0,3,1148683,481
2024,2024-03-02,Adamstown Rosebuds,Charlestown City Blues,0.0,2.0,0,3,1148687,481
2024,2024-03-02,Hamilton Olympic,Edgeworth Eagles,1.0,1.0,1,1,1148686,481
2024,2024-03-02,Weston Bears,Maitland,2.0,1.0,5,1,1148685,481
2024,2024-03-02,Lake Macquarie,Broadmeadow Magic,1.0,1.0,1,4,1148688,481
2024,2024-03-03,Lambton Jaffas,Cooks Hill United,2.0,0.0,4,1,1148684,481
2024,2024-03-05,Broadmeadow Magic,Adamstown Rosebuds,3.0,1.0,3,2,1148677,481
2024,2024-03-06,Edgeworth Eagles,Weston Bears,0.0,0.0,0,0,1148679,481
2024,2024-03-09,Adamstown Rosebuds,Valentine,0.0,1.0,0,3,1148690,481
2024,2024-03-09,Edgeworth Eagles,Lambton Jaffas,0.0,1.0,0,2,1148691,481
2024,2024-03-09,New Lambton,Maitland,0.0,0.0,1,2,1148689,481
2024,2024-03-09,Cooks Hill United,Broadmeadow Magic,2.0,3.0,3,4,1148692,481
2024,2024-03-10,Charlestown City Blues,Lake Macquarie,3.0,0.0,4,1,1148694,481
2024,2024-03-10,Weston Bears,Hamilton Olympic,0.0,0.0,0,1,1148693,481
2024,2024-03-16,Hamilton Olympic,Maitland,0.0,0.0,0,3,1148697,481
2024,2024-03-16,Cooks Hill United,Charlestown City Blues,0.0,1.0,0,2,1148696,481
2024,2024-03-16,Adamstown Rosebuds,New Lambton,0.0,0.0,2,2,1148698,481
2024,2024-03-16,Valentine,Lake Macquarie,2.0,0.0,5,0,1148699,481
2024,2024-03-17,Broadmeadow Magic,Edgeworth Eagles,1.0,0.0,3,1,1148700,481
