season,date,home,away,ht_home,ht_away,ft_home,ft_away
2024,2024-07-19,Aarhus,FC Midtjylland,1,0,1,1
2024,2024-07-19,FC Nordsjaelland,Aalborg,2,0,3,0
2024,2024-07-21,Silkeborg,Sonderjyske,0,0,1,0
2024,2024-07-21,Vejle,Randers FC,1,0,2,3
2024,2024-07-21,Viborg,Brondby,2,1,3,3
2024,2024-07-22,Lyngby,FC Copenhagen,0,2,0,2
2024,2024-07-26,Sonderjyske,Lyngby,1,1,1,1
2024,2024-07-27,FC Nordsjaelland,FC Midtjylland,2,2,2,2
2024,2024-07-28,Randers FC,Viborg,2,1,3,1
2024,2024-07-28,Aalborg,Silkeborg,1,0,2,1
2024,2024-07-28,FC Copenhagen,Aarhus,1,2,3,2
2024,2024-07-29,Brondby,Vejle,0,1,2,1
2024,2024-08-02,Aarhus,Sonderjyske,2,0,4,0
2024,2024-08-03,FC Midtjylland,Aalborg,1,0,2,0
2024,2024-08-04,Silkeborg,Viborg,3,0,3,2
2024,2024-08-04,FC Copenhagen,Randers FC,0,1,1,1
2024,2024-08-04,Lyngby,Brondby,0,2,0,2
2024,2024-08-05,Vejle,FC Nordsjaelland,0,0,0,1
2024,2024-08-09,FC Midtjylland,Vejle,1,0,2,0
2024,2024-08-11,FC Nordsjaelland,Lyngby,1,1,1,1
2024,2024-08-11,Randers FC,Silkeborg,0,0,0,2
2024,2024-08-11,Brondby,Aarhus,0,0,0,1
2024,2024-08-11,Sonderjyske,FC Copenhagen,0,1,0,2
2024,2024-08-12,Viborg,Aalborg,2,2,2,3
2024,2024-08-16,Lyngby,FC Midtjylland,0,0,1,2
2024,2024-08-18,Randers FC,Sonderjyske,1,1,1,2
2024,2024-08-18,Silkeborg,FC Nordsjaelland,2,1,4,1
2024,2024-08-18,FC Copenhagen,Viborg,0,0,1,1
2024,2024-08-18,Aalborg,Brondby,0,2,0,4
2024,2024-08-19,Aarhus,Vejle,3,1,5,1
2024,2024-08-23,Aalborg,Aarhus,0,3,0,4
2024,2024-08-24,FC Midtjylland,Sonderjyske,1,2,3,2
2024,2024-08-25,Vejle,Silkeborg,0,0,1,3
2024,2024-08-25,FC Nordsjaelland,FC Copenhagen,3,0,3,2
2024,2024-08-25,Brondby,Randers FC,0,1,2,2
2024,2024-08-26,Viborg,Lyngby,0,0,1,0
2024,2024-08-30,Lyngby,Vejle,1,0,1,0
2024,2024-08-31,Aarhus,FC Nordsjaelland,1,2,4,2
2024,2024-09-01,Sonderjyske,Viborg,2,0,2,2
2024,2024-09-01,FC Copenhagen,Brondby,2,0,3,1
2024,2024-09-01,Silkeborg,FC Midtjylland,1,2,1,3
2024,2024-09-01,Randers FC,Aalborg,1,0,1,0
2024,2024-09-13,Aalborg,Lyngby,1,0,2,1
2024,2024-09-14,FC Midtjylland,FC Copenhagen,0,1,2,1
2024,2024-09-15,Aarhus,Silkeborg,1,1,1,1
2024,2024-09-15,Vejle,Viborg,0,1,0,5
2024,2024-09-15,Brondby,Sonderjyske,1,0,2,0
2024,2024-09-16,FC Nordsjaelland,Randers FC,0,0,1,1
2024,2024-09-20,Viborg,FC Nordsjaelland,3,1,3,2
2024,2024-09-22,Sonderjyske,Vejle,1,0,2,1
2024,2024-09-22,Randers FC,FC Midtjylland,2,1,2,2
2024,2024-09-22,Lyngby,Aarhus,0,0,0,0
2024,2024-09-22,Silkeborg,Brondby,1,1,3,3
2024,2024-09-23,FC Copenhagen,Aalborg,0,0,2,0
2024,2024-09-28,Aarhus,Randers FC,1,1,2,2
2024,2024-09-29,FC Midtjylland,Viborg,1,1,3,1
2024,2024-09-29,Aalborg,Sonderjyske,0,0,3,0
2024,2024-09-29,Lyngby,Silkeborg,0,1,2,2
2024,2024-09-29,Vejle,FC Copenhagen,0,0,1,2
2024,2024-09-30,FC Nordsjaelland,Brondby,4,1,4,1
2024,2024-10-04,Vejle,Aalborg,1,0,2,2
2024,2024-10-06,Sonderjyske,FC Nordsjaelland,1,2,1,4
2024,2024-10-06,Randers FC,Lyngby,1,0,1,1
2024,2024-10-06,Viborg,Aarhus,1,0,1,1
2024,2024-10-06,Brondby,FC Midtjylland,1,0,2,0
2024,2024-10-06,Silkeborg,FC Copenhagen,2,0,2,2
2024,2024-10-18,FC Copenhagen,Vejle,1,0,3,1
2024,2024-10-20,Aalborg,Randers FC,0,0,0,2
2024,2024-10-20,Lyngby,Viborg,0,0,0,0
2024,2024-10-20,FC Nordsjaelland,Silkeborg,0,1,1,1
2024,2024-10-20,Sonderjyske,FC Midtjylland,1,0,3,2
2024,2024-10-21,Aarhus,Brondby,1,0,1,0
2024,2024-10-25,Silkeborg,Aalborg,0,1,1,1
2024,2024-10-27,Brondby,FC Copenhagen,0,0,0,0
2024,2024-10-27,Vejle,Lyngby,0,0,2,0
2024,2024-10-27,Viborg,Sonderjyske,2,0,4,2
2024,2024-10-27,FC Midtjylland,Aarhus,1,0,2,0
2024,2024-10-28,Randers FC,FC Nordsjaelland,2,0,4,0
2024,2024-11-02,Sonderjyske,Randers FC,1,4,1,4
2024,2024-11-03,FC Midtjylland,Brondby,1,1,1,5
2024,2024-11-03,FC Nordsjaelland,Viborg,2,0,2,1
2024,2024-11-03,Aarhus,Lyngby,1,0,2,1
2024,2024-11-03,Aalborg,Vejle,0,1,3,3
2024,2024-11-04,FC Copenhagen,Silkeborg,1,1,2,2
2024,2024-11-08,Vejle,Sonderjyske,1,1,1,1
2024,2024-11-10,Lyngby,Aalborg,1,0,2,2
2024,2024-11-10,Silkeborg,Randers FC,0,0,1,0
2024,2024-11-10,Viborg,FC Midtjylland,1,0,1,0
2024,2024-11-10,Aarhus,FC Copenhagen,0,1,1,1
2024,2024-11-10,Brondby,FC Nordsjaelland,1,1,1,1
2024,2024-11-22,FC Nordsjaelland,Aarhus,0,0,1,0
2024,2024-11-24,Randers FC,Vejle,0,0,2,0
2024,2024-11-24,Aalborg,Viborg,0,0,0,0
2024,2024-11-24,Sonderjyske,Brondby,0,1,2,2
2024,2024-11-24,FC Copenhagen,Lyngby,1,0,2,1
2024,2024-11-25,FC Midtjylland,Silkeborg,1,0,1,0
