season,date,home,away,ht_home,ht_away,ft_home,ft_away,fixture_id,league_id
2024,2024-03-01,Shandong Luneng,Changchun Yatai,3.0,0.0,4.0,2.0,1173042,169
2024,2024-03-01,Qingdao Youth Island,Henan Jianye,0.0,1.0,1.0,1.0,1173037,169
2024,2024-03-01,SHANGHAI SIPG,Wuhan Three Towns,1.0,1.0,3.0,1.0,1173038,169
2024,2024-03-02,Tianjin Teda,Nantong Zhiyun,0.0,0.0,1.0,1.0,1173039,169
2024,2024-03-02,Shijiazhuang Y. J.,Beijing Guoan,0.0,1.0,0.0,2.0,1173040,169
2024,2024-03-02,Chengdu Better City,Qingdao Jonoon,1.0,0.0,2.0,0.0,1173041,169
2024,2024-03-03,Hangzhou Greentown,Sichuan Jiuniu,1.0,0.0,1.0,0.0,1173043,169
2024,2024-03-03,Meizhou Kejia,Shanghai Shenhua,0.0,0.0,0.0,2.0,1173044,169
2024,2024-03-08,Qingdao Jonoon,Changchun Yatai,0.0,0.0,0.0,1.0,1173045,169
2024,2024-03-08,Shanghai Shenhua,Qingdao Youth Island,2.0,0.0,2.0,0.0,1173046,169
2024,2024-03-09,Henan Jianye,Meizhou Kejia,1.0,1.0,2.0,2.0,1173047,169
2024,2024-03-09,Shandong Luneng,Beijing Guoan,0.0,0.0,0.0,0.0,1173048,169
2024,2024-03-09,Hangzhou Greentown,SHANGHAI SIPG,0.0,0.0,0.0,0.0,1173049,169
2024,2024-03-09,Nantong Zhiyun,Wuhan Three Towns,0.0,1.0,1.0,3.0,1173050,169
2024,2024-03-10,Shijiazhuang Y. J.,Chengdu Better City,0.0,0.0,1.0,0.0,1173051,169
2024,2024-03-10,Sichuan Jiuniu,Tianjin Teda,0.0,1.0,0.0,4.0,1173052,169
2024,2024-03-29,Sichuan Jiuniu,Shijiazhuang Y. J.,2.0,1.0,2.0,2.0,1173053,169
2024,2024-03-30,Wuhan Three Towns,Beijing Guoan,0.0,0.0,0.0,1.0,1173054,169
2024,2024-03-30,Chengdu Better City,Nantong Zhiyun,1.0,0.0,1.0,0.0,1173055,169
2024,2024-03-30,Qingdao Youth Island,Qingdao Jonoon,1.0,0.0,1.0,0.0,1173056,169
2024,2024-03-30,SHANGHAI SIPG,Henan Jianye,0.0,0.0,3.0,1.0,1173057,169
2024,2024-03-31,Changchun Yatai,Tianjin Teda,0.0,1.0,0.0,1.0,1173058,169
2024,2024-03-31,Shandong Luneng,Shanghai Shenhua,0.0,2.0,0.0,3.0,1173059,169
2024,2024-03-31,Meizhou Kejia,Hangzhou Greentown,0.0,0.0,1.0,2.0,1173060,169
2024,2024-04-04,Wuhan Three Towns,Shijiazhuang Y. J.,0.0,1.0,2.0,3.0,1173061,169
2024,2024-04-05,Changchun Yatai,Shanghai Shenhua,1.0,1.0,1.0,2.0,1173062,169
2024,2024-04-05,Henan Jianye,Sichuan Jiuniu,0.0,0.0,0.0,2.0,1173063,169
2024,2024-04-05,Beijing Guoan,SHANGHAI SIPG,1.0,1.0,2.0,2.0,1173065,169
2024,2024-04-05,Qingdao Jonoon,Shandong Luneng,0.0,0.0,0.0,1.0,1173064,169
2024,2024-04-05,Nantong Zhiyun,Meizhou Kejia,0.0,0.0,1.0,0.0,1173066,169
2024,2024-04-06,Tianjin Teda,Chengdu Better City,0.0,1.0,2.0,3.0,1173067,169
2024,2024-04-06,Hangzhou Greentown,Qingdao Youth Island,0.0,1.0,1.0,2.0,1173068,169
2024,2024-04-09,Nantong Zhiyun,SHANGHAI SIPG,0.0,2.0,0.0,3.0,1173069,169
2024,2024-04-09,Beijing Guoan,Sichuan Jiuniu,0.0,1.0,1.0,2.0,1173071,169
2024,2024-04-09,Shandong Luneng,Henan Jianye,0.0,0.0,2.0,2.0,1173070,169
2024,2024-04-09,Shanghai Shenhua,Wuhan Three Towns,2.0,0.0,4.0,1.0,1173072,169
2024,2024-04-10,Qingdao Youth Island,Tianjin Teda,0.0,0.0,1.0,3.0,1173073,169
2024,2024-04-10,Shijiazhuang Y. J.,Changchun Yatai,1.0,0.0,2.0,0.0,1173074,169
2024,2024-04-10,Chengdu Better City,Hangzhou Greentown,1.0,0.0,3.0,0.0,1173075,169
2024,2024-04-10,Meizhou Kejia,Qingdao Jonoon,0.0,0.0,0.0,0.0,1173076,169
2024,2024-04-13,Henan Jianye,Nantong Zhiyun,0.0,0.0,1.0,1.0,1173077,169
2024,2024-04-13,Shanghai Shenhua,Beijing Guoan,1.0,1.0,1.0,1.0,1173078,169
2024,2024-04-14,Changchun Yatai,Chengdu Better City,1.0,0.0,1.0,2.0,1173079,169
2024,2024-04-14,Tianjin Teda,Meizhou Kejia,0.0,0.0,0.0,0.0,1173080,169
2024,2024-04-14,SHANGHAI SIPG,Shandong Luneng,2.0,3.0,4.0,3.0,1173083,169
2024,2024-04-14,Shijiazhuang Y. J.,Qingdao Youth Island,0.0,2.0,3.0,2.0,1173081,169
2024,2024-04-14,Qingdao Jonoon,Hangzhou Greentown,1.0,0.0,2.0,0.0,1173082,169
2024,2024-04-14,Sichuan Jiuniu,Wuhan Three Towns,0.0,0.0,1.0,1.0,1173084,169
2024,2024-04-19,Hangzhou Greentown,Tianjin Teda,1.0,1.0,3.0,2.0,1173085,169
2024,2024-04-20,Shandong Luneng,Shijiazhuang Y. J.,3.0,0.0,4.0,1.0,1173086,169
2024,2024-04-20,Chengdu Better City,Sichuan Jiuniu,1.0,1.0,3.0,1.0,1173087,169
2024,2024-04-20,Wuhan Three Towns,Changchun Yatai,0.0,0.0,0.0,0.0,1173088,169
2024,2024-04-20,Nantong Zhiyun,Shanghai Shenhua,0.0,1.0,0.0,2.0,1173089,169
2024,2024-04-21,Henan Jianye,Qingdao Jonoon,0.0,0.0,1.0,0.0,1173090,169
2024,2024-04-21,Beijing Guoan,Qingdao Youth Island,1.0,0.0,4.0,1.0,1173092,169
2024,2024-04-26,Qingdao Youth Island,Nantong Zhiyun,0.0,2.0,0.0,2.0,1173093,169
2024,2024-04-26,Sichuan Jiuniu,Qingdao Jonoon,0.0,3.0,1.0,3.0,1173094,169
2024,2024-04-26,Changchun Yatai,Meizhou Kejia,0.0,0.0,0.0,1.0,1173096,169
2024,2024-04-26,Hangzhou Greentown,Beijing Guoan,0.0,1.0,1.0,2.0,1173097,169
2024,2024-04-26,Shijiazhuang Y. J.,Henan Jianye,0.0,1.0,2.0,3.0,1173095,169
2024,2024-04-26,Wuhan Three Towns,Tianjin Teda,1.0,1.0,2.0,1.0,1173098,169
