season,date,home,away,ht_home,ht_away,ft_home,ft_away
2024,2024-04-06,Gnistan,Inter Turku,2,1,2,1
2024,2024-04-06,Mariehamn,EIF,2,2,3,2
2024,2024-04-06,SJK,AC Oulu,1,0,2,1
2024,2024-04-06,Ilves,Lahti,0,0,0,0
2024,2024-04-06,Haka,VPS,0,2,1,2
2024,2024-04-06,KuPS,HJK helsinki,1,0,3,1
2024,2024-04-11,HJK helsinki,Lahti,2,0,4,0
2024,2024-04-12,Haka,EIF,1,0,2,1
2024,2024-04-12,VPS,SJK,0,0,1,1
2024,2024-04-12,Inter Turku,AC Oulu,1,1,3,3
2024,2024-04-13,Ilves,Gnistan,2,0,4,6
2024,2024-04-13,Mariehamn,KuPS,1,1,2,2
2024,2024-04-19,SJK,Ilves,1,0,1,0
2024,2024-04-19,Inter Turku,KuPS,1,0,1,1
2024,2024-04-20,HJK helsinki,Mariehamn,1,0,2,1
2024,2024-04-20,Lahti,Haka,0,1,1,1
2024,2024-04-20,VPS,Gnistan,2,1,3,2
2024,2024-04-21,EIF,AC Oulu,1,0,1,1
2024,2024-04-24,SJK,HJK helsinki,1,1,3,3
2024,2024-04-26,Inter Turku,EIF,1,0,2,1
2024,2024-04-27,Haka,HJK helsinki,1,0,1,1
2024,2024-04-27,Lahti,KuPS,0,1,0,1
2024,2024-04-27,AC Oulu,VPS,0,0,1,2
2024,2024-04-28,Gnistan,SJK,0,0,0,1
2024,2024-04-28,Mariehamn,Ilves,0,0,0,1
2024,2024-05-03,VPS,Lahti,0,0,3,0
2024,2024-05-04,Ilves,AC Oulu,1,1,3,2
2024,2024-05-04,HJK helsinki,EIF,0,0,0,0
2024,2024-05-04,SJK,KuPS,1,0,1,1
2024,2024-05-05,Gnistan,Haka,0,2,0,3
2024,2024-05-05,Mariehamn,Inter Turku,0,1,3,1
2024,2024-05-10,KuPS,VPS,0,0,2,1
2024,2024-05-11,Haka,SJK,1,0,2,0
2024,2024-05-11,AC Oulu,Gnistan,1,1,1,1
2024,2024-05-11,Inter Turku,HJK helsinki,0,1,0,1
2024,2024-05-12,Lahti,Mariehamn,2,0,3,0
2024,2024-05-12,EIF,Ilves,0,1,0,2
2024,2024-05-17,HJK helsinki,VPS,0,1,1,2
2024,2024-05-17,AC Oulu,Mariehamn,1,0,1,1
2024,2024-05-17,SJK,Inter Turku,2,1,3,1
2024,2024-05-17,Ilves,Haka,2,0,5,0
2024,2024-05-19,Gnistan,KuPS,0,0,0,0
2024,2024-05-19,EIF,Lahti,1,0,1,1
2024,2024-05-22,HJK helsinki,Gnistan,1,0,1,0
2024,2024-05-22,VPS,KuPS,0,1,1,3
2024,2024-05-22,Ilves,Inter Turku,2,0,3,0
2024,2024-05-24,Haka,AC Oulu,1,0,4,3
2024,2024-05-25,HJK helsinki,Ilves,0,1,1,1
2024,2024-05-26,Mariehamn,Gnistan,1,1,1,1
2024,2024-05-26,KuPS,EIF,2,1,4,1
2024,2024-05-27,VPS,Inter Turku,2,0,3,1
2024,2024-05-27,Lahti,SJK,0,4,0,4
2024,2024-05-31,SJK,Mariehamn,0,0,0,2
2024,2024-05-31,Ilves,KuPS,1,1,1,2
2024,2024-05-31,Inter Turku,Haka,2,0,3,1
2024,2024-05-31,AC Oulu,HJK helsinki,1,0,1,0
2024,2024-06-02,Gnistan,Lahti,1,1,2,1
2024,2024-06-02,EIF,VPS,0,0,1,2
2024,2024-06-07,VPS,Ilves,1,0,1,1
2024,2024-06-07,Lahti,Inter Turku,0,1,0,2
2024,2024-06-07,Haka,Mariehamn,1,0,2,0
2024,2024-06-07,HJK helsinki,SJK,1,1,4,1
2024,2024-06-08,KuPS,AC Oulu,1,0,4,1
2024,2024-06-08,EIF,Gnistan,0,0,1,0
2024,2024-06-12,Mariehamn,VPS,0,0,0,0
2024,2024-06-12,SJK,EIF,1,1,3,1
2024,2024-06-12,Inter Turku,Ilves,0,0,0,2
2024,2024-06-12,KuPS,Haka,0,1,0,1
2024,2024-06-12,AC Oulu,Lahti,1,1,2,2
2024,2024-06-12,Gnistan,HJK helsinki,0,2,0,4
2024,2024-06-19,HJK helsinki,KuPS,0,1,3,1
2024,2024-06-19,VPS,AC Oulu,1,1,1,1
2024,2024-06-19,Ilves,SJK,1,1,2,2
2024,2024-06-19,Lahti,Gnistan,1,2,3,3
2024,2024-06-19,EIF,Mariehamn,1,1,1,2
2024,2024-06-19,Haka,Inter Turku,0,0,0,0
2024,2024-06-28,Inter Turku,VPS,2,0,3,1
2024,2024-06-28,AC Oulu,KuPS,0,0,1,0
2024,2024-06-29,SJK,Haka,2,0,2,1
2024,2024-06-29,Lahti,Ilves,1,2,2,2
2024,2024-06-30,Mariehamn,HJK helsinki,1,1,1,2
2024,2024-06-30,Gnistan,EIF,0,1,1,2
2024,2024-07-06,Ilves,HJK helsinki,2,0,3,0
2024,2024-07-06,VPS,EIF,1,1,2,3
2024,2024-07-07,Mariehamn,Haka,0,2,0,3
2024,2024-07-07,KuPS,Gnistan,3,1,3,1
2024,2024-07-08,Inter Turku,Lahti,2,0,3,0
2024,2024-07-08,AC Oulu,SJK,1,2,1,2
2024,2024-07-14,EIF,Inter Turku,0,2,0,7
2024,2024-07-14,Lahti,AC Oulu,0,0,1,2
2024,2024-07-15,Haka,Ilves,1,2,4,3
2024,2024-07-20,HJK helsinki,Haka,1,0,2,0
2024,2024-07-20,AC Oulu,EIF,0,0,2,0
2024,2024-07-21,Mariehamn,SJK,0,0,0,4
2024,2024-07-21,Ilves,VPS,1,2,3,2
2024,2024-07-21,KuPS,Lahti,0,0,1,0
2024,2024-07-22,Inter Turku,Gnistan,1,1,2,2
2024,2024-07-27,HJK helsinki,AC Oulu,1,0,3,0
2024,2024-07-27,SJK,Lahti,2,2,5,5
2024,2024-07-28,Haka,Gnistan,0,1,1,2
2024,2024-07-28,EIF,KuPS,1,0,1,2
2024,2024-07-28,VPS,Mariehamn,1,0,2,1
2024,2024-08-02,Inter Turku,Mariehamn,1,0,3,0
2024,2024-08-03,Lahti,HJK helsinki,1,1,2,1
2024,2024-08-04,AC Oulu,Ilves,0,0,0,1
2024,2024-08-04,KuPS,SJK,1,0,2,1
2024,2024-08-04,EIF,Haka,1,0,1,2
2024,2024-08-04,Gnistan,VPS,2,0,3,0
2024,2024-08-09,Lahti,EIF,2,0,4,0
2024,2024-08-10,AC Oulu,Inter Turku,1,0,1,0
2024,2024-08-11,Ilves,Mariehamn,1,0,2,0
2024,2024-08-11,Haka,KuPS,0,2,2,2
2024,2024-08-12,SJK,VPS,2,0,3,1
2024,2024-08-16,Inter Turku,SJK,0,0,3,0
2024,2024-08-18,KuPS,Ilves,0,0,1,0
2024,2024-08-18,EIF,HJK helsinki,0,0,0,3
2024,2024-08-18,Gnistan,AC Oulu,2,0,2,0
2024,2024-08-18,Mariehamn,Lahti,0,0,0,0
2024,2024-08-18,VPS,Haka,0,0,3,2
2024,2024-08-21,Gnistan,Mariehamn,0,1,2,1
2024,2024-08-24,Ilves,EIF,4,0,5,0
2024,2024-08-24,AC Oulu,Haka,0,1,0,1
2024,2024-08-25,HJK helsinki,Inter Turku,0,0,1,0
2024,2024-08-25,KuPS,Mariehamn,1,0,3,0
2024,2024-08-25,Lahti,VPS,0,0,0,0
2024,2024-08-26,SJK,Gnistan,0,1,0,1
2024,2024-09-01,Mariehamn,AC Oulu,0,1,2,1
2024,2024-09-01,VPS,HJK helsinki,1,1,1,3
2024,2024-09-01,KuPS,Inter Turku,1,2,1,2
2024,2024-09-01,EIF,SJK,0,0,1,1
2024,2024-09-01,Haka,Lahti,0,1,1,1
2024,2024-09-01,Gnistan,Ilves,0,0,1,1
2024,2024-09-13,Inter Turku,EIF,0,0,1,1
2024,2024-09-14,HJK helsinki,SJK,1,1,2,2
2024,2024-09-14,Ilves,Haka,0,1,3,2
2024,2024-09-14,AC Oulu,Lahti,0,0,3,0
2024,2024-09-14,KuPS,VPS,1,0,3,1
2024,2024-09-15,Gnistan,Mariehamn,1,0,2,1
2024,2024-09-19,Lahti,Mariehamn,2,0,2,1
2024,2024-09-20,Haka,SJK,0,2,0,3
2024,2024-09-20,VPS,HJK helsinki,0,1,1,1
2024,2024-09-22,EIF,Gnistan,2,1,3,1
2024,2024-09-24,AC Oulu,Inter Turku,1,0,1,0
2024,2024-09-24,Ilves,KuPS,1,0,1,0
2024,2024-09-27,Gnistan,AC Oulu,0,0,1,0
2024,2024-09-28,SJK,VPS,0,1,1,4
2024,2024-09-28,Mariehamn,EIF,1,0,3,0
2024,2024-09-28,HJK helsinki,Ilves,0,0,0,1
2024,2024-09-29,KuPS,Haka,0,0,2,0
2024,2024-09-30,Inter Turku,Lahti,1,0,3,1
2024,2024-10-04,VPS,Ilves,0,0,0,2
2024,2024-10-05,Gnistan,Lahti,1,1,2,2
2024,2024-10-05,SJK,KuPS,0,0,0,1
2024,2024-10-05,EIF,AC Oulu,1,0,1,1
2024,2024-10-06,Mariehamn,Inter Turku,0,0,0,1
2024,2024-10-06,HJK helsinki,Haka,0,1,0,1
