season,date,home,away,ht_home,ht_away,ft_home,ft_away
2024,2024-07-26,Livyi Bereh,Metalist 1925 Kharkiv,1,0,1,1
2024,2024-07-26,Epitsentr Dunayivtsi,Minai,1,1,3,3
2024,2024-07-30,Livyi Bereh,Minai,2,0,3,0
2024,2024-08-03,Veres Rivne,Karpaty,0,0,0,0
2024,2024-08-03,Kryvbas KR,Chornomorets,1,0,1,0
2024,2024-08-04,LNZ Cherkasy,Livyi Bereh,0,0,1,0
2024,2024-08-04,Vorskla Poltava,Shakhtar Donetsk,0,2,0,5
2024,2024-08-04,Obolon'-Brovar,Kolos Kovalivka,0,0,2,2
2024,2024-08-04,Zorya Luhansk,Inhulets,1,1,2,1
2024,2024-08-09,Livyi Bereh,Vorskla Poltava,0,0,0,3
2024,2024-08-09,Veres Rivne,Dynamo Kyiv,0,2,1,2
2024,2024-08-10,Chornomorets,Zorya Luhansk,0,0,0,1
2024,2024-08-10,Kolos Kovalivka,Inhulets,0,0,0,0
2024,2024-08-11,Obolon'-Brovar,Ruh Lviv,0,1,0,4
2024,2024-08-11,Karpaty,Kryvbas KR,2,0,3,0
2024,2024-08-11,Shakhtar Donetsk,Polessya,0,1,0,1
2024,2024-08-12,LNZ Cherkasy,Oleksandria,0,0,0,2
2024,2024-08-16,Chornomorets,Kolos Kovalivka,1,0,1,0
2024,2024-08-16,Vorskla Poltava,Obolon'-Brovar,1,0,2,0
2024,2024-08-17,Zorya Luhansk,Oleksandria,0,2,1,2
2024,2024-08-17,Polessya,Inhulets,1,1,1,1
2024,2024-08-17,Karpaty,Dynamo Kyiv,1,1,1,3
2024,2024-08-18,Veres Rivne,Kryvbas KR,0,1,0,2
2024,2024-08-18,LNZ Cherkasy,Ruh Lviv,0,0,3,1
2024,2024-08-18,Livyi Bereh,Shakhtar Donetsk,0,0,0,1
2024,2024-08-24,Oleksandria,Shakhtar Donetsk,2,2,4,3
2024,2024-08-25,Polessya,Obolon'-Brovar,3,0,4,0
2024,2024-08-25,Ruh Lviv,Zorya Luhansk,1,0,3,0
2024,2024-08-25,Kryvbas KR,Inhulets,1,1,1,1
2024,2024-08-26,Livyi Bereh,Chornomorets,1,0,1,0
2024,2024-08-26,Kolos Kovalivka,Veres Rivne,0,0,0,1
2024,2024-08-26,LNZ Cherkasy,Karpaty,0,1,2,1
2024,2024-08-30,Obolon'-Brovar,Zorya Luhansk,0,1,0,2
2024,2024-08-30,Ruh Lviv,Inhulets,1,0,5,0
2024,2024-08-31,Karpaty,Vorskla Poltava,1,0,1,1
2024,2024-08-31,Oleksandria,Kolos Kovalivka,1,0,2,1
2024,2024-08-31,Chornomorets,Polessya,1,3,1,4
2024,2024-09-01,Veres Rivne,Livyi Bereh,1,0,1,3
2024,2024-09-01,Dynamo Kyiv,LNZ Cherkasy,1,0,1,0
2024,2024-09-13,Obolon'-Brovar,Oleksandria,0,0,0,0
2024,2024-09-14,Chornomorets,Inhulets,0,0,1,0
2024,2024-09-14,Zorya Luhansk,Dynamo Kyiv,0,0,0,2
2024,2024-09-14,Shakhtar Donetsk,Karpaty,4,1,5,2
2024,2024-09-15,Vorskla Poltava,Ruh Lviv,0,0,0,0
2024,2024-09-15,Livyi Bereh,Kryvbas KR,0,0,0,1
2024,2024-09-15,Polessya,Veres Rivne,0,1,2,1
2024,2024-09-16,Kolos Kovalivka,LNZ Cherkasy,1,0,1,1
2024,2024-09-18,Dynamo Kyiv,Vorskla Poltava,2,0,3,1
2024,2024-09-21,Chornomorets,Karpaty,0,0,0,1
2024,2024-09-21,Oleksandria,Livyi Bereh,0,0,2,0
2024,2024-09-21,Dynamo Kyiv,Ruh Lviv,0,0,0,0
2024,2024-09-22,Veres Rivne,Inhulets,0,2,2,2
2024,2024-09-22,Kryvbas KR,Vorskla Poltava,1,1,1,1
2024,2024-09-22,Polessya,LNZ Cherkasy,0,1,1,1
2024,2024-09-23,Kolos Kovalivka,Zorya Luhansk,0,0,1,0
2024,2024-09-23,Shakhtar Donetsk,Obolon'-Brovar,1,0,4,0
2024,2024-09-27,Veres Rivne,Shakhtar Donetsk,0,0,1,1
2024,2024-09-28,Kryvbas KR,Oleksandria,0,1,0,1
