season,date,home,away,ht_home,ht_away,ft_home,ft_away
2023,2023-08-11,Amorebieta,Levante,0,1,1,1
2023,2023-08-11,Valladolid,Sporting Gijon,1,0,2,0
2023,2023-08-12,Racing Santander,Eibar,3,0,4,0
2023,2023-08-12,Zaragoza,Villarreal II,0,0,2,0
2023,2023-08-12,Elche,Racing Ferrol,0,0,0,1
2023,2023-08-13,Burgos,Huesca,1,1,1,1
2023,2023-08-13,Albacete,Espanyol,0,1,1,1
2023,2023-08-13,FC Cartagena,Eldense,0,1,0,1
2023,2023-08-13,Leganes,FC Andorra,0,1,0,1
2023,2023-08-14,Mirandes,Alcorcon,2,0,4,0
2023,2023-08-14,Tenerife,Oviedo,1,0,1,0
2023,2023-08-18,FC Andorra,FC Cartagena,0,0,3,2
2023,2023-08-18,Zaragoza,Valladolid,1,0,1,0
2023,2023-08-19,Eibar,Elche,1,0,2,1
2023,2023-08-19,Espanyol,Racing Santander,1,0,2,0
2023,2023-08-19,Levante,Burgos,2,1,3,2
2023,2023-08-19,Alcorcon,Leganes,0,0,0,2
2023,2023-08-20,Oviedo,Racing Ferrol,0,1,1,1
2023,2023-08-20,Sporting Gijon,Mirandes,3,0,3,0
2023,2023-08-20,Albacete,Amorebieta,1,2,2,2
2023,2023-08-21,Villarreal II,Eldense,2,1,3,1
2023,2023-08-21,Huesca,Tenerife,0,1,0,2
2023,2023-08-25,FC Cartagena,Levante,0,1,0,1
2023,2023-08-26,Burgos,Oviedo,1,0,1,0
2023,2023-08-26,Tenerife,Zaragoza,0,0,0,1
2023,2023-08-26,Valladolid,Alcorcon,0,1,0,2
2023,2023-08-26,Elche,Villarreal II,1,0,1,0
2023,2023-08-27,Racing Ferrol,Sporting Gijon,0,0,2,0
2023,2023-08-27,Mirandes,Espanyol,0,0,0,1
2023,2023-08-27,Amorebieta,FC Andorra,1,0,3,0
2023,2023-08-27,Leganes,Albacete,1,0,2,0
2023,2023-08-28,Eldense,Eibar,2,0,2,1
2023,2023-08-28,Racing Santander,Huesca,0,0,0,0
2023,2023-09-01,Alcorcon,Racing Ferrol,0,0,1,1
2023,2023-09-01,Albacete,Valladolid,1,0,2,0
2023,2023-09-02,Sporting Gijon,Burgos,1,0,2,1
2023,2023-09-02,Levante,Oviedo,0,0,1,1
2023,2023-09-02,Elche,Racing Santander,1,0,1,1
2023,2023-09-02,Villarreal II,FC Cartagena,1,0,1,2
2023,2023-09-03,FC Andorra,Tenerife,0,0,0,1
2023,2023-09-03,Eibar,Leganes,0,1,0,1
2023,2023-09-03,Espanyol,Amorebieta,0,2,3,2
2023,2023-09-03,Zaragoza,Eldense,1,0,2,0
2023,2023-09-03,Huesca,Mirandes,0,0,1,1
2023,2023-09-08,Levante,Espanyol,1,2,1,4
2023,2023-09-09,Burgos,Eibar,0,0,1,0
2023,2023-09-09,Oviedo,Sporting Gijon,0,0,0,0
2023,2023-09-09,Leganes,Huesca,1,0,2,0
2023,2023-09-09,Tenerife,Albacete,2,0,2,0
2023,2023-09-10,Racing Santander,Amorebieta,1,0,1,0
2023,2023-09-10,Racing Ferrol,Villarreal II,0,1,2,2
2023,2023-09-10,Mirandes,FC Andorra,2,0,4,3
2023,2023-09-10,FC Cartagena,Zaragoza,1,2,1,3
2023,2023-09-10,Valladolid,Elche,1,0,1,1
2023,2023-09-11,Eldense,Alcorcon,0,0,2,2
2023,2023-09-15,Zaragoza,Racing Santander,1,1,1,1
2023,2023-09-16,Huesca,Villarreal II,0,2,2,2
2023,2023-09-16,Alcorcon,Levante,0,1,0,2
2023,2023-09-16,Valladolid,FC Cartagena,0,0,1,0
2023,2023-09-16,Albacete,Burgos,1,0,2,1
2023,2023-09-17,Amorebieta,Mirandes,2,0,2,0
2023,2023-09-17,Eibar,Racing Ferrol,1,0,2,0
2023,2023-09-17,Espanyol,Eldense,0,2,3,3
2023,2023-09-17,Elche,Leganes,1,0,1,0
2023,2023-09-17,Sporting Gijon,Tenerife,1,1,2,1
2023,2023-09-18,FC Andorra,Oviedo,0,0,1,0
2023,2023-09-22,FC Cartagena,Eibar,0,1,1,2
2023,2023-09-23,FC Andorra,Sporting Gijon,0,0,0,0
2023,2023-09-23,Levante,Eldense,1,0,2,0
2023,2023-09-23,Burgos,Elche,2,0,4,0
2023,2023-09-23,Alcorcon,Huesca,0,2,0,2
2023,2023-09-23,Racing Santander,Albacete,2,0,2,1
2023,2023-09-24,Villarreal II,Amorebieta,1,0,3,1
2023,2023-09-24,Oviedo,Valladolid,0,0,0,1
2023,2023-09-24,Mirandes,Leganes,1,1,1,3
2023,2023-09-25,Tenerife,Espanyol,1,0,1,0
2023,2023-09-25,Racing Ferrol,Zaragoza,0,0,1,0
2023,2023-09-29,Leganes,Racing Santander,1,0,2,1
2023,2023-09-30,Eibar,Tenerife,0,0,3,0
2023,2023-09-30,Elche,Levante,0,0,0,0
2023,2023-09-30,Albacete,FC Andorra,2,0,3,1
2023,2023-09-30,Villarreal II,Alcorcon,1,2,2,2
2023,2023-10-01,Eldense,Oviedo,0,3,1,3
2023,2023-10-01,Valladolid,Burgos,2,0,3,0
2023,2023-10-01,Zaragoza,Mirandes,0,0,0,1
2023,2023-10-01,Amorebieta,FC Cartagena,0,0,0,0
2023,2023-10-01,Huesca,Sporting Gijon,0,0,0,1
2023,2023-10-02,Espanyol,Racing Ferrol,1,0,3,0
2023,2023-10-03,Levante,Villarreal II,0,0,1,1
2023,2023-10-03,Alcorcon,Albacete,0,1,1,2
2023,2023-10-03,Tenerife,Racing Santander,0,0,2,0
2023,2023-10-04,Oviedo,Huesca,0,0,1,0
2023,2023-10-04,Eldense,Valladolid,0,1,0,1
2023,2023-10-04,Sporting Gijon,Elche,2,0,2,0
2023,2023-10-04,Burgos,Leganes,1,0,1,0
2023,2023-10-05,Mirandes,Eibar,1,1,1,3
2023,2023-10-05,FC Andorra,Zaragoza,0,1,0,1
2023,2023-10-05,FC Cartagena,Espanyol,0,1,0,2
2023,2023-10-05,Racing Ferrol,Amorebieta,1,0,1,0
2023,2023-10-06,Albacete,Levante,0,1,0,2
2023,2023-10-07,Huesca,Eldense,0,0,0,1
2023,2023-10-07,Racing Santander,Sporting Gijon,1,1,3,2
2023,2023-10-07,Leganes,Oviedo,0,0,0,0
2023,2023-10-08,Amorebieta,Eibar,1,1,1,2
2023,2023-10-08,Valladolid,Mirandes,0,0,3,2
2023,2023-10-08,Tenerife,Burgos,0,0,2,1
2023,2023-10-08,Racing Ferrol,FC Cartagena,0,1,1,1
2023,2023-10-08,Zaragoza,Alcorcon,0,1,0,2
2023,2023-10-09,Elche,FC Andorra,1,0,2,1
2023,2023-10-09,Villarreal II,Espanyol,2,1,3,1
2023,2023-10-13,Oviedo,Albacete,0,0,3,0
2023,2023-10-14,Mirandes,Tenerife,1,1,1,1
2023,2023-10-14,Sporting Gijon,Zaragoza,0,1,2,2
2023,2023-10-14,FC Cartagena,Racing Santander,2,2,2,3
2023,2023-10-14,Espanyol,Valladolid,2,0,2,0
2023,2023-10-15,Burgos,Villarreal II,0,0,3,2
2023,2023-10-15,FC Andorra,Alcorcon,0,0,2,0
2023,2023-10-15,Eldense,Elche,1,0,1,1
2023,2023-10-15,Leganes,Amorebieta,2,0,6,0
2023,2023-10-15,Eibar,Huesca,0,1,1,1
2023,2023-10-16,Levante,Racing Ferrol,0,0,1,0
2023,2023-10-20,Espanyol,Leganes,0,0,0,1
2023,2023-10-21,Amorebieta,Oviedo,0,0,0,0
2023,2023-10-21,Villarreal II,Mirandes,0,1,0,3
